entity_id	valid	rejected	polled	electors	SJB	SLPP	UNP	JJB	IND19_D01	IND08_D01	JSWP	IND05_D01	IND02_D01	IND13_D01	IND11_D01	ULF	IND17_D01	IND10_D01	FSP	IND07_D01	USP	SPS	IND01_D01	IND06_D01	IND04_D01	IND20_D01	IND12_D01	IND15_D01	JSP	LP	SEP	NPP	IND18_D01	IND09_D01	IND24_D01	IND14_D01	IND26_D01	DUNF	NSU	IND25_D01	IND21_D01	IND03_D01	IND22_D01	SJP	IND16_D01	IND23_D01
LK-6157160	383	23	406	551	108	245	9	14			0								0			0							0	0														0		
LK-6157165	456	27	484	656	128	292	11	17			1								0			0							0	0														0		
LK-6157170	596	36	632	857	168	381	14	22			1								0			0							0	0														0		
LK-6157175	334	20	354	480	94	214	8	12			0								0			0							0	0														0		
LK-6157180	797	48	845	1146	224	510	19	30			1								0			0							0	0														0		
LK-6157185	309	18	328	444	87	198	7	11			0								0			0							0	0														0		
LK-6157190	400	24	424	575	112	256	9	15			0								0			0							0	0														0		
LK-6157195	427	25	453	615	120	273	10	16			0								0			0							0	0														0		
LK-6157200	494	29	524	711	139	316	12	18			1								0			0							0	0														0		
LK-6157205	533	32	565	766	150	341	13	20			1								0			0							0	0														0		
LK-6157210	398	24	422	572	112	255	9	15			0								0			0							0	0														0		
LK-6157215	564	34	598	810	158	361	13	21			1								0			0							0	0														0		
LK-6157220	447	27	474	642	126	286	11	17			0								0			0							0	0														0		
LK-6157225	157	9	167	226	44	100	3	6			0								0			0							0	0														0		
LK-6160	35434	2108	37572	50938	9957	22668	839	1322			42								1			1							2	0														0		
LK-6160005	717	43	761	1031	202	459	17	27			1								0			0							0	0														0		
LK-6160010	433	26	459	622	122	277	10	16			0								0			0							0	0														0		
LK-6160015	507	30	537	728	142	324	12	19			1								0			0							0	0														0		
LK-6160020	589	35	624	846	165	377	14	22			1								0			0							0	0														0		
LK-6160025	750	45	795	1078	211	480	18	28			1								0			0							0	0														0		
LK-6160030	630	38	668	906	177	403	15	24			1								0			0							0	0														0		
LK-6160035	269	16	285	386	75	172	6	10			0								0			0							0	0														0		
LK-6160040	618	37	655	888	174	395	15	23			1								0			0							0	0														0		
LK-6160045	486	29	515	699	137	311	11	18			1								0			0							0	0														0		
LK-6160050	466	28	494	670	131	298	11	17			1								0			0							0	0														0		
LK-6160055	407	24	432	585	114	260	10	15			0								0			0							0	0														0		
LK-6160060	262	15	278	377	74	168	6	10			0								0			0							0	0														0		
LK-6160065	380	23	403	547	107	243	9	14			0								0			0							0	0														0		
LK-6160070	853	51	904	1226	240	546	20	32			1								0			0							0	0														0		
LK-6160075	303	18	322	436	85	194	7	11			0								0			0							0	0														0		
LK-6160080	479	28	508	689	135	307	11	18			1								0			0							0	0														0		
LK-6160085	491	29	520	705	138	314	12	18			1								0			0							0	0														0		
LK-6160090	492	29	522	708	138	315	12	18			1								0			0							0	0														0		
LK-6160095	286	17	304	412	80	183	7	10			0								0			0							0	0														0		
LK-6160100	500	30	530	719	140	320	12	19			1								0			0							0	0														0		
LK-6160105	621	37	659	893	175	397	15	23			1								0			0							0	0														0		
LK-6160110	629	38	667	904	177	402	15	24			1								0			0							0	0														0		
LK-6160115	844	50	895	1213	237	540	20	32			1								0			0							0	0														0		
LK-6160120	517	31	548	743	145	331	12	19			1								0			0							0	0														0		
LK-6160125	503	30	534	724	141	322	12	19			1								0			0							0	0														0		
LK-6160130	872	52	925	1254	245	558	21	33			1								0			0							0	0														0		
LK-6160135	1202	72	1275	1728	338	769	29	46			2								1			1							1	0														0		
LK-6160140	450	27	477	647	126	288	11	17			1								0			0							0	0														0		
LK-6160145	744	44	788	1069	209	476	18	28			1								0			0							0	0														0		
LK-6160150	375	22	398	540	105	240	9	14			0								0			0							0	0														0		
LK-6160155	164	9	174	236	46	105	4	6			0								0			0							0	0														0		
LK-6160160	328	19	348	472	92	210	8	12			0								0			0							0	0														0		
LK-6160165	228	13	242	328	64	146	5	8			0								0			0							0	0														0		
LK-6160170	438	26	464	630	123	280	10	16			0								0			0							0	0														0		
LK-6160175	195	11	207	281	55	125	4	7			0								0			0							0	0														0		
LK-6160180	287	17	305	413	81	184	7	11			0								0			0							0	0														0		
LK-6160185	327	19	347	471	92	209	8	12			0								0			0							0	0														0		
LK-6160190	406	24	430	583	114	260	9	15			0								0			0							0	0														0		
LK-6160195	566	34	600	813	159	362	13	21			1								0			0							0	0														0		
LK-6160200	1117	67	1185	1606	314	715	27	42			2								0			0							1	0														0		
LK-6160205	341	20	361	490	96	218	8	13			0								0			0							0	0														0		
LK-6160210	482	29	511	693	135	308	11	18			1								0			0							0	0														0		
LK-6160215	559	33	593	804	157	358	13	21			1								0			0							0	0														0		
LK-6160220	830	50	881	1194	234	531	20	31			1								0			0							0	0														0		
LK-6160225	756	45	802	1087	213	484	18	29			1								0			0							0	0														0		
LK-6160230	1024	61	1086	1472	288	655	25	39			2								0			0							0	0														0		
LK-6160235	486	29	515	698	136	311	11	18			1								0			0							0	0														0		
LK-6160240	463	28	491	666	130	296	11	17			1								0			0							0	0														0		
LK-6160245	409	24	433	587	115	261	10	15			0								0			0							0	0														0		
LK-6160250	832	50	882	1195	234	532	20	31			1								0			0							0	0														0		
LK-6160255	332	20	352	477	93	212	8	12			0								0			0							0	0														0		
LK-6160260	796	48	844	1144	224	509	19	30			1								0			0							0	0														0		
LK-6160265	270	16	286	388	76	172	6	10			0								0			0							0	0														0		
LK-6160270	380	22	403	546	107	243	9	14			0								0			0							0	0														0		
LK-6160275	479	28	508	689	135	307	11	18			1								0			0							0	0														0		
LK-6160280	515	31	546	740	145	329	12	19			1								0			0							0	0														0		
LK-6160285	729	44	773	1048	205	467	17	27			1								0			0							0	0														0		
LK-6160290	292	17	309	420	82	187	7	11			0								0			0							0	0														0		
LK-6160295	450	27	477	646	126	288	11	17			1								0			0							0	0														0		
LK-6160300	615	37	652	883	173	393	15	23			1								0			0							0	0														0		
LK-6160305	635	38	673	913	179	406	15	24			1								0			0							0	0														0		
LK-6160310	412	24	437	592	116	263	10	15			0								0			0							0	0														0		
LK-6160315	308	18	326	443	86	197	7	11			0								0			0							0	0														0		
LK-6160320	382	23	405	549	107	244	9	14			0								0			0							0	0														0		
LK-6160325	393	23	416	564	110	251	9	15			0								0			0							0	0														0		
LK-6160330	326	19	345	468	91	208	8	12			0								0			0							0	0														0		
LK-6160335	325	19	345	467	91	208	8	12			0								0			0							0	0														0		
LK-6160340	219	13	232	315	61	140	5	8			0								0			0							0	0														0		
LK-6160345	223	13	237	321	63	143	5	8			0								0			0							0	0														0		
LK-6160350	281	17	298	404	79	180	6	10			0								0			0							0	0														0		
LK-6160355	159	9	169	229	45	102	3	6			0								0			0							0	0														0		
LK-6163	49011	3124	52190	70320	13013	31879	979	2034			68								0			3							2	0														0		
LK-6163005	253	16	269	363	67	164	5	10			0								0			0							0	0														0		
LK-6163010	514	33	547	737	136	334	10	21			1								0			0							0	0														0		
LK-6163015	450	29	480	646	120	293	9	19			1								0			0							0	0														0		
LK-6163020	537	34	571	770	143	349	11	22			1								0			0							0	0														0		
LK-6163025	405	26	431	581	107	263	8	17			1								0			0							0	0														0		
LK-6163030	553	35	589	794	147	360	11	23			1								0			0							0	0														0		
LK-6163035	326	21	347	468	86	212	6	13			0								0			0							0	0														0		
LK-6163040	443	28	471	635	117	288	9	18			1								0			0							0	0														0		
LK-6163045	530	34	564	760	141	345	11	22			1								0			0							0	0														0		
LK-6163050	198	12	210	284	52	128	4	8			0								0			0							0	0														0		
LK-6163055	422	27	449	606	112	275	8	18			1								0			0							0	0														0		
LK-6163060	389	25	414	558	103	253	8	16			0								0			0							0	0														0		
LK-6163065	419	27	446	601	111	272	8	17			1								0			0							0	0														0		
LK-6163070	809	52	861	1160	215	526	17	34			2								0			0							0	0														0		
LK-6163075	451	29	481	648	120	294	9	19			1								0			0							0	0														0		
LK-6163080	369	23	393	529	98	240	7	15			0								0			0							0	0														0		
LK-6163085	587	38	626	843	156	382	12	25			1								0			0							0	0														0		
LK-6163090	387	25	412	555	103	251	8	16			0								0			0							0	0														0		
LK-6163095	413	26	439	592	110	268	8	17			1								0			0							0	0														0		
LK-6163100	292	18	311	419	77	190	6	12			0								0			0							0	0														0		
LK-6163105	514	33	547	737	136	334	10	21			1								0			0							0	0														0		
LK-6163110	486	31	517	697	129	316	10	20			1								0			0							0	0														0		
LK-6163115	438	28	467	629	116	285	9	18			1								0			0							0	0														0		
LK-6163120	1003	65	1068	1439	267	653	21	42			2								0			1							1	0														0		
LK-6163125	324	21	345	465	86	211	6	13			0								0			0							0	0														0		
LK-6163130	582	37	620	836	155	379	12	24			1								0			0							0	0														0		
LK-6163135	506	32	538	725	134	329	10	21			1								0			0							0	0														0		
LK-6163140	905	58	964	1299	241	589	19	38			2								0			1							0	0														0		
LK-6163145	830	53	884	1190	221	540	17	35			2								0			0							0	0														0		
LK-6163150	848	55	903	1216	225	552	17	36			2								0			0							0	0														0		
LK-6163155	733	47	781	1052	195	477	15	31			1								0			0							0	0														0		
LK-6163160	695	45	740	997	185	452	14	29			1								0			0							0	0														0		
LK-6163165	417	27	444	598	111	271	8	17			1								0			0							0	0														0		
LK-6163170	627	40	668	900	167	408	13	26			1								0			0							0	0														0		
LK-6163175	452	29	482	649	120	294	9	19			1								0			0							0	0														0		
LK-6163180	516	33	549	740	137	335	10	22			1								0			0							0	0														0		
LK-6163185	627	40	667	899	167	408	13	26			1								0			0							0	0														0		
LK-6163190	444	28	472	637	118	289	9	18			1								0			0							0	0														0		
LK-6163195	381	24	405	546	101	248	8	16			0								0			0							0	0														0		
LK-6163200	318	20	338	456	84	206	6	13			0								0			0							0	0														0		
LK-6163205	132	8	140	189	35	86	2	5			0								0			0							0	0														0		
LK-6163210	1090	70	1161	1564	290	709	22	46			2								0			1							1	0														0		
LK-6163215	827	53	881	1186	220	538	17	35			2								0			0							0	0														0		
LK-6163220	294	19	313	422	78	191	6	12			0								0			0							0	0														0		
LK-6163225	546	35	582	784	145	356	11	23			1								0			0							0	0														0		
LK-6163230	544	35	579	780	144	354	11	23			1								0			0							0	0														0		
LK-6163235	596	38	635	855	158	388	12	25			1								0			0							0	0														0		
LK-6163240	243	15	259	349	64	158	5	10			0								0			0							0	0														0		
LK-6163245	415	26	442	596	110	270	8	17			1								0			0							0	0														0		
LK-6163250	356	23	379	510	94	231	7	15			0								0			0							0	0														0		
LK-6163255	334	21	355	479	88	217	7	14			0								0			0							0	0														0		
LK-6163260	486	31	518	698	129	316	10	20			1								0			0							0	0														0		
LK-6163265	476	30	507	683	126	309	10	20			1								0			0							0	0														0		
LK-6163270	294	19	313	422	78	191	6	12			0								0			0							0	0														0		
LK-6163275	89	5	94	127	23	57	1	3			0								0			0							0	0														0		
LK-6163280	181	11	193	260	48	118	3	7			0								0			0							0	0														0		
LK-6163285	415	26	442	595	110	270	8	17			1								0			0							0	0														0		
LK-6163290	629	40	670	903	167	410	13	26			1								0			0							0	0														0		
LK-6163295	200	12	213	287	53	130	4	8			0								0			0							0	0														0		
LK-6163300	249	16	265	357	66	162	5	10			0								0			0							0	0														0		
LK-6163305	485	31	517	696	129	316	10	20			1								0			0							0	0														0		
LK-6163310	266	17	283	381	70	173	5	11			0								0			0							0	0														0		
LK-6163315	425	27	452	610	113	276	8	18			1								0			0							0	0														0		
LK-6163320	239	15	255	343	63	155	5	10			0								0			0							0	0														0		
LK-6163325	391	25	416	560	104	254	8	16			0								0			0							0	0														0		
LK-6163330	304	19	324	437	81	198	6	13			0								0			0							0	0														0		
LK-6163335	229	14	244	329	61	149	4	9			0								0			0							0	0														0		
LK-6163340	496	32	528	711	132	322	10	21			1								0			0							0	0														0		
