entity_id	valid	rejected	polled	electors	I-AMI	UPF	DNM	SLNF	USP	AACAAKO	SEP	FSP	SLLP	NDF	ULPP	I-AP	JSP	NSH	PNF	UPFA	ONF	NSSP	ULGC
LK-6172130	899	6	906	1169	0	1	0	0	0	0	0	0	0	436	0	0	0	0	1	455	0	0	0
LK-6172135	371	2	373	482	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	187	0	0	0
LK-6172140	982	7	989	1277	0	1	0	0	0	0	0	0	0	477	0	0	0	0	1	497	1	0	0
LK-6172145	677	4	682	881	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	342	0	0	0
LK-6172150	695	5	700	903	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	351	0	0	0
LK-6172155	627	4	631	815	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	317	0	0	0
LK-6172160	570	4	574	741	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	288	0	0	0
LK-6172165	512	3	516	666	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	259	0	0	0
LK-6172170	567	4	571	738	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	287	0	0	0
LK-6172175	800	5	806	1040	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	404	0	0	0
LK-6172180	754	5	760	981	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	381	0	0	0
LK-6172185	770	5	776	1001	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	390	0	0	0
LK-6172190	625	4	629	812	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	316	0	0	0
LK-6172195	706	5	711	918	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	357	0	0	0
LK-6172200	422	3	425	549	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	213	0	0	0
LK-6172205	1202	8	1211	1563	1	1	0	0	0	0	0	0	0	583	0	0	0	0	1	608	1	0	0
LK-6172210	609	4	613	792	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	308	0	0	0
LK-6172215	703	5	708	914	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	356	0	0	0
LK-6172220	680	4	685	884	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	344	0	0	0
LK-6172225	570	4	574	741	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	288	0	0	0
LK-6172230	810	5	816	1053	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	409	0	0	0
LK-6172235	414	3	417	539	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	209	0	0	0
LK-6172240	695	5	701	904	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	352	0	0	0
LK-6172245	819	6	825	1065	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	414	0	0	0
LK-6172250	615	4	620	800	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	311	0	0	0
LK-6172255	215	1	216	279	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	108	0	0	0
LK-6172260	344	2	346	447	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	174	0	0	0
LK-6172265	544	3	548	707	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	275	0	0	0
LK-6172270	845	6	851	1098	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	427	0	0	0
LK-6172275	760	5	766	988	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	384	0	0	0
LK-6172280	857	6	863	1114	0	0	0	0	0	0	0	0	0	416	0	0	0	0	1	433	0	0	0
LK-6172285	342	2	344	445	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	173	0	0	0
LK-6172290	546	4	550	710	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	276	0	0	0
LK-6172295	451	3	455	587	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	228	0	0	0
LK-6172300	445	3	449	579	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	225	0	0	0
LK-6172305	319	2	321	415	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	161	0	0	0
LK-6172310	347	2	350	451	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	175	0	0	0
LK-6172315	430	3	433	559	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	217	0	0	0
LK-6172320	408	3	411	530	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	206	0	0	0
LK-6172325	674	4	679	876	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	341	0	0	0
LK-6172330	383	2	385	497	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	193	0	0	0
LK-6172335	558	4	563	726	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	282	0	0	0
LK-6172340	642	4	647	835	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	325	0	0	0
LK-6175	31532	211	31768	40234	0	0	0	0	0	0	0	0	0	14183	0	0	0	0	12	17107	4	0	0
LK-6175005	574	4	578	732	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	311	0	0	0
LK-6175010	730	5	735	931	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	396	0	0	0
LK-6175015	602	4	607	769	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	327	0	0	0
LK-6175020	416	3	419	531	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	226	0	0	0
LK-6175025	553	4	557	705	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	300	0	0	0
LK-6175030	531	3	535	677	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	288	0	0	0
LK-6175035	1156	8	1165	1475	0	0	0	0	0	0	0	0	0	520	0	0	0	0	1	627	0	0	0
LK-6175040	501	3	505	639	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	272	0	0	0
LK-6175045	743	5	749	948	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	403	0	0	0
LK-6175050	452	3	455	577	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	245	0	0	0
LK-6175055	886	6	893	1131	0	0	0	0	0	0	0	0	0	399	0	0	0	0	1	481	0	0	0
LK-6175060	1132	8	1140	1444	0	0	0	0	0	0	0	0	0	509	0	0	0	0	1	614	0	0	0
LK-6175065	616	4	620	786	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	334	0	0	0
LK-6175070	657	4	662	839	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	357	0	0	0
LK-6175075	644	4	649	822	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	349	0	0	0
LK-6175080	1383	10	1393	1764	0	0	0	0	0	0	0	0	0	622	0	0	0	0	1	750	1	0	0
LK-6175085	502	3	505	640	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	272	0	0	0
LK-6175090	424	3	427	541	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	230	0	0	0
LK-6175095	652	4	657	832	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	354	0	0	0
LK-6175100	979	7	987	1250	0	0	0	0	0	0	0	0	0	441	0	0	0	0	1	531	0	0	0
LK-6175105	645	4	650	823	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	350	0	0	0
LK-6175110	1334	9	1344	1702	0	0	0	0	0	0	0	0	0	600	0	0	0	0	1	724	1	0	0
LK-6175115	544	4	549	695	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	295	0	0	0
LK-6175120	755	5	761	964	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	410	0	0	0
LK-6175125	854	6	861	1090	0	0	0	0	0	0	0	0	0	384	0	0	0	0	1	464	0	0	0
LK-6175130	668	4	673	852	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	362	0	0	0
LK-6175135	1247	9	1256	1591	0	0	0	0	0	0	0	0	0	561	0	0	0	0	1	677	1	0	0
LK-6175140	527	3	531	672	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	286	0	0	0
LK-6175145	639	4	643	815	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	346	0	0	0
LK-6175150	470	3	474	600	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	255	0	0	0
LK-6175155	837	6	843	1068	0	0	0	0	0	0	0	0	0	376	0	0	0	0	1	454	0	0	0
LK-6175160	731	5	737	933	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	397	0	0	0
LK-6175165	802	5	808	1024	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	435	0	0	0
LK-6175170	1263	9	1272	1611	0	0	0	0	0	0	0	0	0	568	0	0	0	0	1	685	1	0	0
LK-6175175	500	3	503	638	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	271	0	0	0
LK-6175180	687	5	692	877	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	373	0	0	0
LK-6175185	874	6	881	1115	0	0	0	0	0	0	0	0	0	393	0	0	0	0	1	474	0	0	0
LK-6175190	792	5	798	1011	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	430	0	0	0
LK-6175195	544	4	548	694	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	295	0	0	0
LK-6175200	915	6	922	1167	0	0	0	0	0	0	0	0	0	412	0	0	0	0	1	496	0	0	0
LK-6175205	586	4	590	747	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	318	0	0	0
LK-6175210	664	4	669	847	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	360	0	0	0
LK-6175215	521	3	525	665	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	283	0	0	0
LK-6178	76122	726	76890	94466	1	18	0	0	0	0	0	0	1	33613	0	0	0	0	40	41948	5	0	0
LK-6178005	718	7	725	891	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	396	0	0	0
LK-6178010	1354	13	1368	1680	0	1	0	0	0	0	0	0	0	598	0	0	0	0	1	746	0	0	0
LK-6178015	863	8	871	1071	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	475	0	0	0
LK-6178020	904	9	913	1122	0	0	0	0	0	0	0	0	0	399	0	0	0	0	1	498	0	0	0
LK-6178025	1499	15	1514	1860	0	1	0	0	0	0	0	0	0	662	0	0	0	0	1	826	1	0	0
LK-6178030	664	6	671	824	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	366	0	0	0
LK-6178035	664	6	671	824	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	366	0	0	0
LK-6178040	644	6	651	800	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	355	0	0	0
LK-6178045	529	5	535	657	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	292	0	0	0
LK-6178050	776	7	784	963	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	427	0	0	0
LK-6178055	963	9	972	1195	0	0	0	0	0	0	0	0	0	425	0	0	0	0	1	531	0	0	0
LK-6178060	489	4	494	607	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	270	0	0	0
LK-6178065	747	7	754	927	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	412	0	0	0
LK-6178070	604	6	610	750	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	333	0	0	0
LK-6178075	722	7	730	896	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	398	0	0	0
LK-6178080	891	8	900	1106	0	0	0	0	0	0	0	0	0	393	0	0	0	0	1	491	0	0	0
LK-6178085	786	7	794	976	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	433	0	0	0
LK-6178090	519	5	524	644	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	286	0	0	0
LK-6178095	849	8	858	1054	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	468	0	0	0
LK-6178100	909	9	918	1128	0	0	0	0	0	0	0	0	0	401	0	0	0	0	1	501	0	0	0
LK-6178105	422	4	426	524	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	232	0	0	0
LK-6178110	668	6	675	829	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	368	0	0	0
LK-6178115	902	9	911	1119	0	0	0	0	0	0	0	0	0	398	0	0	0	0	1	497	0	0	0
LK-6178120	1000	10	1010	1241	0	0	0	0	0	0	0	0	0	442	0	0	0	0	1	551	0	0	0
LK-6178125	920	9	929	1141	0	0	0	0	0	0	0	0	0	406	0	0	0	0	1	507	0	0	0
LK-6178130	573	5	579	711	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	316	0	0	0
LK-6178135	732	7	740	909	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	403	0	0	0
LK-6178140	501	5	506	622	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	276	0	0	0
LK-6178145	818	8	826	1015	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	451	0	0	0
LK-6178150	911	9	920	1131	0	0	0	0	0	0	0	0	0	402	0	0	0	0	1	502	0	0	0
LK-6178155	817	8	826	1014	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	450	0	0	0
LK-6178160	758	7	766	941	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	418	0	0	0
LK-6178165	1128	11	1140	1400	0	1	0	0	0	0	0	0	0	498	0	0	0	0	1	622	0	0	0
LK-6178170	648	6	655	804	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	357	0	0	0
LK-6178175	559	5	565	694	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	308	0	0	0
LK-6178180	946	9	956	1174	0	0	0	0	0	0	0	0	0	418	0	0	0	0	1	521	0	0	0
LK-6178185	812	8	821	1008	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	448	0	0	0
LK-6178190	1166	11	1177	1446	0	1	0	0	0	0	0	0	0	515	0	0	0	0	1	642	0	0	0
LK-6178195	1126	11	1137	1397	0	1	0	0	0	0	0	0	0	497	0	0	0	0	1	620	0	0	0
LK-6178200	639	6	645	793	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	352	0	0	0
LK-6178205	1061	10	1071	1316	0	0	0	0	0	0	0	0	0	468	0	0	0	0	1	585	0	0	0
LK-6178210	597	6	603	740	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	329	0	0	0
LK-6178215	627	6	633	778	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	345	0	0	0
LK-6178220	838	8	847	1040	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	462	0	0	0
LK-6178225	1296	13	1309	1608	0	1	0	0	0	0	0	0	0	572	0	0	0	0	1	714	0	0	0
LK-6178230	491	4	496	609	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	270	0	0	0
LK-6178235	416	4	420	516	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	229	0	0	0
LK-6178240	526	5	531	652	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	290	0	0	0
LK-6178245	689	6	696	855	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	379	0	0	0
LK-6178250	1007	10	1017	1249	0	0	0	0	0	0	0	0	0	445	0	0	0	0	1	555	0	0	0
LK-6178255	1790	18	1808	2221	1	1	0	0	0	0	0	0	1	791	0	0	0	0	2	987	1	0	0
LK-6178260	1283	12	1296	1593	0	1	0	0	0	0	0	0	0	567	0	0	0	0	1	707	0	0	0
LK-6178265	1480	14	1494	1836	0	1	0	0	0	0	0	0	0	654	0	0	0	0	1	815	1	0	0
LK-6178270	476	4	481	591	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	262	0	0	0
LK-6178275	1446	14	1461	1795	0	1	0	0	0	0	0	0	0	639	0	0	0	0	1	797	1	0	0
LK-6178280	761	7	769	944	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	419	0	0	0
LK-6178285	601	6	607	746	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	331	0	0	0
LK-6178290	900	9	909	1116	0	0	0	0	0	0	0	0	0	397	0	0	0	0	1	496	0	0	0
LK-6178295	667	6	674	828	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	368	0	0	0
LK-6178300	575	5	581	714	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	317	0	0	0
LK-6178305	855	8	864	1062	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	471	0	0	0
LK-6178310	1268	12	1281	1574	0	1	0	0	0	0	0	0	0	560	0	0	0	0	1	699	0	0	0
LK-6178315	1027	10	1037	1275	0	0	0	0	0	0	0	0	0	454	0	0	0	0	1	566	0	0	0
LK-6178320	1098	11	1109	1362	0	0	0	0	0	0	0	0	0	485	0	0	0	0	1	605	0	0	0
LK-6178325	1065	10	1076	1322	0	0	0	0	0	0	0	0	0	470	0	0	0	0	1	587	0	0	0
LK-6178330	1442	14	1456	1789	0	1	0	0	0	0	0	0	0	637	0	0	0	0	1	795	1	0	0
LK-6178335	1199	12	1211	1488	0	1	0	0	0	0	0	0	0	529	0	0	0	0	1	661	0	0	0
LK-6178340	700	7	707	868	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	386	0	0	0
LK-6178345	1247	12	1260	1548	0	1	0	0	0	0	0	0	0	551	0	0	0	0	1	687	0	0	0
LK-6178350	860	8	868	1067	0	0	0	0	0	0	0	0	0	380	0	0	0	0	0	474	0	0	0
LK-6178355	1033	10	1043	1281	0	0	0	0	0	0	0	0	0	456	0	0	0	0	1	569	0	0	0
LK-6178360	678	6	684	841	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	373	0	0	0
LK-6178365	1187	11	1199	1473	0	1	0	0	0	0	0	0	0	524	0	0	0	0	1	654	0	0	0
LK-6178370	925	9	934	1147	0	0	0	0	0	0	0	0	0	408	0	0	0	0	1	510	0	0	0
LK-6178375	1238	12	1250	1536	0	1	0	0	0	0	0	0	0	547	0	0	0	0	1	682	0	0	0
LK-6178380	1362	13	1376	1691	0	1	0	0	0	0	0	0	0	602	0	0	0	0	1	751	0	0	0
LK-6178385	1239	12	1252	1538	0	1	0	0	0	0	0	0	0	547	0	0	0	0	1	683	0	0	0
LK-6178390	611	6	617	758	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	337	0	0	0
LK-6178395	671	6	678	833	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	370	0	0	0
LK-6178400	960	9	970	1192	0	0	0	0	0	0	0	0	0	424	0	0	0	0	1	529	0	0	0
LK-6178405	620	6	626	769	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	342	0	0	0
LK-6178410	974	9	984	1209	0	0	0	0	0	0	0	0	0	430	0	0	0	0	1	537	0	0	0
LK-6178415	713	7	720	885	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	393	0	0	0
LK-6178420	919	9	928	1140	0	0	0	0	0	0	0	0	0	406	0	0	0	0	1	506	0	0	0
LK-6178425	1047	10	1057	1299	0	0	0	0	0	0	0	0	0	462	0	0	0	0	1	577	0	0	0
LK-6178430	757	7	765	940	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	417	0	0	0
LK-6178435	760	7	768	944	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	419	0	0	0
LK-6181	35112	264	35406	44341	0	0	0	0	0	0	0	0	0	15439	0	0	0	0	17	19406	6	0	0
LK-6181005	927	7	934	1170	0	0	0	0	0	0	0	0	0	408	0	0	0	0	1	512	0	0	0
LK-6181010	1249	10	1260	1578	0	0	0	0	0	0	0	0	0	550	0	0	0	0	1	691	1	0	0
LK-6181015	924	7	932	1167	0	0	0	0	0	0	0	0	0	407	0	0	0	0	1	511	0	0	0
LK-6181020	314	2	317	397	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	174	0	0	0
LK-6181025	492	4	496	621	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	272	0	0	0
LK-6181030	605	5	610	764	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	334	0	0	0
LK-6181035	501	4	506	633	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	277	0	0	0
LK-6181040	473	3	477	598	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	262	0	0	0
LK-6181045	965	8	973	1219	0	0	0	0	0	0	0	0	0	425	0	0	0	0	1	534	0	0	0
LK-6181050	731	6	737	923	0	0	0	0	0	0	0	0	0	321	0	0	0	0	1	404	0	0	0
LK-6181055	742	6	748	937	0	0	0	0	0	0	0	0	0	326	0	0	0	0	1	410	0	0	0
LK-6181060	531	4	535	670	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	293	0	0	0
LK-6181065	628	5	633	793	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	347	0	0	0
LK-6181070	1276	10	1286	1611	0	0	0	0	0	0	0	0	0	561	0	0	0	0	1	705	1	0	0
LK-6181075	560	4	565	707	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	310	0	0	0
LK-6181080	354	2	357	447	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	196	0	0	0
LK-6181085	341	2	344	431	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	188	0	0	0
LK-6181090	512	4	516	647	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	283	0	0	0
LK-6181095	435	3	439	550	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	241	0	0	0
LK-6181100	1564	12	1577	1974	0	0	0	0	0	0	0	0	0	688	0	0	0	0	2	865	1	0	0
LK-6181105	386	3	389	487	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	213	0	0	0
LK-6181110	548	4	553	692	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	303	0	0	0
LK-6181115	585	4	590	739	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	323	0	0	0
LK-6181120	753	6	759	951	0	0	0	0	0	0	0	0	0	331	0	0	0	0	1	416	0	0	0
LK-6181125	533	4	537	673	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	294	0	0	0
LK-6181130	361	2	364	456	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	199	0	0	0
LK-6181135	299	2	301	377	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	165	0	0	0
LK-6181140	515	4	519	650	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	284	0	0	0
LK-6181145	472	3	476	596	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	261	0	0	0
LK-6181150	346	2	349	437	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	191	0	0	0
LK-6181155	560	4	565	707	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	310	0	0	0
LK-6181160	1309	10	1320	1653	0	0	0	0	0	0	0	0	0	576	0	0	0	0	1	724	1	0	0
LK-6181165	420	3	424	531	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	232	0	0	0
LK-6181170	406	3	409	513	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	224	0	0	0
LK-6181175	771	6	778	974	0	0	0	0	0	0	0	0	0	339	0	0	0	0	1	426	0	0	0
LK-6181180	612	5	617	773	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	338	0	0	0
LK-6181185	628	5	633	793	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	347	0	0	0
LK-6181190	661	5	666	834	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	365	0	0	0
LK-6181195	674	5	679	851	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	372	0	0	0
LK-6181200	554	4	559	700	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	306	0	0	0
LK-6181205	510	4	514	644	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	282	0	0	0
LK-6181210	1243	10	1254	1570	0	0	0	0	0	0	0	0	0	547	0	0	0	0	1	687	1	0	0
LK-6181215	405	3	409	512	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	224	0	0	0
LK-6181220	596	4	601	752	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	329	0	0	0
LK-6181225	1024	8	1033	1293	0	0	0	0	0	0	0	0	0	450	0	0	0	0	1	566	0	0	0
LK-6181230	1063	8	1072	1342	0	0	0	0	0	0	0	0	0	468	0	0	0	0	1	588	1	0	0
LK-6181235	658	5	664	831	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	364	0	0	0
LK-6181240	492	4	496	622	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	272	0	0	0
LK-6181245	806	6	813	1018	0	0	0	0	0	0	0	0	0	355	0	0	0	0	1	446	0	0	0
LK-6181250	452	3	456	571	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	250	0	0	0
LK-6181255	574	4	579	725	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	317	0	0	0
LK-6181260	401	3	404	506	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	222	0	0	0
LK-6181265	831	6	838	1050	0	0	0	0	0	0	0	0	0	366	0	0	0	0	1	459	0	0	0
LK-6181270	540	4	544	681	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	298	0	0	0
LK-6184	39714	298	40049	50162	0	0	0	0	0	0	0	0	0	17465	0	0	0	0	15	21952	5	0	0
LK-6184005	481	3	485	607	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	266	0	0	0
LK-6184010	378	3	382	478	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	209	0	0	0
LK-6184015	505	4	509	637	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	279	0	0	0
LK-6184020	628	5	633	793	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	347	0	0	0
LK-6184025	443	3	446	559	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	245	0	0	0
LK-6184030	643	5	648	812	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	355	0	0	0
LK-6184035	468	3	472	592	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	259	0	0	0
LK-6184040	545	4	550	689	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	301	0	0	0
LK-6184045	438	3	442	554	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	242	0	0	0
LK-6184050	384	3	387	485	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	212	0	0	0
LK-6184055	542	4	547	685	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	300	0	0	0
LK-6184060	582	4	587	735	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	322	0	0	0
LK-6184065	457	3	461	577	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	253	0	0	0
LK-6184070	495	4	499	625	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	273	0	0	0
LK-6184075	586	4	591	741	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	324	0	0	0
LK-6184080	492	4	496	622	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	272	0	0	0
LK-6184085	457	3	460	577	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	252	0	0	0
LK-6184090	560	4	565	707	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	310	0	0	0
LK-6184095	439	3	443	555	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	243	0	0	0
LK-6184100	998	8	1006	1260	0	0	0	0	0	0	0	0	0	439	0	0	0	0	1	552	0	0	0
LK-6184105	518	4	523	655	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	286	0	0	0
LK-6184110	660	5	666	834	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	365	0	0	0
LK-6184115	328	2	331	414	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	181	0	0	0
LK-6184120	382	3	385	483	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	211	0	0	0
LK-6184125	932	7	940	1177	0	0	0	0	0	0	0	0	0	410	0	0	0	0	1	515	0	0	0
LK-6184130	484	4	488	611	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	267	0	0	0
LK-6184135	644	5	650	814	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	356	0	0	0
