entity_id	valid	rejected	polled	electors	UNP	UPFA	JHU	NLF	S	JSP	UMPA	EPDP	USP	NPP	ULF	SLMK	SEP	IP2D	IP7D	IP1D	IP4D	IP6D	SMBP	IP5D	IP8D	SLNF	IP3D	IP9D	RJP	SLPF
LK-8118130	512	52	565	763	304	199	4	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8118135	918	94	1012	1367	545	357	7	0	0	2			1		2			0	0	0	0	0	0	0			0		0	0
LK-8118140	445	45	491	663	264	173	3	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8118145	625	64	689	930	371	243	4	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8118150	247	25	272	368	146	96	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8118155	781	80	861	1163	463	304	6	0	0	1			1		2			0	0	0	0	0	0	0			0		0	0
LK-8118160	752	77	829	1120	446	292	5	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8118165	581	59	641	866	345	226	4	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8118170	344	35	379	512	204	134	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8118175	842	86	928	1254	500	327	6	0	0	1			1		2			0	0	0	0	0	0	0			0		0	0
LK-8118180	862	88	950	1284	512	335	6	0	0	1			1		2			0	0	0	0	0	0	0			0		0	0
LK-8118185	481	49	530	716	285	187	3	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8118190	167	17	184	249	99	65	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8118195	169	17	187	253	100	66	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8118200	504	51	556	752	299	196	3	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8118205	252	25	278	376	150	98	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119	13839	1404	15258	20620	8211	5377	95	0	0	16			14		23			0	0	0	0	0	0	0			0		0	0
LK-8119005	403	41	444	600	239	156	3	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8119010	409	41	451	610	243	159	3	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8119015	145	14	160	216	86	56	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119020	729	74	803	1086	432	283	5	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8119025	210	21	231	312	124	81	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119030	674	69	744	1005	400	262	5	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8119035	169	17	187	253	100	66	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119040	428	43	472	637	254	166	3	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8119045	695	71	766	1036	413	270	5	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8119050	632	64	696	941	375	246	4	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8119055	183	18	201	272	108	71	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119060	501	51	552	746	297	195	3	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8119065	605	62	667	902	359	235	4	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8119070	580	59	640	865	344	226	4	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8119075	1354	138	1493	2017	804	527	10	0	0	3			2		3			0	0	0	0	0	0	0			0		0	0
LK-8119080	583	59	642	868	346	226	4	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8119085	440	45	486	656	261	171	3	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8119090	314	32	346	468	186	122	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119095	102	10	113	153	61	40	0	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119100	295	30	325	439	175	114	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119105	768	78	847	1145	456	299	6	0	0	1			1		2			0	0	0	0	0	0	0			0		0	0
LK-8119110	868	88	957	1293	515	337	6	0	0	1			1		2			0	0	0	0	0	0	0			0		0	0
LK-8119115	427	43	471	636	253	166	3	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8119120	321	32	354	478	190	125	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119125	358	36	395	534	213	139	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8119130	474	48	523	707	282	184	3	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8119135	908	93	1001	1352	539	353	7	0	0	2			1		2			0	0	0	0	0	0	0			0		0	0
LK-8119140	264	27	291	393	156	102	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8121	32716	1967	34697	46858	15809	15092	1571	1	0	32			29		32			0	5	0	0	0	0	0			0		0	0
LK-8121005	1231	74	1306	1763	595	568	59	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121010	1771	107	1878	2537	856	817	85	0	0	2			2		2			0	1	0	0	0	0	0			0		0	0
LK-8121015	1001	60	1062	1434	484	462	48	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121020	1064	64	1128	1524	514	491	51	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121025	945	57	1002	1354	457	436	45	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121030	1294	78	1372	1853	625	597	62	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121035	710	43	753	1018	343	328	34	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8121040	730	44	774	1045	353	336	35	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8121045	878	53	931	1257	424	405	42	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121050	1600	96	1697	2292	773	738	77	0	0	2			2		2			0	1	0	0	0	0	0			0		0	0
LK-8121055	597	36	633	855	288	275	28	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8121060	974	58	1033	1396	471	449	47	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121065	2247	135	2383	3218	1086	1037	108	1	0	3			2		3			0	1	0	0	0	0	0			0		0	0
LK-8121070	1459	88	1548	2090	705	673	70	0	0	2			1		2			0	0	0	0	0	0	0			0		0	0
LK-8121075	1200	72	1273	1719	580	554	58	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121080	1062	64	1127	1522	513	490	51	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121085	1551	93	1645	2221	750	715	75	0	0	2			2		2			0	0	0	0	0	0	0			0		0	0
LK-8121090	1814	109	1923	2597	877	837	87	0	0	2			2		2			0	1	0	0	0	0	0			0		0	0
LK-8121095	1342	81	1424	1923	649	619	65	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121100	1260	76	1336	1804	609	581	61	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121105	566	34	600	810	273	261	27	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8121110	793	47	841	1136	383	366	38	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121115	432	26	458	618	208	199	20	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8121120	934	56	991	1338	451	431	45	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121125	402	24	426	575	194	185	19	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8121130	1231	74	1305	1763	595	568	59	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121135	956	57	1014	1369	462	441	46	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8121140	1805	109	1914	2585	872	833	87	0	0	2			2		2			0	1	0	0	0	0	0			0		0	0
LK-8121145	867	52	920	1242	419	400	42	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124	38076	3859	41959	55707	19097	17899	699	0	0	33			37		52			0	6	0	0	0	0	0			0		0	0
LK-8124005	501	51	552	732	251	235	9	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8124010	558	56	615	817	280	262	10	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8124015	693	70	764	1014	348	326	13	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124020	203	20	224	297	102	95	3	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124025	327	33	360	478	164	153	6	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124030	389	39	428	569	195	183	7	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124035	590	60	651	864	296	278	11	0	0	0			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124040	750	76	826	1097	376	352	14	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124045	593	60	654	868	297	279	11	0	0	0			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124050	438	44	482	641	219	206	8	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124055	673	68	742	985	338	316	12	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124060	907	92	999	1327	455	426	17	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124065	1176	120	1296	1721	590	553	22	0	0	1			2		2			0	1	0	0	0	0	0			0		0	0
LK-8124070	1311	133	1445	1918	658	617	24	0	0	2			2		2			0	1	0	0	0	0	0			0		0	0
LK-8124075	724	73	798	1059	363	340	13	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124080	451	46	497	659	226	212	8	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124085	432	44	476	632	216	203	8	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124090	811	82	894	1187	407	382	15	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124095	1491	152	1644	2182	748	701	28	0	0	2			2		3			0	1	0	0	0	0	0			0		0	0
LK-8124100	501	51	552	733	251	235	9	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8124105	811	82	893	1186	407	381	15	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124110	336	34	370	491	168	158	6	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124115	954	97	1052	1396	479	449	18	0	0	1			1		2			0	0	0	0	0	0	0			0		0	0
LK-8124120	280	28	309	410	140	131	5	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124125	386	39	426	565	194	181	7	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124130	750	76	826	1097	376	352	14	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124135	1125	114	1240	1646	564	529	21	0	0	1			1		2			0	1	0	0	0	0	0			0		0	0
LK-8124140	595	60	656	871	298	280	11	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124145	414	42	456	606	208	195	7	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124150	759	77	836	1110	381	357	14	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124155	1100	112	1213	1610	552	518	20	0	0	1			1		2			0	1	0	0	0	0	0			0		0	0
LK-8124165	879	89	969	1286	441	413	16	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124170	397	40	437	581	199	186	7	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124175	699	71	770	1022	351	329	13	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124180	335	34	369	490	168	157	6	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124185	582	59	641	851	292	273	11	0	0	0			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124190	1051	107	1159	1538	528	494	20	0	0	1			1		2			0	0	0	0	0	0	0			0		0	0
LK-8124195	802	81	883	1173	402	377	15	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124200	931	94	1026	1362	467	438	17	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124205	663	67	730	970	332	312	12	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124210	1153	117	1271	1687	578	542	21	0	0	1			1		2			0	1	0	0	0	0	0			0		0	0
LK-8124215	556	56	613	814	279	262	10	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8124220	834	85	919	1221	419	392	15	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124225	431	44	475	631	216	203	8	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124230	717	73	790	1049	360	337	13	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124235	510	52	563	747	256	240	9	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8124240	865	88	953	1265	434	407	16	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124245	319	32	351	466	160	150	6	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8124250	540	55	595	790	271	254	10	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8124255	950	96	1046	1389	476	446	18	0	0	1			1		2			0	0	0	0	0	0	0			0		0	0
LK-8124260	631	64	695	923	316	297	12	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124265	555	56	611	812	278	261	10	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8124270	777	79	856	1137	390	365	14	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124275	605	61	667	885	303	284	11	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124280	742	75	818	1085	372	349	14	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8124285	523	53	576	765	262	246	9	0	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127	38664	3239	41942	53656	17995	19910	322	77	0	24			16		29			0	0	0	0	0	0	0			0		0	0
LK-8127005	420	35	455	583	195	216	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127010	427	36	463	592	199	220	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127015	340	28	369	472	158	175	3	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127020	324	27	351	450	151	167	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127025	293	24	318	407	136	151	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127030	291	24	316	404	135	150	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127035	240	20	260	333	111	123	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127040	253	21	274	351	117	130	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127045	456	38	495	633	212	235	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127050	558	47	605	774	260	287	5	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127055	711	60	771	987	331	366	6	2	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127060	283	23	307	393	131	146	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127065	790	66	857	1097	368	407	7	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127070	396	33	430	550	184	204	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127075	365	30	396	507	170	188	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127080	355	30	385	493	165	183	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127085	340	28	369	472	158	175	3	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127090	648	54	703	900	302	334	5	1	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127095	585	49	635	812	272	302	5	1	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127100	1265	107	1372	1755	589	652	11	3	0	2			1		2			0	0	0	0	0	0	0			0		0	0
LK-8127105	790	66	857	1097	368	407	7	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127110	343	29	372	476	159	176	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127115	601	50	652	834	280	309	5	1	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127120	468	39	508	649	218	241	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127125	492	41	533	682	229	253	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127130	218	18	236	302	101	112	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127135	514	43	557	713	239	264	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127140	528	44	573	733	246	272	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127145	510	43	553	707	237	262	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127150	401	33	435	556	187	206	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127155	561	47	608	778	261	289	5	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127160	189	15	205	262	88	97	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127165	844	71	916	1172	393	435	7	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127170	581	49	631	807	271	299	5	1	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127175	485	41	526	673	226	250	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127180	424	35	460	588	197	218	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127185	519	44	563	721	242	267	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127190	415	35	450	576	193	214	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127195	410	34	445	569	191	211	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127200	500	42	542	693	233	257	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127205	724	61	786	1005	337	373	6	2	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127210	250	21	271	347	116	129	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127215	912	77	990	1266	425	470	8	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127220	637	53	691	884	297	328	5	1	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127225	503	42	546	698	234	259	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127230	454	38	493	631	211	234	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127235	962	81	1043	1335	448	496	8	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127240	670	56	727	929	312	345	6	1	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127245	875	74	949	1214	407	451	8	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127250	680	57	738	944	317	350	6	1	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127255	987	83	1071	1370	460	509	9	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127260	894	75	970	1241	416	461	8	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127265	989	83	1073	1372	460	509	9	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127270	613	51	665	850	285	316	5	1	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127275	498	42	540	691	232	256	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127280	832	70	902	1154	387	428	7	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127285	484	41	525	672	225	249	4	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127290	864	73	937	1199	402	445	7	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127295	996	84	1081	1382	464	513	9	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127300	748	63	812	1038	348	385	6	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127305	424	35	460	588	197	218	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127310	589	49	639	817	274	303	5	1	0	0			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127315	556	47	603	772	259	286	5	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127320	247	20	267	342	115	127	2	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127325	405	34	440	563	189	209	3	1	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8127330	932	78	1011	1293	434	480	8	2	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8127335	700	59	759	971	326	361	6	2	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8127340	1106	93	1200	1535	515	570	10	3	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130	43624	3743	47405	61066	20012	22562	729	0	0	33			18		33			0	0	0	0	0	0	0			0		0	0
LK-8130005	1043	90	1134	1460	479	540	18	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130010	999	86	1086	1399	459	517	17	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130015	732	63	795	1024	336	378	12	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130020	1310	113	1423	1834	601	678	22	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130025	998	86	1085	1397	458	516	17	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130030	817	70	887	1143	375	422	14	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130035	801	69	870	1121	367	414	13	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130040	765	66	831	1071	351	396	13	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130045	681	58	740	953	312	352	11	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130050	660	57	717	923	303	341	11	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130055	550	47	598	770	252	285	9	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130060	349	30	379	488	160	180	6	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130065	887	76	964	1241	407	459	15	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130070	899	77	977	1259	413	465	15	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130075	888	76	965	1243	407	459	15	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130080	751	65	816	1052	345	389	13	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130085	806	69	876	1129	370	417	14	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130090	447	38	486	626	205	231	7	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130095	341	29	371	478	156	176	5	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130100	345	29	375	483	158	178	6	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130105	1071	92	1164	1499	491	554	18	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130110	225	19	245	315	103	116	3	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130115	628	54	683	880	288	325	10	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130120	1059	91	1151	1483	486	548	18	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130125	693	60	753	970	318	359	12	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130130	731	63	794	1023	335	378	12	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130135	522	45	567	730	239	270	9	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130140	620	53	674	868	284	321	10	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130145	448	38	487	627	205	232	7	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130150	992	85	1078	1389	455	513	17	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130155	282	24	306	395	129	146	4	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130160	550	47	597	769	252	284	9	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130165	783	67	851	1097	359	405	13	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130170	637	55	692	891	292	329	11	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130175	851	73	925	1192	391	440	14	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130180	851	73	925	1191	390	440	14	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130185	872	75	947	1220	400	451	15	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130190	407	35	442	570	187	210	7	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130195	541	46	588	757	248	280	9	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130200	721	62	783	1009	331	373	12	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130205	462	39	502	646	212	239	8	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130210	852	73	926	1192	391	441	14	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130215	346	29	376	484	159	179	6	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130220	1255	108	1364	1757	576	649	21	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130225	649	56	705	908	298	335	11	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130230	527	45	572	737	241	272	9	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130235	384	33	417	538	176	199	6	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130240	449	38	488	629	206	232	7	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130245	647	56	703	906	297	335	11	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130250	518	44	563	726	238	268	9	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130255	912	78	991	1277	419	472	15	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130260	695	60	756	973	319	360	12	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130265	566	48	615	792	259	292	9	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130270	745	64	810	1043	342	385	12	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130275	943	81	1024	1320	433	488	16	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8130280	698	60	758	977	320	361	12	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130285	64	5	69	89	29	33	1	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130290	682	59	742	955	313	353	11	0	0	1			0		1			0	0	0	0	0	0	0			0		0	0
LK-8130295	637	55	692	891	292	329	11	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130300	601	52	654	842	276	311	10	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130305	355	30	386	498	163	184	6	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130310	661	57	718	925	303	342	11	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130315	191	16	208	268	88	99	3	0	0	0			0		0			0	0	0	0	0	0	0			0		0	0
LK-8130320	1232	106	1339	1724	565	637	21	0	0	1			1		1			0	0	0	0	0	0	0			0		0	0
LK-8133	28006	2220	30242	40053	14061	12872	775	0	0	75			27		26			0	8	0	0	0	0	0			0		0	0
