entity_id	valid	rejected	polled	electors	PA	UNP	JVP	SMBP	LDA	SLMP	Liberal	Ind 1	Ind 2	PLSF	Ind 3	DUNF	PFF
LK-9203435	891	17	908	1178	497	339	37	4	1	1	2	2	2	1	0	0	0
LK-9203440	472	9	482	625	263	180	20	2	0	0	1	1	1	0	0	0	0
LK-9203445	777	15	792	1028	433	296	32	3	1	0	1	2	2	1	0	0	0
LK-9206	47875	849	48756	65464	22752	22236	1782	179	28	191	97	68	105	10	7	0	0
LK-9206005	633	11	645	865	301	294	24	2	0	3	1	1	1	0	0	0	0
LK-9206010	411	7	419	562	195	191	15	1	0	1	1	0	1	0	0	0	0
LK-9206015	810	14	825	1108	385	376	30	3	1	3	2	1	2	0	0	0	0
LK-9206020	393	7	400	537	187	182	14	1	0	1	1	0	1	0	0	0	0
LK-9206025	642	11	654	878	305	298	24	2	0	3	1	1	1	0	0	0	0
LK-9206030	801	14	816	1095	381	372	30	3	1	3	2	1	2	0	0	0	0
LK-9206035	412	7	420	564	196	191	15	1	0	1	1	0	1	0	0	0	0
LK-9206040	614	11	625	840	292	285	23	2	0	2	1	1	1	0	0	0	0
LK-9206045	1037	19	1056	1418	493	482	39	4	1	4	2	2	3	1	0	0	0
LK-9206050	725	13	739	992	345	337	27	3	1	3	1	1	2	0	0	0	0
LK-9206055	882	16	898	1205	419	410	33	4	1	4	2	1	2	0	0	0	0
LK-9206060	579	10	590	792	275	269	21	2	0	2	1	1	1	0	0	0	0
LK-9206065	347	6	353	474	165	161	13	1	0	1	0	0	1	0	0	0	0
LK-9206070	802	14	817	1097	381	373	30	3	1	3	2	1	2	0	0	0	0
LK-9206075	783	14	798	1071	372	364	29	3	1	3	2	1	2	0	0	0	0
LK-9206080	1557	28	1586	2129	741	724	59	7	2	7	4	3	4	1	1	0	0
LK-9206085	1662	30	1692	2272	790	772	63	7	2	7	4	3	4	1	1	0	0
LK-9206090	636	11	648	870	302	296	24	2	0	3	1	1	1	0	0	0	0
LK-9206095	560	10	570	766	266	260	21	2	0	2	1	1	1	0	0	0	0
LK-9206100	624	11	636	854	297	290	23	2	0	2	1	1	1	0	0	0	0
LK-9206105	677	12	690	926	322	314	25	3	0	3	1	1	1	0	0	0	0
LK-9206110	923	17	940	1262	439	429	35	4	1	4	2	2	2	0	0	0	0
LK-9206115	1081	19	1100	1477	514	502	41	4	1	5	2	2	3	1	0	0	0
LK-9206120	605	11	616	827	288	281	22	2	0	2	1	1	1	0	0	0	0
LK-9206125	2072	38	2110	2833	985	963	78	9	2	9	5	4	6	2	1	0	0
LK-9206130	659	12	671	901	313	306	25	2	0	3	1	1	1	0	0	0	0
LK-9206135	554	10	564	758	263	257	21	2	0	2	1	1	1	0	0	0	0
LK-9206140	469	8	478	642	223	218	17	2	0	2	1	1	1	0	0	0	0
LK-9206145	1289	23	1313	1763	613	599	48	5	1	6	3	2	3	1	1	0	0
LK-9206150	551	10	561	753	262	256	20	2	0	2	1	1	1	0	0	0	0
LK-9206155	547	10	557	748	260	254	20	2	0	2	1	1	1	0	0	0	0
LK-9206160	1269	23	1292	1735	603	590	48	5	1	6	3	2	3	1	1	0	0
LK-9206165	754	13	768	1031	358	350	28	3	1	3	2	1	2	0	0	0	0
LK-9206170	1397	25	1422	1910	664	649	53	6	1	6	3	3	4	1	1	0	0
LK-9206175	784	14	798	1072	373	364	29	3	1	3	2	1	2	0	0	0	0
LK-9206180	312	5	318	427	148	145	11	1	0	1	0	0	0	0	0	0	0
LK-9206185	573	10	584	784	272	266	21	2	0	2	1	1	1	0	0	0	0
LK-9206190	777	14	792	1063	370	361	29	3	1	3	2	1	2	0	0	0	0
LK-9206195	1117	20	1138	1528	531	519	42	5	1	5	3	2	3	1	1	0	0
LK-9206200	679	12	691	928	323	315	25	3	0	3	1	1	1	0	0	0	0
LK-9206205	551	10	562	754	262	256	20	2	0	2	1	1	1	0	0	0	0
LK-9206210	831	15	846	1136	395	386	31	3	1	3	2	1	2	0	0	0	0
LK-9206215	386	7	393	528	183	179	14	1	0	1	1	0	1	0	0	0	0
LK-9206220	409	7	416	559	194	190	15	1	0	1	1	0	1	0	0	0	0
LK-9206225	472	8	480	645	224	219	17	2	0	2	1	1	1	0	0	0	0
LK-9206230	606	11	617	829	288	282	23	2	0	2	1	1	1	0	0	0	0
LK-9206235	764	14	778	1044	363	355	29	3	1	3	2	1	2	0	0	0	0
LK-9206240	484	8	493	661	230	225	18	2	0	2	1	1	1	0	0	0	0
LK-9206245	523	9	532	715	248	243	19	2	0	2	1	1	1	0	0	0	0
LK-9206250	358	6	365	490	170	166	13	1	0	1	0	0	1	0	0	0	0
LK-9206255	386	7	393	528	183	179	14	1	0	1	1	0	1	0	0	0	0
LK-9206260	824	15	839	1127	392	383	31	3	1	3	2	1	2	0	0	0	0
LK-9206265	230	4	234	314	109	107	8	1	0	1	0	0	0	0	0	0	0
LK-9206270	462	8	470	631	219	214	17	2	0	2	1	1	1	0	0	0	0
LK-9206275	504	9	513	689	239	234	19	2	0	2	1	1	1	0	0	0	0
LK-9206280	434	8	442	593	206	201	16	1	0	2	1	0	1	0	0	0	0
LK-9206285	234	4	238	320	111	108	8	1	0	1	0	0	0	0	0	0	0
LK-9206290	258	4	262	352	122	120	9	1	0	1	0	0	0	0	0	0	0
LK-9206295	573	10	584	784	272	266	21	2	0	2	1	1	1	0	0	0	0
LK-9206300	612	11	624	837	291	284	23	2	0	2	1	1	1	0	0	0	0
LK-9206305	810	14	824	1107	385	376	30	3	1	3	2	1	2	0	0	0	0
LK-9206310	428	7	436	586	203	199	16	1	0	2	1	0	1	0	0	0	0
LK-9206315	588	10	599	804	280	273	22	2	0	2	1	1	1	0	0	0	0
LK-9206320	437	8	445	598	208	203	16	1	0	2	1	0	1	0	0	0	0
LK-9206325	228	4	232	312	108	106	8	1	0	1	0	0	0	0	0	0	0
LK-9206330	317	5	323	433	150	147	12	1	0	1	0	0	0	0	0	0	0
LK-9206335	853	15	869	1166	405	396	32	3	1	4	2	1	2	0	0	0	0
LK-9206340	433	8	441	593	206	201	16	1	0	2	1	0	1	0	0	0	0
LK-9206345	685	12	698	937	326	318	26	3	0	3	1	1	2	0	0	0	0
LK-9206350	943	17	960	1289	448	438	35	4	1	4	2	2	2	0	0	0	0
LK-9206355	253	4	258	346	120	117	9	1	0	1	0	0	0	0	0	0	0
LK-9209	36398	757	37178	48918	19213	15197	1287	99	2	47	72	56	70	6	1	0	0
LK-9209005	643	14	657	863	343	266	23	2	0	1	1	1	1	0	0	0	0
LK-9209010	647	14	661	868	345	268	23	2	0	1	1	1	1	0	0	0	0
LK-9209015	545	11	557	731	290	225	19	1	0	1	1	1	1	0	0	0	0
LK-9209020	642	14	656	861	342	265	23	2	0	1	1	1	1	0	0	0	0
LK-9209025	523	9	532	715	248	243	19	2	0	2	1	1	1	0	0	0	0
LK-9209030	620	13	633	832	330	256	22	2	0	1	1	1	1	0	0	0	0
LK-9209035	436	9	445	584	232	180	15	1	0	0	1	0	1	0	0	0	0
LK-9209040	575	12	587	771	306	238	20	1	0	1	1	1	1	0	0	0	0
LK-9209045	744	16	760	998	396	308	26	2	0	1	2	1	2	0	0	0	0
LK-9209050	635	13	649	852	338	263	22	2	0	1	1	1	1	0	0	0	0
LK-9209055	736	16	752	987	392	304	26	2	0	1	2	1	2	0	0	0	0
LK-9209060	549	11	561	737	292	227	19	1	0	1	1	1	1	0	0	0	0
LK-9209065	460	8	469	630	219	214	17	2	0	2	1	1	1	0	0	0	0
LK-9209070	596	13	609	799	317	246	21	2	0	1	1	1	1	0	0	0	0
LK-9209075	830	18	848	1113	442	343	29	2	0	1	2	1	2	1	0	0	0
LK-9209080	878	19	897	1177	468	363	31	2	0	1	2	1	2	1	0	0	0
LK-9209085	630	13	644	845	336	261	22	2	0	1	1	1	1	0	0	0	0
LK-9209090	424	9	433	569	226	175	15	1	0	0	1	0	1	0	0	0	0
LK-9209095	535	11	547	718	285	221	19	1	0	0	1	1	1	0	0	0	0
LK-9209100	598	13	611	802	318	247	21	2	0	1	1	1	1	0	0	0	0
LK-9209105	471	10	481	632	251	195	16	1	0	0	1	1	1	0	0	0	0
LK-9209110	906	19	925	1215	483	375	32	3	0	1	2	2	2	1	0	0	0
LK-9209115	708	15	723	949	377	293	25	2	0	1	2	1	2	0	0	0	0
LK-9209120	379	8	387	508	202	157	13	1	0	0	1	0	1	0	0	0	0
LK-9209125	767	16	784	1029	409	317	27	2	0	1	2	1	2	0	0	0	0
LK-9209130	750	16	767	1006	400	310	26	2	0	1	2	1	2	0	0	0	0
LK-9209135	523	11	535	702	279	216	18	1	0	0	1	1	1	0	0	0	0
LK-9209140	559	12	571	750	298	231	20	1	0	1	1	1	1	0	0	0	0
LK-9209145	941	20	961	1262	501	389	33	3	0	1	2	2	2	1	0	0	0
LK-9209150	584	12	597	784	311	242	20	1	0	1	1	1	1	0	0	0	0
LK-9209155	874	19	893	1172	466	362	31	2	0	1	2	1	2	1	0	0	0
LK-9209160	569	10	580	779	271	264	21	2	0	2	1	1	1	0	0	0	0
LK-9209165	614	13	627	824	327	254	22	2	0	1	1	1	1	0	0	0	0
LK-9209170	1265	27	1293	1697	674	524	45	4	1	2	3	2	3	1	1	0	0
LK-9209175	665	14	680	892	354	275	23	2	0	1	1	1	1	0	0	0	0
LK-9209180	674	14	689	904	359	279	24	2	0	1	1	1	1	0	0	0	0
LK-9209185	578	12	591	776	308	239	20	1	0	1	1	1	1	0	0	0	0
LK-9209190	381	8	389	521	208	144	20	2	0	0	0	1	0	0	0	0	0
LK-9209195	392	8	401	526	209	162	14	1	0	0	1	0	1	0	0	0	0
LK-9209200	465	10	475	624	248	192	16	1	0	0	1	1	1	0	0	0	0
LK-9209205	691	15	706	927	368	286	24	2	0	1	2	1	1	0	0	0	0
LK-9209210	518	11	529	695	276	214	18	1	0	0	1	1	1	0	0	0	0
LK-9209215	717	15	733	962	382	297	25	2	0	1	2	1	2	0	0	0	0
LK-9209220	912	16	929	1248	434	424	34	4	1	4	2	2	2	0	0	0	0
LK-9209225	338	6	344	462	160	157	12	1	0	1	0	0	0	0	0	0	0
LK-9209230	540	11	552	725	288	223	19	1	0	0	1	1	1	0	0	0	0
LK-9209235	533	11	545	715	284	220	19	1	0	0	1	1	1	0	0	0	0
LK-9209240	613	13	626	822	326	253	21	2	0	1	1	1	1	0	0	0	0
LK-9209245	490	10	500	657	261	202	17	1	0	0	1	1	1	0	0	0	0
LK-9209250	475	10	486	638	253	197	17	1	0	0	1	1	1	0	0	0	0
LK-9209255	691	15	706	927	368	286	24	2	0	1	2	1	1	0	0	0	0
LK-9209260	526	11	537	705	280	217	18	1	0	0	1	1	1	0	0	0	0
LK-9209265	339	7	346	454	180	140	12	1	0	0	0	0	0	0	0	0	0
LK-9209270	536	11	548	719	285	222	19	1	0	0	1	1	1	0	0	0	0
LK-9209275	553	12	565	742	294	229	19	1	0	1	1	1	1	0	0	0	0
LK-9209280	443	9	452	594	236	183	15	1	0	0	1	1	1	0	0	0	0
LK-9209285	761	16	777	1020	405	315	27	2	0	1	2	1	2	0	0	0	0
LK-9209290	487	10	498	653	259	201	17	1	0	0	1	1	1	0	0	0	0
LK-9209295	325	6	331	445	155	151	12	1	0	1	0	0	0	0	0	0	0
LK-9209300	295	6	301	396	157	122	10	1	0	0	0	0	0	0	0	0	0
LK-9209305	304	6	310	408	162	125	10	1	0	0	0	0	0	0	0	0	0
LK-9212	44268	918	45215	60462	24198	16828	2315	229	58	29	79	93	79	6	3	3	3
LK-9212005	878	18	897	1200	480	333	47	5	1	1	2	2	2	0	0	0	0
LK-9212010	713	15	728	975	390	270	38	4	1	1	1	1	1	0	0	0	0
LK-9212015	597	12	609	815	326	226	31	3	1	0	1	1	1	0	0	0	0
LK-9212020	773	16	790	1056	423	293	41	4	1	1	1	2	1	0	0	0	0
LK-9212025	526	11	537	719	288	199	28	3	1	0	1	1	1	0	0	0	0
LK-9212030	469	10	479	641	256	178	25	2	0	0	1	1	1	0	0	0	0
LK-9212035	1056	22	1078	1443	578	400	56	6	2	1	2	2	2	0	0	0	0
LK-9212040	2259	48	2307	3087	1236	857	120	13	4	3	5	6	5	2	1	1	1
LK-9212045	897	19	916	1226	491	340	48	5	1	1	2	2	2	0	0	0	0
LK-9212050	738	15	754	1009	404	280	39	4	1	1	1	2	1	0	0	0	0
LK-9212055	2180	46	2226	2978	1193	827	116	13	4	3	5	6	5	1	1	1	1
LK-9212060	986	21	1007	1347	539	374	52	5	1	1	2	2	2	0	0	0	0
LK-9212065	788	16	805	1077	431	299	42	4	1	1	1	2	1	0	0	0	0
LK-9212070	880	18	899	1202	481	334	47	5	1	1	2	2	2	0	0	0	0
LK-9212075	970	20	991	1326	531	368	51	5	1	1	2	2	2	0	0	0	0
LK-9212080	1071	22	1094	1463	586	406	57	6	2	1	2	2	2	0	0	0	0
LK-9212085	2259	48	2307	3087	1236	857	120	13	4	3	5	6	5	2	1	1	1
LK-9212090	582	12	594	795	318	221	31	3	1	0	1	1	1	0	0	0	0
LK-9212095	774	16	790	1058	423	293	41	4	1	1	1	2	1	0	0	0	0
LK-9212100	540	11	551	738	295	204	28	3	1	0	1	1	1	0	0	0	0
LK-9212105	559	11	571	764	306	212	29	3	1	0	1	1	1	0	0	0	0
LK-9212110	832	17	850	1137	455	315	44	4	1	1	2	2	2	0	0	0	0
LK-9212115	655	14	669	896	359	248	35	3	1	0	1	1	1	0	0	0	0
LK-9212120	1229	26	1255	1680	673	466	65	7	2	1	2	3	2	1	0	0	0
LK-9212125	661	14	675	903	361	250	35	3	1	0	1	1	1	0	0	0	0
LK-9212130	604	12	617	826	331	229	32	3	1	0	1	1	1	0	0	0	0
LK-9212135	632	13	646	864	346	240	33	3	1	0	1	1	1	0	0	0	0
LK-9212140	641	13	655	876	351	243	34	3	1	0	1	1	1	0	0	0	0
LK-9212145	793	16	810	1084	434	301	42	4	1	1	1	2	1	0	0	0	0
LK-9212150	544	11	556	744	298	206	29	3	1	0	1	1	1	0	0	0	0
LK-9212155	655	14	669	895	358	248	35	3	1	0	1	1	1	0	0	0	0
LK-9212160	568	12	581	777	311	215	30	3	1	0	1	1	1	0	0	0	0
LK-9212165	756	16	773	1034	414	287	40	4	1	1	1	2	1	0	0	0	0
LK-9212170	594	12	607	812	325	225	31	3	1	0	1	1	1	0	0	0	0
LK-9212175	603	12	616	824	330	228	32	3	1	0	1	1	1	0	0	0	0
LK-9212180	707	15	723	967	387	268	37	4	1	0	1	1	1	0	0	0	0
LK-9212185	515	11	526	703	281	195	27	3	1	0	1	1	1	0	0	0	0
LK-9212190	581	12	593	794	318	220	31	3	1	0	1	1	1	0	0	0	0
LK-9212195	734	15	750	1003	402	278	39	4	1	1	1	2	1	0	0	0	0
LK-9212200	602	12	615	823	330	228	32	3	1	0	1	1	1	0	0	0	0
LK-9212205	537	11	549	734	294	204	28	3	1	0	1	1	1	0	0	0	0
LK-9212210	941	20	961	1285	515	357	50	5	1	1	2	2	2	0	0	0	0
LK-9212215	559	11	571	764	306	212	29	3	1	0	1	1	1	0	0	0	0
LK-9212220	481	10	491	657	263	182	25	2	0	0	1	1	1	0	0	0	0
LK-9212225	680	14	694	929	372	258	36	4	1	0	1	1	1	0	0	0	0
LK-9212230	481	10	491	657	263	182	25	2	0	0	1	1	1	0	0	0	0
LK-9212235	466	9	476	637	255	176	24	2	0	0	1	1	1	0	0	0	0
LK-9212240	454	9	464	621	248	172	24	2	0	0	1	1	1	0	0	0	0
LK-9212245	391	8	399	535	214	148	20	2	0	0	0	1	0	0	0	0	0
LK-9212250	382	8	390	522	209	145	20	2	0	0	0	1	0	0	0	0	0
LK-9212255	567	12	580	776	310	215	30	3	1	0	1	1	1	0	0	0	0
LK-9212260	392	8	400	535	214	148	20	2	0	0	0	1	0	0	0	0	0
LK-9212265	425	9	434	580	232	161	22	2	0	0	1	1	1	0	0	0	0
LK-9212270	523	11	534	714	286	198	28	3	1	0	1	1	1	0	0	0	0
LK-9212275	493	10	504	674	270	187	26	2	0	0	1	1	1	0	0	0	0
LK-9212280	567	12	579	761	302	234	20	1	0	1	1	1	1	0	0	0	0
LK-9212285	486	10	496	664	266	184	26	2	0	0	1	1	1	0	0	0	0
LK-9212290	478	10	488	653	261	181	25	2	0	0	1	1	1	0	0	0	0
LK-9212295	693	14	708	947	379	263	37	4	1	0	1	1	1	0	0	0	0
LK-9212300	609	13	622	817	324	252	21	2	0	1	1	1	1	0	0	0	0
LK-9212305	262	5	268	352	140	108	9	0	0	0	0	0	0	0	0	0	0
LK-9215	36602	633	37261	50141	18414	15954	1438	157	36	38	84	66	94	15	10	0	0
LK-9215005	850	15	865	1165	428	371	34	4	1	1	2	2	2	1	0	0	0
LK-9215010	870	15	885	1192	438	379	34	4	1	1	2	2	2	1	0	0	0
LK-9215015	936	16	953	1282	471	408	37	4	1	1	2	2	3	1	1	0	0
LK-9215020	634	11	645	868	319	276	25	3	1	1	1	1	2	0	0	0	0
LK-9215025	628	11	639	860	316	274	25	3	1	1	1	1	2	0	0	0	0
LK-9215030	545	9	555	746	274	237	21	2	0	0	1	1	1	0	0	0	0
LK-9215035	884	15	899	1210	445	385	35	4	1	1	2	2	2	1	0	0	0
LK-9215040	655	11	667	897	329	285	26	3	1	1	1	1	2	0	0	0	0
LK-9215045	693	12	705	949	349	302	27	3	1	1	2	1	2	0	0	0	0
LK-9215050	484	8	493	664	244	211	19	2	0	0	1	1	1	0	0	0	0
LK-9215055	990	17	1008	1357	498	432	39	4	1	1	3	2	3	1	1	0	0
LK-9215060	739	13	752	1012	372	322	29	3	1	1	2	1	2	0	0	0	0
LK-9215065	661	11	673	906	333	288	26	3	1	1	2	1	2	0	0	0	0
LK-9215070	630	11	641	863	317	275	25	3	1	1	1	1	2	0	0	0	0
LK-9215075	403	7	410	552	203	176	16	1	0	0	1	1	1	0	0	0	0
LK-9215080	740	13	753	1013	372	322	29	3	1	1	2	1	2	0	0	0	0
LK-9215085	753	13	766	1031	379	328	30	3	1	1	2	1	2	0	0	0	0
LK-9215090	767	13	781	1051	386	334	30	3	1	1	2	1	2	0	0	0	0
LK-9215095	897	16	913	1229	451	391	35	4	1	1	2	2	2	1	1	0	0
LK-9215100	1011	18	1029	1385	509	441	40	4	1	1	3	2	3	1	1	0	0
LK-9215105	725	13	738	993	365	316	28	3	1	1	2	1	2	0	0	0	0
LK-9215110	649	11	661	889	326	283	25	3	1	1	1	1	2	0	0	0	0
LK-9215115	653	11	665	895	329	285	26	3	1	1	1	1	2	0	0	0	0
LK-9215120	849	15	864	1163	427	370	33	4	1	1	2	2	2	1	0	0	0
LK-9215125	1254	22	1277	1718	631	547	50	6	2	2	3	3	4	1	1	0	0
LK-9215130	611	10	622	837	307	266	24	3	0	1	1	1	1	0	0	0	0
LK-9215135	901	16	917	1234	453	393	36	4	1	1	2	2	2	1	1	0	0
LK-9215140	897	16	913	1229	451	391	35	4	1	1	2	2	2	1	1	0	0
LK-9215145	697	12	709	954	350	304	27	3	1	1	2	1	2	0	0	0	0
LK-9215150	1037	18	1056	1421	522	452	41	5	1	1	3	2	3	1	1	0	0
LK-9215155	630	11	641	863	317	275	25	3	1	1	1	1	2	0	0	0	0
LK-9215160	460	8	468	630	231	200	18	2	0	0	1	1	1	0	0	0	0
LK-9215165	462	8	470	633	232	201	18	2	0	0	1	1	1	0	0	0	0
LK-9215170	743	13	756	1018	374	324	29	3	1	1	2	1	2	0	0	0	0
LK-9215175	1173	21	1194	1607	590	512	46	5	1	1	3	2	3	1	1	0	0
LK-9215180	509	9	519	698	256	222	20	2	0	0	1	1	1	0	0	0	0
LK-9215185	545	9	555	746	274	237	21	2	0	0	1	1	1	0	0	0	0
LK-9215190	757	13	771	1037	381	330	30	3	1	1	2	1	2	0	0	0	0
LK-9215195	609	10	620	834	306	265	24	3	0	1	1	1	1	0	0	0	0
LK-9215200	774	13	788	1061	390	338	30	3	1	1	2	1	2	0	0	0	0
LK-9215205	469	8	478	643	236	204	18	2	0	0	1	1	1	0	0	0	0
LK-9215210	567	10	578	777	285	247	22	2	0	0	1	1	1	0	0	0	0
LK-9215215	470	8	479	644	236	205	18	2	0	0	1	1	1	0	0	0	0
LK-9215220	1062	19	1081	1454	534	463	42	5	1	1	3	2	3	1	1	0	0
LK-9215225	595	10	606	815	299	259	23	2	0	0	1	1	1	0	0	0	0
LK-9215230	763	13	777	1045	384	333	30	3	1	1	2	1	2	0	0	0	0
LK-9215235	557	10	567	763	280	243	22	2	0	0	1	1	1	0	0	0	0
LK-9215240	884	15	900	1211	445	385	35	4	1	1	2	2	2	1	0	0	0
LK-9215245	514	9	524	705	259	224	20	2	0	0	1	1	1	0	0	0	0
LK-9215250	384	6	391	526	193	167	15	1	0	0	1	0	1	0	0	0	0
LK-9215255	632	11	644	866	318	276	25	3	1	1	1	1	2	0	0	0	0
LK-9218	56506	1021	57554	74246	28270	25284	1967	147	10	71	82	89	86	19	22	0	0
LK-9218005	817	15	832	1073	409	366	28	2	0	1	1	1	1	0	0	0	0
LK-9218010	411	7	419	540	206	184	14	1	0	0	0	0	0	0	0	0	0
LK-9218015	637	12	649	837	319	285	22	2	0	1	1	1	1	0	0	0	0
LK-9218020	1029	19	1048	1353	515	461	36	3	0	2	2	2	2	1	1	0	0
LK-9218025	887	16	904	1166	444	397	31	2	0	1	1	2	1	0	1	0	0
LK-9218030	418	7	425	549	209	187	14	1	0	0	0	0	0	0	0	0	0
LK-9218035	930	17	948	1222	465	416	33	3	0	1	2	2	2	1	1	0	0
LK-9218040	443	8	451	582	222	198	15	1	0	0	0	1	0	0	0	0	0
LK-9218045	1602	30	1632	2106	802	717	56	5	1	3	3	3	3	1	1	0	0
LK-9218050	399	7	406	524	199	178	14	1	0	0	0	0	0	0	0	0	0
LK-9218055	381	7	388	501	191	170	13	1	0	0	0	0	0	0	0	0	0
LK-9218060	474	8	482	622	237	212	16	1	0	0	1	1	1	0	0	0	0
LK-9218065	611	11	622	802	305	273	21	2	0	1	1	1	1	0	0	0	0
LK-9218070	674	12	687	886	337	302	23	2	0	1	1	1	1	0	0	0	0
LK-9218075	456	8	464	599	228	204	16	1	0	0	0	1	1	0	0	0	0
LK-9218080	362	6	369	476	181	162	12	1	0	0	0	0	0	0	0	0	0
LK-9218085	381	7	388	501	191	170	13	1	0	0	0	0	0	0	0	0	0
LK-9218090	695	13	708	913	348	311	24	2	0	1	1	1	1	0	0	0	0
LK-9218095	1135	21	1156	1491	568	508	40	3	1	2	2	2	2	1	1	0	0
LK-9218100	1748	32	1781	2297	875	783	62	5	1	3	3	3	3	1	2	0	0
LK-9218105	2133	40	2173	2803	1068	955	75	7	1	4	4	4	4	2	2	0	0
LK-9218110	620	11	631	814	310	277	21	2	0	1	1	1	1	0	0	0	0
LK-9218115	1168	22	1190	1535	585	523	41	3	1	2	2	2	2	1	1	0	0
LK-9218120	1376	25	1402	1809	689	616	48	4	1	2	2	3	3	1	1	0	0
LK-9218125	558	10	569	733	279	250	19	1	0	1	1	1	1	0	0	0	0
LK-9218130	1040	19	1059	1366	520	465	36	3	0	2	2	2	2	1	1	0	0
LK-9218135	1162	21	1184	1527	582	520	41	3	1	2	2	2	2	1	1	0	0
LK-9218140	853	16	869	1121	427	382	30	2	0	1	1	1	1	0	0	0	0
LK-9218145	650	12	662	854	325	291	23	2	0	1	1	1	1	0	0	0	0
LK-9218150	561	10	571	737	280	251	19	1	0	1	1	1	1	0	0	0	0
LK-9218155	474	8	483	623	237	212	16	1	0	0	1	1	1	0	0	0	0
LK-9218160	459	8	467	603	229	205	16	1	0	0	0	1	1	0	0	0	0
LK-9218165	740	13	754	973	370	331	26	2	0	1	1	1	1	0	0	0	0
LK-9218170	1891	35	1927	2485	947	847	67	6	1	3	4	4	4	2	2	0	0
LK-9218175	1202	22	1225	1580	602	538	42	4	1	2	2	2	2	1	1	0	0
LK-9218180	1188	22	1210	1561	595	532	42	3	1	2	2	2	2	1	1	0	0
LK-9218185	357	6	364	469	179	160	12	1	0	0	0	0	0	0	0	0	0
LK-9218190	829	15	845	1090	415	371	29	2	0	1	1	1	1	0	0	0	0
LK-9218195	418	7	426	550	209	187	14	1	0	0	0	0	0	0	0	0	0
LK-9218200	550	10	560	723	275	246	19	1	0	1	1	1	1	0	0	0	0
LK-9218205	365	6	371	479	182	163	12	1	0	0	0	0	0	0	0	0	0
LK-9218210	707	13	720	929	354	316	25	2	0	1	1	1	1	0	0	0	0
LK-9218215	1017	19	1036	1336	509	455	36	3	0	1	2	2	2	1	1	0	0
LK-9218220	579	10	590	761	290	259	20	1	0	1	1	1	1	0	0	0	0
LK-9218225	781	14	796	1027	391	350	27	2	0	1	1	1	1	0	0	0	0
LK-9218230	770	14	784	1011	385	344	27	2	0	1	1	1	1	0	0	0	0
LK-9218235	508	9	517	667	254	227	18	1	0	0	1	1	1	0	0	0	0
LK-9218240	576	10	586	756	288	258	20	1	0	1	1	1	1	0	0	0	0
LK-9218245	689	12	702	905	345	308	24	2	0	1	1	1	1	0	0	0	0
LK-9218250	949	17	966	1247	475	425	33	3	0	1	2	2	2	1	1	0	0
LK-9218255	529	9	539	695	265	237	18	1	0	1	1	1	1	0	0	0	0
LK-9218260	201	3	204	264	100	90	7	0	0	0	0	0	0	0	0	0	0
LK-9218265	807	15	822	1061	404	361	28	2	0	1	1	1	1	0	0	0	0
LK-9218270	844	15	860	1109	422	378	29	2	0	1	1	1	1	0	0	0	0
LK-9218275	595	11	606	781	297	266	21	1	0	1	1	1	1	0	0	0	0
LK-9218280	256	4	260	336	128	114	9	0	0	0	0	0	0	0	0	0	0
LK-9218285	773	14	788	1016	387	346	27	2	0	1	1	1	1	0	0	0	0
LK-9218290	810	15	825	1064	405	362	28	2	0	1	1	1	1	0	0	0	0
LK-9218295	897	16	913	1178	449	401	31	2	0	1	1	2	1	0	1	0	0
LK-9218300	733	13	747	963	367	328	26	2	0	1	1	1	1	0	0	0	0
LK-9218305	462	8	471	607	231	207	16	1	0	0	0	1	1	0	0	0	0
LK-9218310	932	17	950	1225	466	417	33	3	0	1	2	2	2	1	1	0	0
LK-9218315	508	9	517	667	254	227	18	1	0	0	1	1	1	0	0	0	0
LK-9218320	483	9	492	634	241	216	17	1	0	0	1	1	1	0	0	0	0
LK-9218325	1028	19	1047	1351	514	460	36	3	0	2	2	2	2	1	1	0	0
LK-9218330	369	6	375	484	184	165	13	1	0	0	0	0	0	0	0	0	0
LK-9218335	384	7	391	505	192	172	13	1	0	0	0	0	0	0	0	0	0
LK-9218340	474	8	483	623	237	212	16	1	0	0	1	1	1	0	0	0	0
LK-9218345	779	14	793	1023	390	348	27	2	0	1	1	1	1	0	0	0	0
LK-9218350	572	10	583	752	286	256	20	1	0	1	1	1	1	0	0	0	0
LK-9218355	553	10	563	726	276	247	19	1	0	1	1	1	1	0	0	0	0
LK-9218360	347	6	353	456	173	155	12	1	0	0	0	0	0	0	0	0	0
LK-9218365	353	6	359	463	176	158	12	1	0	0	0	0	0	0	0	0	0
LK-9218370	538	10	548	707	269	241	19	1	0	1	1	1	1	0	0	0	0
LK-9218375	690	13	703	907	345	309	24	2	0	1	1	1	1	0	0	0	0
LK-9218380	568	10	578	746	284	254	20	1	0	1	1	1	1	0	0	0	0
LK-9218385	584	11	595	768	292	261	20	1	0	1	1	1	1	0	0	0	0
LK-9218390	777	14	791	1021	389	348	27	2	0	1	1	1	1	0	0	0	0
LK-9221	29336	451	29806	38556	15367	12583	843	51	45	21	64	49	68	8	8	0	0
LK-9221005	745	11	757	979	390	320	21	1	1	0	2	1	2	0	0	0	0
LK-9221010	520	8	528	683	272	223	15	1	1	0	1	1	1	0	0	0	0
LK-9221015	416	6	422	546	218	178	12	0	0	0	1	0	1	0	0	0	0
