entity_id	valid	rejected	polled	electors	UPFA	NDF	SLLP	DUNF	UDF	JSP	Ind 1	LF	ONF	NSH	Ind 3	Ind 5	USP	Ind 2	SEP	JP	NA	Ind 4	UNAF	RPP	PNF	ACAKO
LK-9206030	947	6	954	1304	507	424	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206035	488	3	491	672	261	218	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206040	726	5	731	1000	389	325	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206045	1226	8	1235	1688	657	549	1	2	1	2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
LK-9206050	858	6	864	1181	459	384	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206055	1042	7	1050	1435	558	467	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206060	684	4	689	942	367	306	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206065	410	2	413	565	220	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206070	948	6	955	1306	508	425	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206075	926	6	933	1275	496	415	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206080	1841	13	1854	2535	986	825	2	4	2	4	2	1	1	2	1	0	1	1	0	0	0	0	0	0	0	0
LK-9206085	1964	14	1978	2704	1052	880	2	4	2	4	2	1	1	2	1	0	1	1	0	0	0	0	0	0	0	0
LK-9206090	752	5	758	1036	403	337	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206095	662	4	667	912	355	296	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206100	738	5	743	1016	395	330	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206105	800	5	806	1102	429	358	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206110	1091	7	1099	1503	585	489	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206115	1277	9	1286	1759	684	572	1	2	1	2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
LK-9206120	715	5	720	985	383	320	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206125	2449	17	2467	3372	1312	1097	3	5	3	5	3	1	2	2	1	0	2	1	0	0	0	0	0	0	0	0
LK-9206130	778	5	784	1072	417	349	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206135	655	4	660	902	351	293	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206140	555	3	559	764	297	248	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206145	1524	10	1535	2099	817	683	2	3	2	3	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
LK-9206150	651	4	656	897	349	292	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206155	646	4	651	890	346	289	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206160	1500	10	1510	2065	804	672	2	3	2	3	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
LK-9206165	892	6	898	1228	478	399	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206170	1651	11	1663	2273	885	740	2	3	2	3	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
LK-9206175	926	6	933	1276	496	415	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206180	369	2	372	508	198	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206185	678	4	683	933	363	303	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206190	919	6	925	1265	492	412	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206195	1321	9	1330	1819	708	592	1	2	1	2	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
LK-9206200	802	5	808	1105	430	359	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206205	652	4	656	898	349	292	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206210	982	7	989	1352	526	440	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206215	456	3	459	628	244	204	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206220	483	3	486	665	259	216	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206225	558	4	562	768	299	250	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206230	717	5	722	987	384	321	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206235	903	6	909	1243	484	404	1	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206240	572	4	576	787	306	256	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206245	618	4	622	851	331	277	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206250	423	3	426	583	227	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206255	457	3	460	629	245	204	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206260	974	7	981	1341	522	436	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206265	272	1	274	374	145	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206270	546	3	550	752	292	244	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206275	596	4	600	820	319	267	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206280	513	3	517	706	275	230	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206285	276	1	278	381	148	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206290	305	2	307	420	163	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206295	678	4	683	933	363	303	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206300	724	5	729	997	388	324	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206305	957	6	964	1318	513	429	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206310	506	3	510	697	271	227	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206315	695	5	700	958	372	311	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206320	517	3	521	712	277	231	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206325	270	1	272	371	144	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206330	375	2	377	516	201	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206335	1008	7	1015	1388	540	452	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206340	512	3	516	706	274	229	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206345	810	5	816	1115	434	363	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9206350	1115	8	1123	1535	597	499	1	2	1	2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
LK-9206355	299	2	301	412	160	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209	40078	255	40367	54897	24481	14671	32	146	50	87	65	1	11	4	5	0	3	1	0	0	0	0	0	0	0	0
LK-9209005	703	5	708	963	434	252	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209010	707	5	712	968	437	253	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209015	596	4	600	816	368	213	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209020	701	5	706	960	433	251	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209025	618	4	622	851	331	277	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209030	677	4	682	928	419	243	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209035	476	3	480	652	294	170	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209040	628	4	633	860	388	225	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209045	813	5	819	1113	502	291	1	3	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209050	694	4	699	950	429	249	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209055	804	5	810	1101	497	288	1	3	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209060	600	4	604	822	371	215	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209065	544	3	548	750	292	244	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209070	651	4	656	892	402	233	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209075	907	6	913	1242	560	325	1	4	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209080	959	6	966	1313	593	344	1	4	1	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-9209085	689	4	694	943	426	247	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209090	464	3	467	635	286	166	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209095	585	4	589	801	361	210	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209100	653	4	658	894	403	234	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209105	515	3	519	705	318	184	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209110	990	7	997	1355	611	355	1	4	1	2	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
LK-9209115	773	5	779	1059	478	277	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209120	414	2	417	567	256	148	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209125	838	5	844	1148	518	300	1	3	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209130	820	5	826	1122	507	294	1	3	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209135	572	4	576	783	353	205	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209140	611	4	615	836	377	219	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209145	1028	7	1035	1407	635	368	1	4	2	3	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
LK-9209150	639	4	643	875	395	229	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209155	955	6	962	1308	590	342	1	4	1	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-9209160	673	4	678	927	361	301	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209165	671	4	676	919	414	240	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209170	1383	9	1393	1893	854	496	2	6	2	4	3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
LK-9209175	727	5	732	995	449	260	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209180	736	5	742	1008	455	264	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209185	632	4	637	866	391	226	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209190	438	3	441	592	292	139	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209195	428	3	432	587	265	153	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209200	508	3	512	696	314	182	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209205	756	5	761	1034	467	271	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209210	566	4	570	775	350	203	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209215	784	5	789	1073	484	281	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209220	1079	7	1086	1485	578	483	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209225	399	2	402	550	214	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209230	590	4	595	808	365	212	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209235	583	4	587	798	360	209	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209240	670	4	675	917	414	240	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209245	535	3	539	733	331	192	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209250	520	3	523	711	321	186	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209255	756	5	761	1034	467	271	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209260	574	4	579	786	355	206	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209265	370	2	373	507	229	132	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209270	586	4	590	802	362	210	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209275	604	4	609	827	373	216	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209280	484	3	487	662	299	173	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209285	831	5	837	1138	514	298	1	3	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209290	532	3	536	729	329	191	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209295	385	2	387	530	206	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209300	322	2	325	441	199	115	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9209305	332	2	334	455	205	119	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212	50779	352	51163	68643	33779	16189	29	102	37	91	60	0	3	3	13	3	3	4	3	0	0	0	0	0	0	0
LK-9212005	1009	7	1016	1363	673	320	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212010	819	6	826	1107	546	260	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212015	685	5	691	926	457	218	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212020	888	6	895	1200	592	282	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212025	605	4	609	817	403	192	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212030	539	4	543	728	359	171	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212035	1213	9	1222	1639	809	385	1	3	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-9212040	2595	19	2614	3506	1730	825	3	6	3	6	4	0	1	1	2	1	1	1	1	0	0	0	0	0	0	0
LK-9212045	1030	7	1038	1392	687	327	1	2	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-9212050	848	6	855	1147	566	269	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212055	2504	18	2523	3383	1670	796	3	6	3	5	4	0	1	1	2	1	1	1	1	0	0	0	0	0	0	0
LK-9212060	1133	8	1141	1530	755	360	1	2	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-9212065	905	6	912	1223	604	287	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212070	1011	7	1018	1366	674	321	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212075	1115	8	1123	1506	743	354	1	2	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-9212080	1230	9	1239	1662	820	391	1	3	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-9212085	2595	19	2615	3507	1731	825	3	6	3	6	4	0	1	1	2	1	1	1	1	0	0	0	0	0	0	0
LK-9212090	669	5	674	904	446	212	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212095	889	6	896	1202	593	282	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212100	620	4	625	838	413	197	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212105	642	4	647	868	428	204	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212110	956	7	963	1291	637	303	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212115	753	5	759	1018	502	239	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212120	1412	10	1423	1908	942	449	1	3	1	3	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
LK-9212125	759	5	765	1026	506	241	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212130	694	5	700	938	463	220	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212135	726	5	732	981	484	231	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212140	736	5	742	995	491	234	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212145	912	6	918	1232	608	289	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212150	625	4	630	845	417	198	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212155	752	5	758	1017	502	239	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212160	653	4	658	883	435	207	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212165	869	6	876	1174	579	276	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212170	683	5	688	923	455	217	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212175	693	5	698	936	462	220	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212180	813	6	819	1098	542	258	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212185	591	4	596	799	394	188	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212190	667	4	672	901	445	212	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212195	843	6	850	1140	562	268	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212200	692	5	697	935	461	220	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212205	617	4	622	834	412	196	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212210	1081	8	1089	1460	721	343	1	2	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-9212215	642	4	647	868	428	204	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212220	553	4	557	747	368	175	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212225	781	5	787	1055	521	248	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212230	553	4	557	747	368	175	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212235	535	4	539	723	357	170	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212240	522	3	526	705	348	166	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212245	449	3	453	607	300	143	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212250	439	3	442	593	292	139	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212255	652	4	657	881	435	207	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212260	450	3	453	608	300	143	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212265	488	3	492	659	325	155	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212270	601	4	605	812	400	191	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212275	567	4	571	766	378	180	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212280	620	4	624	848	383	222	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212285	558	4	562	754	372	177	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212290	549	4	553	742	366	174	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212295	796	5	802	1076	531	253	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212300	666	4	670	911	411	238	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9212305	287	2	289	393	177	103	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215	42010	262	42297	56577	27136	14069	50	94	50	104	50	0	2	6	7	0	1	4	0	0	0	0	0	0	0	0
LK-9215005	976	6	982	1314	630	327	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215010	998	6	1005	1344	645	334	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215015	1074	7	1081	1446	694	360	1	3	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-9215020	727	5	732	980	470	244	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215025	721	4	726	971	465	241	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215030	625	4	630	842	404	209	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215035	1014	6	1021	1366	655	340	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215040	752	5	757	1012	486	252	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215045	795	5	801	1071	514	266	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215050	556	3	560	749	359	186	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215055	1137	7	1144	1531	734	381	2	3	2	3	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-9215060	848	5	854	1142	548	284	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215065	759	5	764	1022	490	254	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215070	723	4	728	974	467	242	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215075	463	3	466	623	299	155	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215080	849	5	855	1143	548	284	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215085	864	5	870	1164	558	289	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215090	880	6	886	1186	569	295	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215095	1029	7	1036	1386	665	345	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215100	1160	7	1168	1563	749	389	2	3	2	3	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-9215105	832	5	838	1120	537	279	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215110	745	5	750	1003	481	249	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215115	750	5	755	1010	484	251	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215120	975	6	981	1313	630	326	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215125	1440	9	1449	1939	930	482	2	4	2	4	2	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0
LK-9215130	701	4	706	945	453	235	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215135	1034	7	1041	1392	668	346	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215140	1029	7	1036	1386	665	345	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215145	800	5	805	1077	517	268	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215150	1190	8	1198	1603	769	399	2	3	2	3	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
LK-9215155	723	4	728	974	467	242	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215160	528	3	531	711	341	177	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215165	530	3	534	714	342	177	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215170	853	5	859	1148	551	286	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215175	1346	9	1356	1813	870	451	2	3	2	4	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LK-9215180	585	4	589	787	378	196	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215185	625	4	630	842	404	209	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215190	869	5	875	1170	561	291	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215195	699	4	703	941	451	234	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-9215200	889	6	895	1197	574	298	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
