entity_id	valid	rejected	polled	electors	UNP	UPFA	USP	ULPP	JSP	NLF	ULF	RPP	SLNF	SEP	DUA	SLPF	UNAF
LK-7215215	699	7	706	915	337	354	1	0	2	0	0	0	0	0	0	0	0
LK-7215220	953	9	963	1248	460	483	2	1	3	1	0	1	0	0	0	0	0
LK-7215225	1009	10	1019	1321	487	511	2	1	3	1	0	1	0	0	0	0	0
LK-7215230	988	9	998	1293	476	500	2	1	3	1	0	1	0	0	0	0	0
LK-7215235	1176	11	1187	1539	567	595	2	1	3	1	0	1	0	0	0	0	0
LK-7215240	847	8	856	1109	408	429	2	1	2	0	0	0	0	0	0	0	0
LK-7215245	705	7	712	922	340	357	1	0	2	0	0	0	0	0	0	0	0
LK-7215250	632	6	639	828	305	320	1	0	2	0	0	0	0	0	0	0	0
LK-7215255	401	4	405	525	193	203	0	0	1	0	0	0	0	0	0	0	0
LK-7215260	407	4	411	532	196	206	1	0	1	0	0	0	0	0	0	0	0
LK-7215265	428	4	432	561	206	217	1	0	1	0	0	0	0	0	0	0	0
LK-7215270	933	9	942	1221	450	472	2	1	3	1	0	1	0	0	0	0	0
LK-7215275	941	9	950	1231	453	476	2	1	3	1	0	1	0	0	0	0	0
LK-7218	22547	205	22762	29380	9656	12601	57	12	67	6	1	11	1	0	0	0	0
LK-7218005	914	8	923	1191	391	511	2	1	3	0	0	1	0	0	0	0	0
LK-7218010	843	8	851	1098	361	471	2	0	3	0	0	0	0	0	0	0	0
LK-7218015	1631	15	1647	2125	699	912	5	1	5	1	1	1	1	0	0	0	0
LK-7218020	779	7	786	1015	333	435	2	0	2	0	0	0	0	0	0	0	0
LK-7218025	372	3	376	485	159	208	1	0	1	0	0	0	0	0	0	0	0
LK-7218030	668	6	674	870	286	373	2	0	2	0	0	0	0	0	0	0	0
LK-7218035	746	7	754	973	320	417	2	0	2	0	0	0	0	0	0	0	0
LK-7218040	941	9	950	1226	403	526	2	1	3	0	0	1	0	0	0	0	0
LK-7218045	530	5	535	691	227	296	1	0	1	0	0	0	0	0	0	0	0
LK-7218050	1153	11	1164	1502	494	644	3	1	4	1	0	1	0	0	0	0	0
LK-7218055	945	9	954	1232	405	528	2	1	3	0	0	1	0	0	0	0	0
LK-7218060	966	9	976	1259	414	540	3	1	3	0	0	1	0	0	0	0	0
LK-7218065	822	7	830	1071	352	459	2	0	2	0	0	0	0	0	0	0	0
LK-7218070	869	8	877	1132	372	486	2	1	3	0	0	0	0	0	0	0	0
LK-7218075	721	6	728	939	309	403	2	0	2	0	0	0	0	0	0	0	0
LK-7218080	365	3	369	476	156	204	1	0	1	0	0	0	0	0	0	0	0
LK-7218085	611	5	617	797	262	342	1	0	2	0	0	0	0	0	0	0	0
LK-7218090	466	4	471	608	200	261	1	0	1	0	0	0	0	0	0	0	0
LK-7218095	986	9	995	1285	422	551	3	1	3	0	0	1	0	0	0	0	0
LK-7218100	1200	11	1211	1563	514	671	3	1	4	1	0	1	0	0	0	0	0
LK-7218105	361	3	364	470	154	201	1	0	1	0	0	0	0	0	0	0	0
LK-7218110	1097	10	1107	1429	470	613	3	1	3	1	0	1	0	0	0	0	0
LK-7218115	398	3	401	518	170	222	1	0	1	0	0	0	0	0	0	0	0
LK-7218120	1200	11	1211	1563	514	671	3	1	4	1	0	1	0	0	0	0	0
LK-7218125	1251	12	1263	1630	536	699	3	1	4	1	0	1	0	0	0	0	0
LK-7218130	751	7	758	979	322	420	2	0	2	0	0	0	0	0	0	0	0
LK-7218135	432	4	436	563	185	241	1	0	1	0	0	0	0	0	0	0	0
LK-7218140	529	5	534	690	226	296	1	0	1	0	0	0	0	0	0	0	0
LK-8	647603	9022	657086	835786	318376	318392	2561	413	2490	306	85	231	103	22	26	10	1
LK-81	408792	6306	415394	532859	219476	181831	2041	298	1696	168	71	108	62	15	16	8	0
LK-8103	35983	543	36546	46969	19370	15968	155	32	164	40	6	24	18	0	1	0	0
LK-8103005	892	13	906	1164	480	396	4	1	4	1	0	0	0	0	0	0	0
LK-8103010	1029	16	1045	1343	554	457	4	1	5	1	0	1	1	0	0	0	0
LK-8103015	902	14	916	1178	486	400	4	1	4	1	0	0	0	0	0	0	0
LK-8103020	956	14	971	1248	515	424	4	1	4	1	0	1	0	0	0	0	0
LK-8103025	751	11	762	980	404	333	3	0	3	1	0	0	0	0	0	0	0
LK-8103030	648	10	658	845	348	287	3	0	3	1	0	0	0	0	0	0	0
LK-8103035	892	13	906	1165	480	396	4	1	4	1	0	0	0	0	0	0	0
LK-8103040	870	13	883	1135	468	386	4	1	4	1	0	0	0	0	0	0	0
LK-8103045	1188	18	1207	1551	640	527	5	1	6	1	1	1	1	0	0	0	0
LK-8103050	1137	17	1155	1484	612	505	5	1	5	1	0	1	1	0	0	0	0
LK-8103055	1184	18	1203	1546	638	526	5	1	6	1	0	1	1	0	0	0	0
LK-8103060	784	12	797	1024	422	348	3	1	3	1	0	0	0	0	0	0	0
LK-8103065	744	11	756	971	400	330	3	0	3	1	0	0	0	0	0	0	0
LK-8103070	1913	29	1943	2496	1030	849	9	2	9	3	1	2	1	0	1	0	0
LK-8103075	1518	23	1542	1981	817	674	7	1	7	2	1	1	1	0	0	0	0
LK-8103080	961	15	976	1254	517	426	4	1	4	1	0	1	0	0	0	0	0
LK-8103085	799	12	811	1042	430	354	3	1	4	1	0	0	0	0	0	0	0
LK-8103090	1177	18	1196	1537	634	523	5	1	5	1	0	1	1	0	0	0	0
LK-8103095	1142	17	1160	1491	615	507	5	1	5	1	0	1	1	0	0	0	0
LK-8103100	1035	16	1051	1351	557	459	4	1	5	1	0	1	1	0	0	0	0
LK-8103105	590	9	599	770	317	262	2	0	2	0	0	0	0	0	0	0	0
LK-8103110	893	13	907	1166	481	396	4	1	4	1	0	0	0	0	0	0	0
LK-8103115	952	14	966	1242	512	422	4	1	4	1	0	1	0	0	0	0	0
LK-8103120	939	14	954	1226	506	417	4	1	4	1	0	1	0	0	0	0	0
LK-8103125	1591	24	1616	2077	857	706	7	2	8	2	1	1	1	0	0	0	0
LK-8103130	1085	16	1102	1416	584	482	5	1	5	1	0	1	1	0	0	0	0
LK-8103135	1106	17	1123	1444	595	491	5	1	5	1	0	1	1	0	0	0	0
LK-8103140	1282	20	1302	1674	690	569	6	1	6	2	1	1	1	0	0	0	0
LK-8103145	1067	16	1084	1393	575	474	5	1	5	1	0	1	1	0	0	0	0
LK-8103150	1003	15	1019	1310	540	445	4	1	5	1	0	1	1	0	0	0	0
LK-8103155	1046	16	1062	1365	563	464	4	1	5	1	0	1	1	0	0	0	0
LK-8103160	1292	20	1312	1686	695	573	6	1	6	2	1	1	1	0	0	0	0
LK-8103165	986	15	1001	1287	531	437	4	1	5	1	0	1	1	0	0	0	0
LK-8103170	946	14	961	1235	509	420	4	1	4	1	0	1	0	0	0	0	0
LK-8103175	683	10	694	892	368	303	3	0	3	1	0	0	0	0	0	0	0
LK-8106	24504	363	24886	31978	13186	10869	93	12	105	20	0	5	4	0	0	0	0
LK-8106005	806	12	819	1052	434	358	3	1	4	1	0	0	0	0	0	0	0
LK-8106010	616	9	626	804	332	273	2	0	3	1	0	0	0	0	0	0	0
LK-8106015	1000	15	1016	1305	538	444	4	1	5	1	0	1	1	0	0	0	0
LK-8106020	931	14	945	1215	501	413	4	1	4	1	0	1	0	0	0	0	0
LK-8106025	695	10	706	907	374	308	3	0	3	1	0	0	0	0	0	0	0
LK-8106030	419	6	425	546	225	186	1	0	2	0	0	0	0	0	0	0	0
LK-8106035	504	7	512	658	271	224	2	0	2	0	0	0	0	0	0	0	0
LK-8106040	628	9	637	819	338	278	2	0	3	1	0	0	0	0	0	0	0
LK-8106045	1011	15	1027	1320	544	449	4	1	5	1	0	1	1	0	0	0	0
LK-8106050	179	2	182	234	96	79	0	0	0	0	0	0	0	0	0	0	0
LK-8106055	481	7	489	628	259	213	2	0	2	0	0	0	0	0	0	0	0
LK-8106060	280	4	284	365	150	124	1	0	1	0	0	0	0	0	0	0	0
LK-8106065	774	12	786	1010	417	343	3	1	3	1	0	0	0	0	0	0	0
LK-8106070	1012	15	1028	1321	545	449	4	1	5	1	0	1	1	0	0	0	0
LK-8106075	778	12	790	1015	419	345	3	1	3	1	0	0	0	0	0	0	0
LK-8106080	805	12	817	1050	433	357	3	1	4	1	0	0	0	0	0	0	0
LK-8106085	903	14	917	1178	486	401	4	1	4	1	0	0	0	0	0	0	0
LK-8106090	1068	16	1085	1394	575	474	5	1	5	1	0	1	1	0	0	0	0
LK-8106095	534	8	542	697	287	237	2	0	2	0	0	0	0	0	0	0	0
LK-8106100	262	4	266	342	141	116	1	0	1	0	0	0	0	0	0	0	0
LK-8106105	389	6	395	507	209	172	1	0	1	0	0	0	0	0	0	0	0
LK-8106110	628	9	637	819	338	278	2	0	3	1	0	0	0	0	0	0	0
LK-8106115	706	11	717	921	380	313	3	0	3	1	0	0	0	0	0	0	0
LK-8106120	851	13	865	1111	458	378	4	1	4	1	0	0	0	0	0	0	0
LK-8106125	586	9	595	765	315	260	2	0	2	0	0	0	0	0	0	0	0
LK-8106130	288	4	293	376	155	128	1	0	1	0	0	0	0	0	0	0	0
LK-8106135	265	4	269	345	142	117	1	0	1	0	0	0	0	0	0	0	0
LK-8106140	838	13	851	1094	451	372	3	1	4	1	0	0	0	0	0	0	0
LK-8106145	298	4	303	389	160	132	1	0	1	0	0	0	0	0	0	0	0
LK-8106150	730	11	742	953	393	324	3	0	3	1	0	0	0	0	0	0	0
LK-8106155	511	7	519	667	275	227	2	0	2	0	0	0	0	0	0	0	0
LK-8106160	479	7	487	626	258	213	2	0	2	0	0	0	0	0	0	0	0
LK-8106165	462	7	469	603	249	205	2	0	2	0	0	0	0	0	0	0	0
LK-8106170	226	3	230	295	122	100	1	0	1	0	0	0	0	0	0	0	0
LK-8106175	371	5	377	485	200	165	1	0	1	0	0	0	0	0	0	0	0
LK-8106180	412	6	418	538	222	183	1	0	2	0	0	0	0	0	0	0	0
LK-8106185	704	11	715	918	379	312	3	0	3	1	0	0	0	0	0	0	0
LK-8106190	318	4	323	415	171	141	1	0	1	0	0	0	0	0	0	0	0
LK-8106195	451	7	458	589	243	200	2	0	2	0	0	0	0	0	0	0	0
LK-8106200	367	5	372	479	197	163	1	0	1	0	0	0	0	0	0	0	0
LK-8106205	324	5	329	422	174	143	1	0	1	0	0	0	0	0	0	0	0
LK-8106210	614	9	623	801	330	272	2	0	3	1	0	0	0	0	0	0	0
LK-8109	10276	178	10461	13581	4946	5058	67	4	70	10	5	5	4	0	0	0	0
LK-8109005	789	14	803	1043	380	389	5	1	6	1	1	1	1	0	0	0	0
LK-8109010	643	11	655	850	310	317	4	0	5	1	0	0	0	0	0	0	0
LK-8109015	727	13	740	960	350	358	5	0	5	1	1	1	0	0	0	0	0
LK-8109020	629	11	640	831	303	310	4	0	4	1	0	0	0	0	0	0	0
LK-8109025	380	6	387	502	183	187	2	0	2	0	0	0	0	0	0	0	0
LK-8109030	189	3	193	250	91	93	1	0	1	0	0	0	0	0	0	0	0
LK-8109035	191	3	195	253	92	94	1	0	1	0	0	0	0	0	0	0	0
LK-8109040	1067	19	1086	1410	514	525	8	1	8	2	1	1	1	0	0	0	0
LK-8109045	472	8	481	624	227	232	3	0	3	0	0	0	0	0	0	0	0
LK-8109050	236	4	240	312	113	116	1	0	1	0	0	0	0	0	0	0	0
LK-8109055	336	6	342	445	162	166	2	0	2	0	0	0	0	0	0	0	0
LK-8109060	345	6	352	456	166	170	2	0	2	0	0	0	0	0	0	0	0
LK-8109065	634	11	645	838	305	312	4	0	4	1	0	0	0	0	0	0	0
LK-8109070	764	13	777	1009	368	376	5	1	6	1	1	1	1	0	0	0	0
LK-8109075	698	12	711	923	336	344	5	0	5	1	0	0	0	0	0	0	0
LK-8109080	799	14	813	1055	384	393	6	1	6	1	1	1	1	0	0	0	0
LK-8109085	294	5	299	388	141	144	2	0	2	0	0	0	0	0	0	0	0
LK-8109090	453	8	461	599	218	223	3	0	3	0	0	0	0	0	0	0	0
LK-8109095	290	5	295	383	139	142	2	0	2	0	0	0	0	0	0	0	0
LK-8109100	340	6	346	450	164	167	2	0	2	0	0	0	0	0	0	0	0
LK-8112	12024	203	12240	15889	5785	5921	78	2	82	9	2	2	2	0	0	0	0
LK-8112005	566	10	576	748	272	279	4	0	4	1	0	0	0	0	0	0	0
LK-8112010	514	9	524	680	247	253	3	0	4	1	0	0	0	0	0	0	0
LK-8112015	412	7	419	544	198	203	3	0	3	0	0	0	0	0	0	0	0
LK-8112020	347	6	353	459	167	171	2	0	2	0	0	0	0	0	0	0	0
LK-8112025	523	9	533	691	252	258	3	0	4	1	0	0	0	0	0	0	0
LK-8112030	955	17	972	1261	460	470	7	1	7	1	1	1	1	0	0	0	0
LK-8112035	493	8	502	651	237	243	3	0	3	0	0	0	0	0	0	0	0
LK-8112040	400	7	407	529	192	197	3	0	3	0	0	0	0	0	0	0	0
LK-8112045	637	11	648	842	307	314	4	0	5	1	0	0	0	0	0	0	0
LK-8112050	593	10	603	783	285	292	4	0	4	1	0	0	0	0	0	0	0
LK-8112055	457	8	465	604	220	225	3	0	3	0	0	0	0	0	0	0	0
LK-8112060	553	9	563	731	266	272	4	0	4	1	0	0	0	0	0	0	0
LK-8112065	328	5	334	434	158	161	2	0	2	0	0	0	0	0	0	0	0
LK-8112070	319	5	325	422	154	157	2	0	2	0	0	0	0	0	0	0	0
LK-8112075	338	6	344	447	163	166	2	0	2	0	0	0	0	0	0	0	0
LK-8112080	305	5	311	403	147	150	2	0	2	0	0	0	0	0	0	0	0
LK-8112085	219	3	222	289	105	107	1	0	1	0	0	0	0	0	0	0	0
LK-8112090	397	7	405	525	191	196	3	0	3	0	0	0	0	0	0	0	0
LK-8112095	483	8	492	638	232	238	3	0	3	0	0	0	0	0	0	0	0
LK-8112100	357	6	363	472	172	176	2	0	2	0	0	0	0	0	0	0	0
LK-8112105	243	4	247	321	117	120	1	0	1	0	0	0	0	0	0	0	0
LK-8112110	346	6	352	457	166	170	2	0	2	0	0	0	0	0	0	0	0
LK-8112115	445	7	453	588	214	219	3	0	3	0	0	0	0	0	0	0	0
LK-8112120	641	11	653	847	309	316	4	0	5	1	0	0	0	0	0	0	0
LK-8112125	832	14	847	1099	400	410	6	1	6	1	1	1	1	0	0	0	0
LK-8112130	321	5	327	424	154	158	2	0	2	0	0	0	0	0	0	0	0
LK-8115	11760	197	11971	15542	5660	5791	79	4	80	8	4	4	4	0	0	0	0
LK-8115005	181	3	184	239	87	89	1	0	1	0	0	0	0	0	0	0	0
LK-8115010	243	4	247	321	117	120	1	0	1	0	0	0	0	0	0	0	0
LK-8115015	221	3	225	292	106	108	1	0	1	0	0	0	0	0	0	0	0
LK-8115020	498	8	507	658	240	245	3	0	3	0	0	0	0	0	0	0	0
LK-8115025	277	4	282	366	133	136	2	0	2	0	0	0	0	0	0	0	0
LK-8115030	290	5	295	383	139	143	2	0	2	0	0	0	0	0	0	0	0
LK-8115035	149	2	152	197	72	73	1	0	1	0	0	0	0	0	0	0	0
LK-8115040	635	11	646	839	306	313	4	0	4	1	0	0	0	0	0	0	0
LK-8115045	465	8	473	614	224	229	3	0	3	0	0	0	0	0	0	0	0
LK-8115050	280	5	285	370	134	138	2	0	2	0	0	0	0	0	0	0	0
LK-8115055	477	8	486	631	230	235	3	0	3	0	0	0	0	0	0	0	0
LK-8115060	481	8	490	636	232	237	3	0	3	0	0	0	0	0	0	0	0
LK-8115065	778	13	792	1028	375	383	5	1	6	1	1	1	1	0	0	0	0
LK-8115070	476	8	485	629	229	234	3	0	3	0	0	0	0	0	0	0	0
LK-8115075	404	7	411	534	194	199	3	0	3	0	0	0	0	0	0	0	0
LK-8115080	412	7	419	544	198	203	3	0	3	0	0	0	0	0	0	0	0
LK-8115085	588	10	599	778	283	290	4	0	4	1	0	0	0	0	0	0	0
LK-8115090	531	9	541	702	256	261	4	0	4	1	0	0	0	0	0	0	0
LK-8115095	268	4	273	354	129	132	2	0	2	0	0	0	0	0	0	0	0
LK-8115100	420	7	427	555	202	207	3	0	3	0	0	0	0	0	0	0	0
LK-8115105	954	17	971	1261	459	470	7	1	7	1	1	1	1	0	0	0	0
LK-8115110	700	12	713	925	337	345	5	0	5	1	0	0	0	0	0	0	0
LK-8115115	331	5	337	438	159	163	2	0	2	0	0	0	0	0	0	0	0
LK-8115120	886	15	902	1171	427	437	6	1	6	1	1	1	1	0	0	0	0
LK-8115125	815	14	829	1077	392	401	6	1	6	1	1	1	1	0	0	0	0
LK-8118	25233	512	25768	33401	15302	9545	61	10	104	0	1	3	0	0	0	0	0
LK-8118005	340	7	348	451	206	129	1	0	1	0	0	0	0	0	0	0	0
LK-8118010	372	7	380	493	226	141	1	0	1	0	0	0	0	0	0	0	0
LK-8118015	491	10	501	650	298	186	1	0	2	0	0	0	0	0	0	0	0
LK-8118020	578	12	590	765	351	219	1	0	2	0	0	0	0	0	0	0	0
LK-8118025	315	6	322	417	191	119	1	0	1	0	0	0	0	0	0	0	0
LK-8118030	443	9	453	587	269	168	1	0	2	0	0	0	0	0	0	0	0
LK-8118035	487	10	497	645	295	184	1	0	2	0	0	0	0	0	0	0	0
LK-8118040	480	10	490	635	291	181	1	0	2	0	0	0	0	0	0	0	0
LK-8118045	831	17	849	1100	504	314	2	1	4	0	0	0	0	0	0	0	0
LK-8118050	425	8	434	563	258	161	1	0	2	0	0	0	0	0	0	0	0
LK-8118055	1087	22	1110	1438	659	411	3	1	5	0	0	1	0	0	0	0	0
LK-8118060	476	10	486	629	288	180	1	0	2	0	0	0	0	0	0	0	0
LK-8118065	971	20	992	1285	589	368	3	1	4	0	0	0	0	0	0	0	0
LK-8118070	568	11	580	751	344	215	1	0	2	0	0	0	0	0	0	0	0
LK-8118075	1330	28	1358	1760	807	503	4	1	6	0	1	1	0	0	0	0	0
LK-8118080	547	11	558	724	332	207	1	0	2	0	0	0	0	0	0	0	0
LK-8118085	535	11	546	708	324	202	1	0	2	0	0	0	0	0	0	0	0
LK-8118090	417	8	426	552	253	158	1	0	2	0	0	0	0	0	0	0	0
LK-8118095	687	14	702	910	417	260	2	0	3	0	0	0	0	0	0	0	0
LK-8118100	614	12	627	813	372	232	2	0	3	0	0	0	0	0	0	0	0
LK-8118105	586	12	598	775	355	222	1	0	2	0	0	0	0	0	0	0	0
LK-8118110	717	15	732	949	435	271	2	0	3	0	0	0	0	0	0	0	0
LK-8118115	441	9	451	584	268	167	1	0	2	0	0	0	0	0	0	0	0
LK-8118120	614	12	627	813	372	232	2	0	3	0	0	0	0	0	0	0	0
LK-8118125	937	19	957	1240	568	355	3	1	4	0	0	0	0	0	0	0	0
LK-8118130	601	12	613	795	364	227	1	0	2	0	0	0	0	0	0	0	0
LK-8118135	1076	22	1098	1424	653	407	3	1	5	0	0	1	0	0	0	0	0
LK-8118140	522	10	533	690	316	197	1	0	2	0	0	0	0	0	0	0	0
LK-8118145	732	15	748	969	444	277	2	0	3	0	0	0	0	0	0	0	0
LK-8118150	289	6	295	383	175	109	0	0	1	0	0	0	0	0	0	0	0
LK-8118155	915	19	935	1212	555	346	2	1	4	0	0	0	0	0	0	0	0
LK-8118160	882	18	900	1167	535	334	2	1	4	0	0	0	0	0	0	0	0
LK-8118165	681	14	696	902	413	258	2	0	3	0	0	0	0	0	0	0	0
LK-8118170	403	8	412	534	244	152	1	0	2	0	0	0	0	0	0	0	0
LK-8118175	987	20	1008	1306	599	373	3	1	4	0	0	0	0	0	0	0	0
LK-8118180	1011	21	1032	1338	613	382	3	1	5	0	0	0	0	0	0	0	0
LK-8118185	563	11	575	746	342	213	1	0	2	0	0	0	0	0	0	0	0
LK-8118190	196	4	200	260	119	74	0	0	0	0	0	0	0	0	0	0	0
LK-8118195	199	4	203	263	120	75	0	0	0	0	0	0	0	0	0	0	0
LK-8118200	591	12	604	783	359	224	1	0	2	0	0	0	0	0	0	0	0
LK-8118205	296	6	302	392	179	112	0	0	1	0	0	0	0	0	0	0	0
LK-8119	16221	327	16565	21475	9838	6134	39	8	66	1	1	2	0	1	0	0	0
LK-8119005	472	9	482	625	286	178	1	0	2	0	0	0	0	0	0	0	0
LK-8119010	480	10	490	635	291	181	1	0	2	0	0	0	0	0	0	0	0
LK-8119015	170	3	174	225	103	64	0	0	0	0	0	0	0	0	0	0	0
LK-8119020	854	18	872	1131	518	323	2	1	4	0	0	0	0	0	0	0	0
LK-8119025	246	5	251	325	149	93	0	0	1	0	0	0	0	0	0	0	0
LK-8119030	791	16	807	1047	480	299	2	1	3	0	0	0	0	0	0	0	0
LK-8119035	199	4	203	263	120	75	0	0	0	0	0	0	0	0	0	0	0
LK-8119040	501	10	512	664	304	190	1	0	2	0	0	0	0	0	0	0	0
LK-8119045	815	17	832	1079	494	308	2	1	4	0	0	0	0	0	0	0	0
LK-8119050	740	15	756	980	449	280	2	0	3	0	0	0	0	0	0	0	0
LK-8119055	214	4	219	284	130	81	0	0	1	0	0	0	0	0	0	0	0
LK-8119060	587	12	599	777	356	222	1	0	2	0	0	0	0	0	0	0	0
LK-8119065	709	14	724	939	430	268	2	0	3	0	0	0	0	0	0	0	0
LK-8119070	680	14	695	901	413	257	2	0	3	0	0	0	0	0	0	0	0
LK-8119075	1587	33	1620	2100	963	601	5	2	7	1	1	1	0	1	0	0	0
LK-8119080	683	14	697	904	414	258	2	0	3	0	0	0	0	0	0	0	0
LK-8119085	516	10	527	684	313	195	1	0	2	0	0	0	0	0	0	0	0
LK-8119090	368	7	376	487	223	139	1	0	1	0	0	0	0	0	0	0	0
LK-8119095	120	2	123	159	73	45	0	0	0	0	0	0	0	0	0	0	0
LK-8119100	346	7	353	458	210	131	1	0	1	0	0	0	0	0	0	0	0
LK-8119105	901	18	920	1192	546	341	2	1	4	0	0	0	0	0	0	0	0
LK-8119110	1017	21	1039	1346	617	385	3	1	5	0	0	0	0	0	0	0	0
LK-8119115	500	10	511	662	303	189	1	0	2	0	0	0	0	0	0	0	0
LK-8119120	376	7	384	498	228	142	1	0	1	0	0	0	0	0	0	0	0
LK-8119125	420	8	429	556	255	159	1	0	2	0	0	0	0	0	0	0	0
LK-8119130	556	11	568	736	337	210	1	0	2	0	0	0	0	0	0	0	0
LK-8119135	1064	22	1086	1408	645	403	3	1	5	0	0	1	0	0	0	0	0
LK-8119140	309	6	316	410	188	117	1	0	1	0	0	0	0	0	0	0	0
LK-8121	36607	498	37122	48652	18608	17480	140	44	113	13	13	14	1	1	6	0	0
LK-8121005	1378	19	1397	1831	700	658	5	2	4	1	1	1	0	0	0	0	0
LK-8121010	1982	27	2010	2634	1008	946	8	3	6	1	1	1	0	0	1	0	0
LK-8121015	1121	15	1136	1489	570	535	4	1	3	0	0	0	0	0	0	0	0
LK-8121020	1190	16	1207	1582	605	568	5	1	4	0	0	0	0	0	0	0	0
LK-8121025	1058	14	1072	1406	538	505	4	1	3	0	0	0	0	0	0	0	0
LK-8121030	1448	20	1468	1924	736	691	6	2	5	1	1	1	0	0	0	0	0
LK-8121035	795	11	806	1057	404	379	3	1	2	0	0	0	0	0	0	0	0
LK-8121040	816	11	828	1085	415	390	3	1	2	0	0	0	0	0	0	0	0
LK-8121045	982	13	996	1305	499	469	4	1	3	0	0	0	0	0	0	0	0
LK-8121050	1791	25	1816	2380	910	855	7	2	6	1	1	1	0	0	1	0	0
LK-8121055	668	9	677	887	339	319	2	1	2	0	0	0	0	0	0	0	0
LK-8121060	1090	15	1106	1449	554	521	4	1	3	0	0	0	0	0	0	0	0
LK-8121065	2514	35	2549	3342	1278	1201	10	3	8	1	1	2	1	1	1	0	0
LK-8121070	1633	22	1656	2170	830	780	6	2	5	1	1	1	0	0	0	0	0
LK-8121075	1343	18	1362	1785	683	641	5	2	4	1	1	1	0	0	0	0	0
LK-8121080	1189	16	1205	1580	604	568	5	1	4	0	0	0	0	0	0	0	0
LK-8121085	1735	24	1760	2306	882	829	7	2	6	1	1	1	0	0	1	0	0
LK-8121090	2029	28	2058	2697	1032	969	8	3	7	1	1	1	0	0	1	0	0
LK-8121095	1502	21	1523	1996	764	717	6	2	5	1	1	1	0	0	0	0	0
LK-8121100	1409	19	1429	1873	716	673	5	2	4	1	1	1	0	0	0	0	0
LK-8121105	633	8	642	841	322	302	2	1	2	0	0	0	0	0	0	0	0
LK-8121110	887	12	900	1179	451	424	3	1	3	0	0	0	0	0	0	0	0
LK-8121115	483	6	490	642	245	231	2	0	1	0	0	0	0	0	0	0	0
LK-8121120	1045	14	1060	1389	531	499	4	1	3	0	0	0	0	0	0	0	0
LK-8121125	449	6	456	597	228	214	1	0	1	0	0	0	0	0	0	0	0
LK-8121130	1377	19	1396	1830	700	658	5	2	4	1	1	1	0	0	0	0	0
LK-8121135	1070	14	1085	1422	544	511	4	1	3	0	0	0	0	0	0	0	0
LK-8121140	2019	28	2048	2684	1027	964	8	3	7	1	1	1	0	0	1	0	0
LK-8121145	971	13	984	1290	493	463	4	1	3	0	0	0	0	0	0	0	0
LK-8124	44481	757	45269	57870	23607	19923	283	46	218	18	14	1	24	6	6	1	0
LK-8124005	585	10	595	761	310	262	4	0	3	0	0	0	0	0	0	0	0
LK-8124010	652	11	664	848	346	292	4	1	3	0	0	0	0	0	0	0	0
LK-8124015	810	14	824	1054	430	363	5	1	4	0	0	0	0	0	0	0	0
LK-8124020	237	4	241	309	126	106	1	0	1	0	0	0	0	0	0	0	0
LK-8124025	382	6	389	497	203	171	2	0	2	0	0	0	0	0	0	0	0
LK-8124030	454	8	462	591	241	203	3	0	2	0	0	0	0	0	0	0	0
LK-8124035	690	12	702	897	366	309	4	1	3	0	0	0	0	0	0	0	0
LK-8124040	876	15	891	1139	465	392	6	1	4	0	0	0	1	0	0	0	0
LK-8124045	693	12	705	901	368	310	4	1	3	0	0	0	0	0	0	0	0
LK-8124050	511	9	521	665	271	229	3	0	2	0	0	0	0	0	0	0	0
LK-8124055	786	13	800	1023	417	352	5	1	4	0	0	0	0	0	0	0	0
LK-8124060	1060	18	1078	1379	562	475	7	1	5	1	1	0	1	0	0	0	0
LK-8124065	1374	24	1398	1788	730	616	9	2	7	1	1	0	1	1	1	0	0
LK-8124070	1532	27	1559	1993	813	686	10	2	8	1	1	0	1	1	1	0	0
LK-8124075	846	14	861	1100	449	379	5	1	4	0	0	0	1	0	0	0	0
LK-8124080	527	9	536	685	279	236	3	0	2	0	0	0	0	0	0	0	0
LK-8124085	504	8	513	656	268	226	3	0	2	0	0	0	0	0	0	0	0
LK-8124090	948	16	965	1233	503	425	6	1	5	1	0	0	1	0	0	0	0
LK-8124095	1742	30	1773	2267	925	781	12	2	9	1	1	1	2	1	1	1	0
LK-8124100	585	10	596	762	311	262	4	0	3	0	0	0	0	0	0	0	0
LK-8124105	947	16	964	1232	503	424	6	1	5	1	0	0	1	0	0	0	0
LK-8124110	392	6	399	511	208	176	2	0	2	0	0	0	0	0	0	0	0
LK-8124115	1115	19	1135	1450	592	499	7	1	6	1	1	0	1	0	0	0	0
LK-8124120	327	5	333	426	173	146	2	0	1	0	0	0	0	0	0	0	0
LK-8124125	451	7	459	587	239	202	3	0	2	0	0	0	0	0	0	0	0
LK-8124130	876	15	891	1139	465	392	6	1	4	0	0	0	1	0	0	0	0
LK-8124135	1314	23	1338	1710	698	589	9	2	7	1	1	0	1	1	1	0	0
LK-8124140	695	12	708	905	369	311	4	1	3	0	0	0	0	0	0	0	0
LK-8124145	484	8	492	630	257	217	3	0	2	0	0	0	0	0	0	0	0
LK-8124150	886	15	902	1153	470	397	6	1	4	0	0	0	1	0	0	0	0
LK-8124155	1286	22	1308	1673	683	576	8	2	7	1	1	0	1	1	1	0	0
LK-8124165	1027	18	1045	1336	545	460	7	1	5	1	1	0	1	0	0	0	0
