entity_id	valid	rejected	polled	electors	UNP	UPFA	DNA	TULF	LLF	ELPP	UNAF	IG1C	USP	SLNF	SEP	ONF	UDF	JSP	MNA	SMBP	IG6C	CDUA	SLLP	IG4C	NPP	IG2C	OWORS	PNF	IG9C	IG5C	ELMS	IG7C	IG8C	IG3C	OWOS	JS	J	OORS
LK-7203195	420	37	458	795	91	305	22		0		0			0		0	0	0		0					0			0			0							
LK-7203200	563	50	614	1065	122	409	29		0		0			0		0	0	0		0					0			0			0							
LK-7203205	588	52	641	1112	128	427	31		0		0			0		0	0	0		0					0			0			0							
LK-7203210	319	28	347	603	69	231	16		0		0			0		0	0	0		0					0			0			0							
LK-7203215	472	42	514	892	102	342	25		0		0			0		0	0	0		0					0			0			0							
LK-7203220	362	32	395	686	79	263	19		0		0			0		0	0	0		0					0			0			0							
LK-7203225	439	39	479	831	95	319	23		0		0			0		0	0	0		0					0			0			0							
LK-7203230	328	29	358	621	71	238	17		0		0			0		0	0	0		0					0			0			0							
LK-7203235	290	25	316	549	63	211	15		0		0			0		0	0	0		0					0			0			0							
LK-7203240	324	28	353	613	70	235	17		0		0			0		0	0	0		0					0			0			0							
LK-7203245	480	42	523	908	104	348	25		0		0			0		0	0	0		0					0			0			0							
LK-7203250	532	47	580	1007	116	386	28		0		0			0		0	0	0		0					0			0			0							
LK-7203255	293	26	319	554	63	212	15		0		0			0		0	0	0		0					0			0			0							
LK-7203260	318	28	346	601	69	231	16		0		0			0		0	0	0		0					0			0			0							
LK-7203265	383	34	417	724	83	278	20		0		0			0		0	0	0		0					0			0			0							
LK-7206	26125	2300	28458	46510	8062	17201	748		0		0			0		0	0	0		0					0			0			0							
LK-7206005	642	57	699	1143	198	423	18		0		0			0		0	0	0		0					0			0			0							
LK-7206010	522	46	568	929	161	344	15		0		0			0		0	0	0		0					0			0			0							
LK-7206015	471	41	513	838	145	310	13		0		0			0		0	0	0		0					0			0			0							
LK-7206020	675	60	736	1202	208	445	19		0		0			0		0	0	0		0					0			0			0							
LK-7206025	230	20	251	410	71	152	6		0		0			0		0	0	0		0					0			0			0							
LK-7206030	490	43	533	872	151	322	14		0		0			0		0	0	0		0					0			0			0							
LK-7206035	809	71	881	1439	250	532	23		0		0			0		0	0	0		0					0			0			0							
LK-7206040	419	37	456	745	129	276	12		0		0			0		0	0	0		0					0			0			0							
LK-7206045	799	71	871	1423	247	526	23		0		0			0		0	0	0		0					0			0			0							
LK-7206050	343	30	374	611	106	226	10		0		0			0		0	0	0		0					0			0			0							
LK-7206055	664	58	723	1182	205	437	19		0		0			0		0	0	0		0					0			0			0							
LK-7206060	381	33	416	679	118	251	11		0		0			0		0	0	0		0					0			0			0							
LK-7206065	679	60	740	1209	210	447	20		0		0			0		0	0	0		0					0			0			0							
LK-7206070	894	79	974	1591	276	589	26		0		0			0		0	0	0		0					0			0			0							
LK-7206075	586	52	638	1043	181	386	17		0		0			0		0	0	0		0					0			0			0							
LK-7206080	441	39	481	786	136	290	13		0		0			0		0	0	0		0					0			0			0							
LK-7206085	645	57	702	1148	199	424	19		0		0			0		0	0	0		0					0			0			0							
LK-7206090	828	73	902	1475	256	545	24		0		0			0		0	0	0		0					0			0			0							
LK-7206095	242	21	264	432	75	159	7		0		0			0		0	0	0		0					0			0			0							
LK-7206100	439	39	478	782	135	289	12		0		0			0		0	0	0		0					0			0			0							
LK-7206105	387	34	421	689	119	255	11		0		0			0		0	0	0		0					0			0			0							
LK-7206110	733	65	798	1305	226	482	21		0		0			0		0	0	0		0					0			0			0							
LK-7206115	535	47	583	953	165	352	15		0		0			0		0	0	0		0					0			0			0							
LK-7206120	596	52	649	1060	184	392	17		0		0			0		0	0	0		0					0			0			0							
LK-7206125	744	66	810	1324	230	490	21		0		0			0		0	0	0		0					0			0			0							
LK-7206130	401	35	436	713	123	264	11		0		0			0		0	0	0		0					0			0			0							
LK-7206135	596	52	649	1060	184	392	17		0		0			0		0	0	0		0					0			0			0							
LK-7206140	728	64	793	1297	225	480	21		0		0			0		0	0	0		0					0			0			0							
LK-7206145	704	62	767	1253	217	464	20		0		0			0		0	0	0		0					0			0			0							
LK-7206150	414	36	451	738	128	273	12		0		0			0		0	0	0		0					0			0			0							
LK-7206155	514	45	560	916	159	339	15		0		0			0		0	0	0		0					0			0			0							
LK-7206160	1127	100	1228	2006	348	742	33		0		0			0		0	0	0		0					0			0			0							
LK-7206165	738	65	804	1314	228	486	21		0		0			0		0	0	0		0					0			0			0							
LK-7206170	545	48	594	970	168	359	16		0		0			0		0	0	0		0					0			0			0							
LK-7206175	460	40	501	818	142	303	13		0		0			0		0	0	0		0					0			0			0							
LK-7206180	673	59	733	1197	207	443	19		0		0			0		0	0	0		0					0			0			0							
LK-7206185	558	49	608	993	172	367	16		0		0			0		0	0	0		0					0			0			0							
LK-7206190	377	33	411	672	116	248	11		0		0			0		0	0	0		0					0			0			0							
LK-7206195	565	50	615	1006	174	372	16		0		0			0		0	0	0		0					0			0			0							
LK-7206200	580	51	631	1032	179	382	17		0		0			0		0	0	0		0					0			0			0							
LK-7206205	234	20	255	417	72	154	6		0		0			0		0	0	0		0					0			0			0							
LK-7206210	485	43	529	864	150	319	14		0		0			0		0	0	0		0					0			0			0							
LK-7206215	590	52	643	1050	182	388	17		0		0			0		0	0	0		0					0			0			0							
LK-7206220	528	46	575	940	163	348	15		0		0			0		0	0	0		0					0			0			0							
LK-7206225	1114	99	1214	1984	344	734	32		0		0			0		0	0	0		0					0			0			0							
LK-7209	14520	1276	15818	25854	4479	9559	416		0		0			0		0	0	0		0					0			0			0							
LK-7209005	495	43	539	881	153	326	14		0		0			0		0	0	0		0					0			0			0							
LK-7209010	366	32	399	652	113	241	10		0		0			0		0	0	0		0					0			0			0							
LK-7209015	447	39	487	796	138	294	13		0		0			0		0	0	0		0					0			0			0							
LK-7209020	407	36	443	724	125	268	11		0		0			0		0	0	0		0					0			0			0							
LK-7209025	193	17	211	344	59	127	5		0		0			0		0	0	0		0					0			0			0							
LK-7209030	887	78	967	1580	274	584	26		0		0			0		0	0	0		0					0			0			0							
LK-7209035	545	48	594	971	168	359	16		0		0			0		0	0	0		0					0			0			0							
LK-7209040	438	38	477	780	135	288	12		0		0			0		0	0	0		0					0			0			0							
LK-7209045	399	35	435	711	123	263	11		0		0			0		0	0	0		0					0			0			0							
LK-7209050	506	44	551	901	156	333	14		0		0			0		0	0	0		0					0			0			0							
LK-7209055	278	24	303	496	86	183	8		0		0			0		0	0	0		0					0			0			0							
LK-7209060	446	39	486	795	138	294	13		0		0			0		0	0	0		0					0			0			0							
LK-7209065	642	57	700	1143	198	423	18		0		0			0		0	0	0		0					0			0			0							
LK-7209070	399	35	434	710	123	262	11		0		0			0		0	0	0		0					0			0			0							
LK-7209075	551	48	600	980	170	362	16		0		0			0		0	0	0		0					0			0			0							
LK-7209080	544	48	592	968	168	358	16		0		0			0		0	0	0		0					0			0			0							
LK-7209085	613	54	668	1092	189	404	18		0		0			0		0	0	0		0					0			0			0							
LK-7209090	449	39	489	799	138	295	13		0		0			0		0	0	0		0					0			0			0							
LK-7209095	587	52	639	1045	181	386	17		0		0			0		0	0	0		0					0			0			0							
LK-7209100	566	50	617	1009	175	373	16		0		0			0		0	0	0		0					0			0			0							
LK-7209105	418	37	455	744	129	275	12		0		0			0		0	0	0		0					0			0			0							
LK-7209110	692	61	754	1232	214	456	20		0		0			0		0	0	0		0					0			0			0							
LK-7209115	547	48	595	973	169	360	16		0		0			0		0	0	0		0					0			0			0							
LK-7209120	688	61	750	1225	212	453	20		0		0			0		0	0	0		0					0			0			0							
LK-7209125	970	86	1057	1727	299	639	28		0		0			0		0	0	0		0					0			0			0							
LK-7209130	818	72	891	1456	252	539	24		0		0			0		0	0	0		0					0			0			0							
LK-7209135	50	4	54	89	15	33	1		0		0			0		0	0	0		0					0			0			0							
LK-7209140	579	51	631	1031	179	381	17		0		0			0		0	0	0		0					0			0			0							
LK-7210	13137	1160	14317	22545	3704	8952	407		0		0			0		1	0	0		0					0			0			0							
LK-7210005	1129	100	1230	1937	319	769	36		0		0			0		0	0	0		0					0			0			0							
LK-7210010	205	18	223	352	58	139	6		0		0			0		0	0	0		0					0			0			0							
LK-7210015	357	31	389	613	101	243	11		0		0			0		0	0	0		0					0			0			0							
LK-7210020	607	54	661	1041	171	413	19		0		0			0		0	0	0		0					0			0			0							
LK-7210025	273	24	297	468	77	186	8		0		0			0		0	0	0		0					0			0			0							
LK-7210030	226	20	246	388	64	154	7		0		0			0		0	0	0		0					0			0			0							
LK-7210035	2064	184	2249	3540	583	1407	66		0		0			0		1	0	0		0					0			0			0							
LK-7210040	706	63	770	1212	199	481	22		0		0			0		0	0	0		0					0			0			0							
LK-7210045	214	19	233	368	60	146	6		0		0			0		0	0	0		0					0			0			0							
LK-7210050	158	14	172	271	44	108	5		0		0			0		0	0	0		0					0			0			0							
LK-7210055	662	59	722	1137	187	451	21		0		0			0		0	0	0		0					0			0			0							
LK-7210060	317	28	345	543	89	216	10		0		0			0		0	0	0		0					0			0			0							
LK-7210065	0	0	0	0	0	0	0		0		0			0		0	0	0		0					0			0			0							
LK-7210070	328	29	358	563	92	224	10		0		0			0		0	0	0		0					0			0			0							
LK-7210075	183	16	199	314	51	124	5		0		0			0		0	0	0		0					0			0			0							
LK-7210080	526	47	574	903	149	359	16		0		0			0		0	0	0		0					0			0			0							
LK-7210085	418	37	456	718	118	285	13		0		0			0		0	0	0		0					0			0			0							
LK-7210090	281	25	307	483	79	192	9		0		0			0		0	0	0		0					0			0			0							
LK-7210095	430	38	468	738	121	293	13		0		0			0		0	0	0		0					0			0			0							
LK-7210100	347	30	378	595	98	236	11		0		0			0		0	0	0		0					0			0			0							
LK-7210105	271	24	295	465	76	185	8		0		0			0		0	0	0		0					0			0			0							
LK-7210110	333	29	363	572	94	227	10		0		0			0		0	0	0		0					0			0			0							
LK-7210115	430	38	469	738	121	293	13		0		0			0		0	0	0		0					0			0			0							
LK-7210120	581	51	634	998	164	396	18		0		0			0		0	0	0		0					0			0			0							
LK-7210125	547	48	596	938	154	373	17		0		0			0		0	0	0		0					0			0			0							
LK-7210130	368	32	401	632	104	251	11		0		0			0		0	0	0		0					0			0			0							
LK-7210135	254	22	277	436	71	173	8		0		0			0		0	0	0		0					0			0			0							
LK-7210140	287	25	313	493	81	196	9		0		0			0		0	0	0		0					0			0			0							
LK-7210145	232	20	253	398	65	158	7		0		0			0		0	0	0		0					0			0			0							
LK-7210150	403	35	439	691	114	274	12		0		0			0		0	0	0		0					0			0			0							
LK-7212	30998	2742	33777	53195	8748	21123	966		0		0			0		0	0	0		0					0			0			0							
LK-7212005	744	66	810	1276	210	507	23		0		0			0		0	0	0		0					0			0			0							
LK-7212010	834	74	909	1431	236	568	26		0		0			0		0	0	0		0					0			0			0							
LK-7212015	547	48	597	940	155	373	17		0		0			0		0	0	0		0					0			0			0							
LK-7212020	482	43	526	828	136	329	15		0		0			0		0	0	0		0					0			0			0							
LK-7212025	573	51	624	983	162	390	18		0		0			0		0	0	0		0					0			0			0							
LK-7212030	497	44	541	853	140	339	15		0		0			0		0	0	0		0					0			0			0							
LK-7212035	790	70	861	1355	223	538	25		0		0			0		0	0	0		0					0			0			0							
LK-7212040	394	35	430	677	111	269	12		0		0			0		0	0	0		0					0			0			0							
LK-7212045	323	28	352	555	91	220	10		0		0			0		0	0	0		0					0			0			0							
LK-7212050	783	69	853	1344	221	534	25		0		0			0		0	0	0		0					0			0			0							
LK-7212055	301	26	328	517	85	205	9		0		0			0		0	0	0		0					0			0			0							
LK-7212060	371	33	404	636	104	253	11		0		0			0		0	0	0		0					0			0			0							
LK-7212065	426	38	464	730	120	290	13		0		0			0		0	0	0		0					0			0			0							
LK-7212070	468	41	510	803	132	319	15		0		0			0		0	0	0		0					0			0			0							
LK-7212075	645	57	703	1107	182	439	20		0		0			0		0	0	0		0					0			0			0							
LK-7212080	683	60	744	1172	193	465	21		0		0			0		0	0	0		0					0			0			0							
LK-7212085	293	26	319	503	82	199	9		0		0			0		0	0	0		0					0			0			0							
LK-7212090	497	44	541	853	140	339	15		0		0			0		0	0	0		0					0			0			0							
LK-7212095	550	49	599	944	155	375	17		0		0			0		0	0	0		0					0			0			0							
LK-7212100	435	38	474	746	123	296	13		0		0			0		0	0	0		0					0			0			0							
LK-7212105	310	27	338	532	87	211	9		0		0			0		0	0	0		0					0			0			0							
LK-7212110	216	19	235	370	61	147	6		0		0			0		0	0	0		0					0			0			0							
LK-7212115	708	63	772	1215	200	483	22		0		0			0		0	0	0		0					0			0			0							
LK-7212120	1057	94	1152	1814	299	721	34		0		0			0		0	0	0		0					0			0			0							
LK-7212125	369	32	402	634	104	251	11		0		0			0		0	0	0		0					0			0			0							
LK-7212130	455	40	496	781	128	310	14		0		0			0		0	0	0		0					0			0			0							
LK-7212135	558	49	608	958	157	380	17		0		0			0		0	0	0		0					0			0			0							
LK-7212140	902	80	983	1547	255	615	29		0		0			0		0	0	0		0					0			0			0							
LK-7212145	390	34	425	670	110	266	12		0		0			0		0	0	0		0					0			0			0							
LK-7212150	430	38	468	738	121	293	13		0		0			0		0	0	0		0					0			0			0							
LK-7212155	498	44	543	855	141	340	16		0		0			0		0	0	0		0					0			0			0							
LK-7212160	800	71	872	1372	226	545	25		0		0			0		0	0	0		0					0			0			0							
LK-7212165	756	67	824	1298	214	515	24		0		0			0		0	0	0		0					0			0			0							
LK-7212170	528	47	575	906	149	360	16		0		0			0		0	0	0		0					0			0			0							
LK-7212175	404	36	440	693	114	275	13		0		0			0		0	0	0		0					0			0			0							
LK-7212180	609	54	663	1044	172	415	19		0		0			0		0	0	0		0					0			0			0							
LK-7212185	267	23	291	458	75	182	8		0		0			0		0	0	0		0					0			0			0							
LK-7212190	512	45	558	879	145	349	16		0		0			0		0	0	0		0					0			0			0							
LK-7212195	635	56	692	1089	179	433	20		0		0			0		0	0	0		0					0			0			0							
LK-7212200	639	57	696	1097	180	435	20		0		0			0		0	0	0		0					0			0			0							
LK-7212205	438	39	477	751	123	298	14		0		0			0		0	0	0		0					0			0			0							
LK-7212210	998	89	1088	1713	282	680	32		0		0			0		0	0	0		0					0			0			0							
LK-7212215	327	29	356	561	92	223	10		0		0			0		0	0	0		0					0			0			0							
LK-7212220	272	24	297	467	77	185	8		0		0			0		0	0	0		0					0			0			0							
LK-7212225	796	71	868	1366	225	543	25		0		0			0		0	0	0		0					0			0			0							
LK-7212230	298	26	325	512	84	203	9		0		0			0		0	0	0		0					0			0			0							
LK-7212235	837	74	912	1437	236	571	26		0		0			0		0	0	0		0					0			0			0							
LK-7212240	610	54	664	1046	172	416	19		0		0			0		0	0	0		0					0			0			0							
LK-7212245	340	30	370	583	96	231	10		0		0			0		0	0	0		0					0			0			0							
LK-7212250	488	43	532	837	138	332	15		0		0			0		0	0	0		0					0			0			0							
LK-7212255	252	22	275	433	71	172	8		0		0			0		0	0	0		0					0			0			0							
LK-7212260	718	64	783	1233	203	490	23		0		0			0		0	0	0		0					0			0			0							
LK-7212265	762	68	830	1308	215	519	24		0		0			0		0	0	0		0					0			0			0							
LK-7212270	841	75	916	1443	237	573	27		0		0			0		0	0	0		0					0			0			0							
LK-7212275	872	77	950	1495	246	594	28		0		0			0		0	0	0		0					0			0			0							
LK-7212280	470	41	512	807	133	320	15		0		0			0		0	0	0		0					0			0			0							
LK-7215	32071	2838	34949	55037	9054	21857	1006		0		0			0		1	0	0		0					0			0			0							
LK-7215005	565	50	616	970	160	385	18		0		0			0		0	0	0		0					0			0			0							
LK-7215010	428	38	466	734	121	292	13		0		0			0		0	0	0		0					0			0			0							
LK-7215015	369	32	402	634	104	251	11		0		0			0		0	0	0		0					0			0			0							
LK-7215020	365	32	398	627	103	249	11		0		0			0		0	0	0		0					0			0			0							
LK-7215025	722	64	787	1239	204	492	23		0		0			0		0	0	0		0					0			0			0							
LK-7215030	633	56	690	1086	179	431	20		0		0			0		0	0	0		0					0			0			0							
LK-7215035	350	31	381	601	99	238	11		0		0			0		0	0	0		0					0			0			0							
LK-7215040	466	41	508	800	131	318	15		0		0			0		0	0	0		0					0			0			0							
LK-7215045	396	35	431	679	112	270	12		0		0			0		0	0	0		0					0			0			0							
LK-7215050	591	52	645	1015	167	403	19		0		0			0		0	0	0		0					0			0			0							
LK-7215055	352	31	384	604	99	240	11		0		0			0		0	0	0		0					0			0			0							
LK-7215060	439	39	478	753	124	299	14		0		0			0		0	0	0		0					0			0			0							
LK-7215065	227	20	248	390	64	155	7		0		0			0		0	0	0		0					0			0			0							
LK-7215070	437	39	476	750	123	298	14		0		0			0		0	0	0		0					0			0			0							
LK-7215075	407	36	443	698	115	277	13		0		0			0		0	0	0		0					0			0			0							
LK-7215080	390	34	425	670	110	266	12		0		0			0		0	0	0		0					0			0			0							
LK-7215085	606	54	661	1040	171	413	19		0		0			0		0	0	0		0					0			0			0							
LK-7215090	362	32	394	621	102	246	11		0		0			0		0	0	0		0					0			0			0							
LK-7215095	429	38	468	737	121	293	13		0		0			0		0	0	0		0					0			0			0							
LK-7215100	330	29	360	567	93	225	10		0		0			0		0	0	0		0					0			0			0							
LK-7215105	778	69	847	1334	220	530	25		0		0			0		0	0	0		0					0			0			0							
LK-7215110	700	62	763	1201	198	477	22		0		0			0		0	0	0		0					0			0			0							
LK-7215115	486	43	530	835	137	331	15		0		0			0		0	0	0		0					0			0			0							
LK-7215120	619	55	674	1062	175	422	19		0		0			0		0	0	0		0					0			0			0							
LK-7215125	558	49	608	958	158	380	17		0		0			0		0	0	0		0					0			0			0							
LK-7215130	914	81	996	1569	258	623	29		0		0			0		0	0	0		0					0			0			0							
LK-7215135	456	40	497	783	129	311	14		0		0			0		0	0	0		0					0			0			0							
LK-7215140	325	29	354	557	91	221	10		0		0			0		0	0	0		0					0			0			0							
LK-7215145	469	41	511	805	132	319	15		0		0			0		0	0	0		0					0			0			0							
LK-7215150	447	39	487	766	126	304	14		0		0			0		0	0	0		0					0			0			0							
LK-7215155	528	47	575	906	149	360	16		0		0			0		0	0	0		0					0			0			0							
LK-7215160	663	59	722	1137	187	452	21		0		0			0		0	0	0		0					0			0			0							
LK-7215165	387	34	422	665	109	264	12		0		0			0		0	0	0		0					0			0			0							
LK-7215170	722	64	787	1239	204	492	23		0		0			0		0	0	0		0					0			0			0							
LK-7215175	683	60	744	1172	193	465	21		0		0			0		0	0	0		0					0			0			0							
LK-7215180	457	40	498	785	129	311	14		0		0			0		0	0	0		0					0			0			0							
LK-7215185	595	53	648	1020	168	405	19		0		0			0		0	0	0		0					0			0			0							
LK-7215190	1993	177	2171	3419	563	1358	64		0		0			0		1	0	0		0					0			0			0							
LK-7215195	639	57	697	1097	181	436	20		0		0			0		0	0	0		0					0			0			0							
LK-7215200	920	82	1003	1579	260	627	29		0		0			0		0	0	0		0					0			0			0							
LK-7215205	575	51	626	986	162	392	18		0		0			0		0	0	0		0					0			0			0							
LK-7215210	1012	90	1103	1737	286	690	32		0		0			0		0	0	0		0					0			0			0							
LK-7215215	572	51	623	982	161	390	18		0		0			0		0	0	0		0					0			0			0							
LK-7215220	780	69	850	1339	220	532	25		0		0			0		0	0	0		0					0			0			0							
LK-7215225	826	73	900	1417	233	563	26		0		0			0		0	0	0		0					0			0			0							
LK-7215230	808	72	881	1387	228	551	26		0		0			0		0	0	0		0					0			0			0							
LK-7215235	962	85	1049	1651	272	656	30		0		0			0		0	0	0		0					0			0			0							
LK-7215240	694	61	756	1190	196	473	22		0		0			0		0	0	0		0					0			0			0							
LK-7215245	577	51	628	990	163	393	18		0		0			0		0	0	0		0					0			0			0							
LK-7215250	517	46	564	888	146	353	16		0		0			0		0	0	0		0					0			0			0							
LK-7215255	328	29	358	563	92	224	10		0		0			0		0	0	0		0					0			0			0							
LK-7215260	333	29	363	571	94	227	10		0		0			0		0	0	0		0					0			0			0							
LK-7215265	350	31	382	601	99	239	11		0		0			0		0	0	0		0					0			0			0							
LK-7215270	764	68	832	1310	216	520	24		0		0			0		0	0	0		0					0			0			0							
