entity_id	valid	rejected	polled	electors	UNP	PA	SU	ACTC	NUA	JVP	CWC	NLF	NPP	PP	TLP	SLMK	SMBP	IG3	ULF	MULF	SEP	IG2	DUNF	IG4	IG5	PFF	RJP	IG1	SLPF
LK-6233210	0	0	0	0	255	273	5		7	23		3		0		0		0				0				0	0	0	0
LK-6233215	0	0	0	0	174	187	3		5	15		2		0		0		0				0				0	0	0	0
LK-6233220	0	0	0	0	150	161	2		4	13		2		0		0		0				0				0	0	0	0
LK-6233225	0	0	0	0	87	93	1		2	7		1		0		0		0				0				0	0	0	0
LK-6233230	0	0	0	0	131	140	2		3	11		2		0		0		0				0				0	0	0	0
LK-6233235	0	0	0	0	140	150	2		4	12		2		0		0		0				0				0	0	0	0
LK-6233240	0	0	0	0	240	257	4		7	21		3		0		0		0				0				0	0	0	0
LK-6233245	0	0	0	0	147	158	2		4	13		2		0		0		0				0				0	0	0	0
LK-6236	0	0	0	0	8952	9596	153		243	791		112		0		0		0				0				0	0	0	0
LK-6236005	0	0	0	0	176	189	3		5	16		2		0		0		0				0				0	0	0	0
LK-6236010	0	0	0	0	196	210	3		5	17		2		0		0		0				0				0	0	0	0
LK-6236015	0	0	0	0	160	171	3		4	14		2		0		0		0				0				0	0	0	0
LK-6236020	0	0	0	0	106	113	2		3	9		1		0		0		0				0				0	0	0	0
LK-6236025	0	0	0	0	108	116	2		3	9		1		0		0		0				0				0	0	0	0
LK-6236030	0	0	0	0	312	335	6		9	28		4		0		0		0				0				0	0	0	0
LK-6236035	0	0	0	0	134	144	2		3	12		2		0		0		0				0				0	0	0	0
LK-6236040	0	0	0	0	131	141	2		3	11		2		0		0		0				0				0	0	0	0
LK-6236045	0	0	0	0	83	89	1		2	7		1		0		0		0				0				0	0	0	0
LK-6236050	0	0	0	0	175	188	3		5	16		2		0		0		0				0				0	0	0	0
LK-6236055	0	0	0	0	170	183	3		5	15		2		0		0		0				0				0	0	0	0
LK-6236060	0	0	0	0	107	115	2		3	9		1		0		0		0				0				0	0	0	0
LK-6236065	0	0	0	0	100	107	1		2	9		1		0		0		0				0				0	0	0	0
LK-6236070	0	0	0	0	121	129	2		3	11		1		0		0		0				0				0	0	0	0
LK-6236075	0	0	0	0	147	157	2		4	13		2		0		0		0				0				0	0	0	0
LK-6236080	0	0	0	0	185	198	3		5	16		2		0		0		0				0				0	0	0	0
LK-6236085	0	0	0	0	84	90	1		2	7		1		0		0		0				0				0	0	0	0
LK-6236090	0	0	0	0	209	224	4		6	19		3		0		0		0				0				0	0	0	0
LK-6236095	0	0	0	0	143	153	2		4	13		2		0		0		0				0				0	0	0	0
LK-6236100	0	0	0	0	183	197	3		5	16		2		0		0		0				0				0	0	0	0
LK-6236105	0	0	0	0	83	89	1		2	7		1		0		0		0				0				0	0	0	0
LK-6236110	0	0	0	0	235	252	4		6	21		3		0		0		0				0				0	0	0	0
LK-6236115	0	0	0	0	157	168	3		4	14		2		0		0		0				0				0	0	0	0
LK-6236120	0	0	0	0	261	280	5		7	23		3		0		0		0				0				0	0	0	0
LK-6236125	0	0	0	0	114	122	2		3	10		1		0		0		0				0				0	0	0	0
LK-6236130	0	0	0	0	95	102	1		2	8		1		0		0		0				0				0	0	0	0
LK-6236135	0	0	0	0	207	222	4		6	18		3		0		0		0				0				0	0	0	0
LK-6236140	0	0	0	0	164	176	3		4	14		2		0		0		0				0				0	0	0	0
LK-6236145	0	0	0	0	208	223	4		6	18		3		0		0		0				0				0	0	0	0
LK-6236150	0	0	0	0	223	239	4		6	20		3		0		0		0				0				0	0	0	0
LK-6236155	0	0	0	0	271	291	5		8	24		4		0		0		0				0				0	0	0	0
LK-6236160	0	0	0	0	445	477	8		13	40		6		0		0		0				0				0	0	0	0
LK-6236165	0	0	0	0	151	161	2		4	13		2		0		0		0				0				0	0	0	0
LK-6236170	0	0	0	0	126	136	2		3	11		1		0		0		0				0				0	0	0	0
LK-6236175	0	0	0	0	82	88	1		2	7		1		0		0		0				0				0	0	0	0
LK-6236180	0	0	0	0	136	146	2		4	12		2		0		0		0				0				0	0	0	0
LK-6236185	0	0	0	0	205	219	4		6	18		3		0		0		0				0				0	0	0	0
LK-6236190	0	0	0	0	575	616	11		17	52		8		0		0		0				0				0	0	0	0
LK-6236195	0	0	0	0	326	349	6		9	29		4		0		0		0				0				0	0	0	0
LK-6236200	0	0	0	0	187	200	3		5	17		2		0		0		0				0				0	0	0	0
LK-6236205	0	0	0	0	287	307	5		8	26		4		0		0		0				0				0	0	0	0
LK-6236210	0	0	0	0	211	226	4		6	19		3		0		0		0				0				0	0	0	0
LK-6236215	0	0	0	0	225	242	4		6	20		3		0		0		0				0				0	0	0	0
LK-6236220	0	0	0	0	181	194	3		5	16		2		0		0		0				0				0	0	0	0
LK-6236225	0	0	0	0	197	211	3		5	17		3		0		0		0				0				0	0	0	0
LK-6236230	0	0	0	0	77	82	1		2	7		1		0		0		0				0				0	0	0	0
LK-6236235	0	0	0	0	114	122	2		3	10		1		0		0		0				0				0	0	0	0
LK-6236240	0	0	0	0	249	267	4		7	22		3		0		0		0				0				0	0	0	0
LK-6236245	0	0	0	0	130	140	2		3	11		1		0		0		0				0				0	0	0	0
LK-6239	0	0	0	0	9036	11548	135		566	839		78		14		0		0				1				0	0	0	0
LK-6239005	0	0	0	0	656	838	11		42	62		7		2		0		0				1				0	0	0	0
LK-6239010	0	0	0	0	187	239	3		12	17		2		0		0		0				0				0	0	0	0
LK-6239015	0	0	0	0	534	682	9		34	50		5		2		0		0				0				0	0	0	0
LK-6239020	0	0	0	0	356	455	6		23	33		3		1		0		0				0				0	0	0	0
LK-6239025	0	0	0	0	240	306	4		15	22		2		1		0		0				0				0	0	0	0
LK-6239030	0	0	0	0	194	248	3		12	18		2		0		0		0				0				0	0	0	0
LK-6239035	0	0	0	0	100	128	1		6	9		1		0		0		0				0				0	0	0	0
LK-6239040	0	0	0	0	119	152	2		7	11		1		0		0		0				0				0	0	0	0
LK-6239045	0	0	0	0	151	193	2		9	14		1		0		0		0				0				0	0	0	0
LK-6239050	0	0	0	0	73	94	1		4	7		0		0		0		0				0				0	0	0	0
LK-6239055	0	0	0	0	145	185	2		9	13		1		0		0		0				0				0	0	0	0
LK-6239060	0	0	0	0	120	154	2		7	11		1		0		0		0				0				0	0	0	0
LK-6239065	0	0	0	0	126	161	2		8	12		1		0		0		0				0				0	0	0	0
LK-6239070	0	0	0	0	129	165	2		8	12		1		0		0		0				0				0	0	0	0
LK-6239075	0	0	0	0	96	123	1		6	9		1		0		0		0				0				0	0	0	0
LK-6239080	0	0	0	0	184	235	3		12	17		2		0		0		0				0				0	0	0	0
LK-6239085	0	0	0	0	172	220	2		11	16		1		0		0		0				0				0	0	0	0
LK-6239090	0	0	0	0	98	126	1		6	9		1		0		0		0				0				0	0	0	0
LK-6239095	0	0	0	0	147	188	2		9	14		1		0		0		0				0				0	0	0	0
LK-6239100	0	0	0	0	122	155	2		7	11		1		0		0		0				0				0	0	0	0
LK-6239105	0	0	0	0	131	167	2		8	12		1		0		0		0				0				0	0	0	0
LK-6239110	0	0	0	0	266	339	4		17	25		2		1		0		0				0				0	0	0	0
LK-6239115	0	0	0	0	250	320	4		16	23		2		1		0		0				0				0	0	0	0
LK-6239120	0	0	0	0	400	511	6		26	38		4		1		0		0				0				0	0	0	0
LK-6239125	0	0	0	0	114	146	1		7	10		1		0		0		0				0				0	0	0	0
LK-6239130	0	0	0	0	158	202	2		10	15		1		0		0		0				0				0	0	0	0
LK-6239135	0	0	0	0	179	229	3		11	17		1		0		0		0				0				0	0	0	0
LK-6239140	0	0	0	0	94	121	1		6	9		1		0		0		0				0				0	0	0	0
LK-6239145	0	0	0	0	334	426	5		21	31		3		1		0		0				0				0	0	0	0
LK-6239150	0	0	0	0	129	166	2		8	12		1		0		0		0				0				0	0	0	0
LK-6239155	0	0	0	0	115	147	1		7	10		1		0		0		0				0				0	0	0	0
LK-6239160	0	0	0	0	148	190	2		9	14		1		0		0		0				0				0	0	0	0
LK-6239165	0	0	0	0	250	319	4		16	23		2		1		0		0				0				0	0	0	0
LK-6239170	0	0	0	0	151	193	2		9	14		1		0		0		0				0				0	0	0	0
LK-6239175	0	0	0	0	134	171	2		8	12		1		0		0		0				0				0	0	0	0
LK-6239180	0	0	0	0	272	347	4		17	25		2		1		0		0				0				0	0	0	0
LK-6239185	0	0	0	0	95	121	1		6	9		1		0		0		0				0				0	0	0	0
LK-6239190	0	0	0	0	183	233	3		11	17		2		0		0		0				0				0	0	0	0
LK-6239195	0	0	0	0	80	103	1		5	7		0		0		0		0				0				0	0	0	0
LK-6239200	0	0	0	0	233	298	3		15	22		2		1		0		0				0				0	0	0	0
LK-6239205	0	0	0	0	313	400	5		20	29		3		1		0		0				0				0	0	0	0
LK-6239210	0	0	0	0	196	251	3		12	18		2		0		0		0				0				0	0	0	0
LK-6239215	0	0	0	0	200	255	3		13	19		2		0		0		0				0				0	0	0	0
LK-6239220	0	0	0	0	200	255	3		13	19		2		0		0		0				0				0	0	0	0
LK-6239225	0	0	0	0	134	172	2		8	12		1		0		0		0				0				0	0	0	0
LK-6239230	0	0	0	0	196	250	3		12	18		2		0		0		0				0				0	0	0	0
LK-6239235	0	0	0	0	132	169	2		8	12		1		0		0		0				0				0	0	0	0
LK-6242	0	0	0	0	11000	14054	161		696	1023		98		23		0		0				0				0	0	0	0
LK-6242005	0	0	0	0	232	297	3		15	22		2		1		0		0				0				0	0	0	0
LK-6242010	0	0	0	0	206	263	3		13	19		2		0		0		0				0				0	0	0	0
LK-6242015	0	0	0	0	123	157	2		8	11		1		0		0		0				0				0	0	0	0
LK-6242020	0	0	0	0	414	529	6		26	39		4		1		0		0				0				0	0	0	0
LK-6242025	0	0	0	0	564	721	9		36	53		6		2		0		0				0				0	0	0	0
LK-6242030	0	0	0	0	251	320	4		16	23		2		1		0		0				0				0	0	0	0
LK-6242035	0	0	0	0	278	356	4		18	26		3		1		0		0				0				0	0	0	0
LK-6242040	0	0	0	0	169	216	2		11	16		1		0		0		0				0				0	0	0	0
LK-6242045	0	0	0	0	259	331	4		16	24		2		1		0		0				0				0	0	0	0
LK-6242050	0	0	0	0	265	339	4		17	25		2		1		0		0				0				0	0	0	0
LK-6242055	0	0	0	0	333	426	5		21	31		3		1		0		0				0				0	0	0	0
LK-6242060	0	0	0	0	328	419	5		21	31		3		1		0		0				0				0	0	0	0
LK-6242065	0	0	0	0	386	493	6		25	36		4		1		0		0				0				0	0	0	0
LK-6242070	0	0	0	0	549	701	9		35	52		6		2		0		0				0				0	0	0	0
LK-6242075	0	0	0	0	537	686	9		35	51		5		2		0		0				0				0	0	0	0
LK-6242080	0	0	0	0	96	123	1		6	9		1		0		0		0				0				0	0	0	0
LK-6242085	0	0	0	0	222	284	3		14	21		2		0		0		0				0				0	0	0	0
LK-6242090	0	0	0	0	311	397	5		20	29		3		1		0		0				0				0	0	0	0
LK-6242095	0	0	0	0	154	196	2		10	14		1		0		0		0				0				0	0	0	0
LK-6242100	0	0	0	0	190	243	3		12	18		2		0		0		0				0				0	0	0	0
LK-6242105	0	0	0	0	117	150	1		7	11		1		0		0		0				0				0	0	0	0
LK-6242110	0	0	0	0	84	108	1		5	8		0		0		0		0				0				0	0	0	0
LK-6242115	0	0	0	0	89	113	1		5	8		0		0		0		0				0				0	0	0	0
LK-6242120	0	0	0	0	208	266	3		13	19		2		0		0		0				0				0	0	0	0
LK-6242125	0	0	0	0	115	147	1		7	10		1		0		0		0				0				0	0	0	0
LK-6242130	0	0	0	0	112	143	1		7	10		1		0		0		0				0				0	0	0	0
LK-6242135	0	0	0	0	143	183	2		9	13		1		0		0		0				0				0	0	0	0
LK-6242140	0	0	0	0	135	172	2		8	12		1		0		0		0				0				0	0	0	0
LK-6242145	0	0	0	0	143	183	2		9	13		1		0		0		0				0				0	0	0	0
LK-6242150	0	0	0	0	208	266	3		13	19		2		0		0		0				0				0	0	0	0
LK-6242155	0	0	0	0	404	516	6		26	38		4		1		0		0				0				0	0	0	0
LK-6242160	0	0	0	0	193	247	3		12	18		2		0		0		0				0				0	0	0	0
LK-6242165	0	0	0	0	379	484	6		24	36		4		1		0		0				0				0	0	0	0
LK-6242170	0	0	0	0	156	200	2		10	14		1		0		0		0				0				0	0	0	0
LK-6242175	0	0	0	0	303	387	5		19	28		3		1		0		0				0				0	0	0	0
LK-6242180	0	0	0	0	72	92	1		4	6		0		0		0		0				0				0	0	0	0
LK-6242185	0	0	0	0	287	367	4		18	27		3		1		0		0				0				0	0	0	0
LK-6242190	0	0	0	0	204	261	3		13	19		2		0		0		0				0				0	0	0	0
LK-6242195	0	0	0	0	269	343	4		17	25		2		1		0		0				0				0	0	0	0
LK-6242200	0	0	0	0	263	336	4		17	25		2		1		0		0				0				0	0	0	0
LK-6242205	0	0	0	0	208	265	3		13	19		2		0		0		0				0				0	0	0	0
LK-6242210	0	0	0	0	251	320	4		16	23		2		1		0		0				0				0	0	0	0
LK-6242215	0	0	0	0	210	268	3		13	19		2		0		0		0				0				0	0	0	0
LK-6242220	0	0	0	0	144	184	2		9	13		1		0		0		0				0				0	0	0	0
LK-6242225	0	0	0	0	176	224	2		11	16		1		0		0		0				0				0	0	0	0
LK-6242230	0	0	0	0	142	181	2		9	13		1		0		0		0				0				0	0	0	0
LK-6242235	0	0	0	0	118	151	1		7	11		1		0		0		0				0				0	0	0	0
LK-6245	0	0	0	0	13018	15047	293		1	1316		143		1		0		0				1				0	0	0	0
LK-6245005	0	0	0	0	283	327	6		0	29		3		0		0		0				0				0	0	0	0
LK-6245010	0	0	0	0	202	233	4		0	20		2		0		0		0				0				0	0	0	0
LK-6245015	0	0	0	0	222	257	5		0	22		2		0		0		0				0				0	0	0	0
LK-6245020	0	0	0	0	208	240	5		0	21		2		0		0		0				0				0	0	0	0
LK-6245025	0	0	0	0	383	443	9		0	39		4		0		0		0				0				0	0	0	0
LK-6245030	0	0	0	0	336	388	8		0	34		4		0		0		0				0				0	0	0	0
LK-6245035	0	0	0	0	985	1139	24		1	101		12		1		0		0				1				0	0	0	0
LK-6245045	0	0	0	0	319	369	7		0	32		4		0		0		0				0				0	0	0	0
LK-6245050	0	0	0	0	151	174	3		0	15		1		0		0		0				0				0	0	0	0
LK-6245055	0	0	0	0	167	193	4		0	17		2		0		0		0				0				0	0	0	0
LK-6245060	0	0	0	0	267	309	6		0	27		3		0		0		0				0				0	0	0	0
LK-6245065	0	0	0	0	281	325	6		0	29		3		0		0		0				0				0	0	0	0
LK-6245070	0	0	0	0	344	397	8		0	35		4		0		0		0				0				0	0	0	0
LK-6245075	0	0	0	0	328	379	8		0	33		4		0		0		0				0				0	0	0	0
LK-6245080	0	0	0	0	226	261	5		0	23		2		0		0		0				0				0	0	0	0
LK-6245085	0	0	0	0	236	273	5		0	24		2		0		0		0				0				0	0	0	0
LK-6245090	0	0	0	0	284	328	6		0	29		3		0		0		0				0				0	0	0	0
LK-6245095	0	0	0	0	256	296	6		0	26		3		0		0		0				0				0	0	0	0
LK-6245100	0	0	0	0	289	334	7		0	29		3		0		0		0				0				0	0	0	0
LK-6245105	0	0	0	0	257	297	6		0	26		3		0		0		0				0				0	0	0	0
LK-6245110	0	0	0	0	348	402	8		0	35		4		0		0		0				0				0	0	0	0
LK-6245115	0	0	0	0	274	317	6		0	28		3		0		0		0				0				0	0	0	0
LK-6245120	0	0	0	0	248	287	6		0	25		3		0		0		0				0				0	0	0	0
LK-6245125	0	0	0	0	269	311	6		0	27		3		0		0		0				0				0	0	0	0
LK-6245130	0	0	0	0	168	194	4		0	17		2		0		0		0				0				0	0	0	0
LK-6245135	0	0	0	0	461	533	11		0	47		5		0		0		0				0				0	0	0	0
LK-6245140	0	0	0	0	193	223	4		0	19		2		0		0		0				0				0	0	0	0
LK-6245145	0	0	0	0	166	192	4		0	17		2		0		0		0				0				0	0	0	0
LK-6245150	0	0	0	0	261	301	6		0	26		3		0		0		0				0				0	0	0	0
LK-6245155	0	0	0	0	324	374	7		0	33		4		0		0		0				0				0	0	0	0
LK-6245160	0	0	0	0	177	205	4		0	18		2		0		0		0				0				0	0	0	0
LK-6245165	0	0	0	0	157	182	3		0	16		1		0		0		0				0				0	0	0	0
LK-6245170	0	0	0	0	193	223	4		0	19		2		0		0		0				0				0	0	0	0
LK-6245175	0	0	0	0	290	335	7		0	29		3		0		0		0				0				0	0	0	0
LK-6245180	0	0	0	0	170	197	4		0	17		2		0		0		0				0				0	0	0	0
LK-6245185	0	0	0	0	239	276	5		0	24		3		0		0		0				0				0	0	0	0
LK-6245190	0	0	0	0	200	232	4		0	20		2		0		0		0				0				0	0	0	0
LK-6245195	0	0	0	0	121	140	2		0	12		1		0		0		0				0				0	0	0	0
LK-6245200	0	0	0	0	172	198	4		0	17		2		0		0		0				0				0	0	0	0
LK-6245205	0	0	0	0	183	212	4		0	18		2		0		0		0				0				0	0	0	0
LK-6245210	0	0	0	0	162	187	3		0	16		2		0		0		0				0				0	0	0	0
LK-6245215	0	0	0	0	254	293	6		0	26		3		0		0		0				0				0	0	0	0
LK-6245220	0	0	0	0	163	188	3		0	16		2		0		0		0				0				0	0	0	0
LK-6245225	0	0	0	0	248	287	6		0	25		3		0		0		0				0				0	0	0	0
LK-6245230	0	0	0	0	264	305	6		0	27		3		0		0		0				0				0	0	0	0
LK-6245235	0	0	0	0	225	261	5		0	23		2		0		0		0				0				0	0	0	0
LK-6245240	0	0	0	0	225	260	5		0	23		2		0		0		0				0				0	0	0	0
LK-6245245	0	0	0	0	248	287	6		0	25		3		0		0		0				0				0	0	0	0
LK-6245250	0	0	0	0	196	227	4		0	20		2		0		0		0				0				0	0	0	0
LK-6245255	0	0	0	0	198	229	4		0	20		2		0		0		0				0				0	0	0	0
LK-6245260	0	0	0	0	197	227	4		0	20		2		0		0		0				0				0	0	0	0
LK-6248	0	0	0	0	12149	14052	277		0	1231		131		0		0		0				0				0	0	0	0
LK-6248005	0	0	0	0	264	306	6		0	27		3		0		0		0				0				0	0	0	0
LK-6248010	0	0	0	0	180	209	4		0	18		2		0		0		0				0				0	0	0	0
LK-6248015	0	0	0	0	214	248	5		0	22		2		0		0		0				0				0	0	0	0
LK-6248020	0	0	0	0	137	158	3		0	14		1		0		0		0				0				0	0	0	0
LK-6248025	0	0	0	0	394	455	9		0	40		4		0		0		0				0				0	0	0	0
LK-6248030	0	0	0	0	189	219	4		0	19		2		0		0		0				0				0	0	0	0
LK-6248035	0	0	0	0	409	472	10		0	42		5		0		0		0				0				0	0	0	0
LK-6248040	0	0	0	0	305	352	7		0	31		3		0		0		0				0				0	0	0	0
LK-6248045	0	0	0	0	266	308	6		0	27		3		0		0		0				0				0	0	0	0
LK-6248050	0	0	0	0	293	339	7		0	30		3		0		0		0				0				0	0	0	0
LK-6248055	0	0	0	0	221	256	5		0	22		2		0		0		0				0				0	0	0	0
LK-6248060	0	0	0	0	174	201	4		0	17		2		0		0		0				0				0	0	0	0
LK-6248065	0	0	0	0	200	231	4		0	20		2		0		0		0				0				0	0	0	0
LK-6248070	0	0	0	0	251	290	6		0	25		3		0		0		0				0				0	0	0	0
LK-6248075	0	0	0	0	430	497	10		0	44		5		0		0		0				0				0	0	0	0
LK-6248080	0	0	0	0	180	209	4		0	18		2		0		0		0				0				0	0	0	0
LK-6248085	0	0	0	0	371	429	9		0	38		4		0		0		0				0				0	0	0	0
LK-6248090	0	0	0	0	413	478	10		0	42		5		0		0		0				0				0	0	0	0
LK-6248095	0	0	0	0	578	668	14		0	59		7		0		0		0				0				0	0	0	0
LK-6248100	0	0	0	0	342	395	8		0	35		4		0		0		0				0				0	0	0	0
LK-6248105	0	0	0	0	257	298	6		0	26		3		0		0		0				0				0	0	0	0
LK-6248110	0	0	0	0	128	148	3		0	13		1		0		0		0				0				0	0	0	0
LK-6248115	0	0	0	0	182	211	4		0	18		2		0		0		0				0				0	0	0	0
LK-6248120	0	0	0	0	110	127	2		0	11		1		0		0		0				0				0	0	0	0
LK-6248125	0	0	0	0	267	309	6		0	27		3		0		0		0				0				0	0	0	0
LK-6248130	0	0	0	0	137	159	3		0	14		1		0		0		0				0				0	0	0	0
LK-6248135	0	0	0	0	174	202	4		0	17		2		0		0		0				0				0	0	0	0
LK-6248140	0	0	0	0	234	270	5		0	24		2		0		0		0				0				0	0	0	0
LK-6248145	0	0	0	0	239	276	5		0	24		3		0		0		0				0				0	0	0	0
LK-6248150	0	0	0	0	180	208	4		0	18		2		0		0		0				0				0	0	0	0
LK-6248155	0	0	0	0	235	272	5		0	24		2		0		0		0				0				0	0	0	0
LK-6248160	0	0	0	0	201	233	4		0	20		2		0		0		0				0				0	0	0	0
LK-6248165	0	0	0	0	224	260	5		0	23		2		0		0		0				0				0	0	0	0
LK-6248170	0	0	0	0	287	331	7		0	29		3		0		0		0				0				0	0	0	0
LK-6248175	0	0	0	0	249	288	6		0	25		3		0		0		0				0				0	0	0	0
LK-6248180	0	0	0	0	271	313	6		0	27		3		0		0		0				0				0	0	0	0
LK-6248185	0	0	0	0	334	386	8		0	34		4		0		0		0				0				0	0	0	0
LK-6248190	0	0	0	0	128	148	3		0	13		1		0		0		0				0				0	0	0	0
LK-6248195	0	0	0	0	325	376	7		0	33		4		0		0		0				0				0	0	0	0
LK-6248200	0	0	0	0	336	389	8		0	34		4		0		0		0				0				0	0	0	0
LK-6248205	0	0	0	0	475	549	11		0	48		5		0		0		0				0				0	0	0	0
LK-6248210	0	0	0	0	360	416	8		0	37		4		0		0		0				0				0	0	0	0
LK-6248215	0	0	0	0	111	128	2		0	11		1		0		0		0				0				0	0	0	0
LK-6248220	0	0	0	0	360	416	8		0	37		4		0		0		0				0				0	0	0	0
LK-6248225	0	0	0	0	138	160	3		0	14		1		0		0		0				0				0	0	0	0
LK-6248230	0	0	0	0	168	195	4		0	17		2		0		0		0				0				0	0	0	0
LK-6248235	0	0	0	0	228	264	5		0	23		2		0		0		0				0				0	0	0	0
LK-7	0	0	0	0	226579	248952	1088		10877	31940		3140	6	535	9		32					159	15			3		3	3
LK-71	0	0	0	0	137980	159952	534		8781	19756		2059	0	483	4		4					157	5			0		0	0
LK-7103	0	0	0	0	3309	4528	7		129	434		68	0	16	0		0					0	0			0		0	0
LK-7103005	0	0	0	0	193	264	0		8	25		4	0	1	0		0					0	0			0		0	0
LK-7103010	0	0	0	0	253	347	1		10	33		5	0	1	0		0					0	0			0		0	0
LK-7103015	0	0	0	0	256	350	1		10	34		5	0	1	0		0					0	0			0		0	0
LK-7103020	0	0	0	0	209	286	0		8	27		4	0	1	0		0					0	0			0		0	0
LK-7103025	0	0	0	0	327	447	1		13	43		7	0	2	0		0					0	0			0		0	0
LK-7103030	0	0	0	0	280	383	1		11	37		6	0	1	0		0					0	0			0		0	0
LK-7103035	0	0	0	0	170	233	0		7	22		3	0	1	0		0					0	0			0		0	0
LK-7103040	0	0	0	0	311	425	1		12	41		7	0	2	0		0					0	0			0		0	0
LK-7103045	0	0	0	0	135	185	0		5	18		3	0	0	0		0					0	0			0		0	0
LK-7103050	0	0	0	0	179	245	0		7	23		4	0	1	0		0					0	0			0		0	0
LK-7103055	0	0	0	0	24	32	0		0	3		0	0	0	0		0					0	0			0		0	0
LK-7103060	0	0	0	0	222	304	0		9	29		5	0	1	0		0					0	0			0		0	0
LK-7103065	0	0	0	0	159	218	0		6	21		3	0	1	0		0					0	0			0		0	0
LK-7103070	0	0	0	0	286	391	1		11	38		6	0	1	0		0					0	0			0		0	0
LK-7103075	0	0	0	0	305	418	1		12	40		6	0	2	0		0					0	0			0		0	0
LK-7106	0	0	0	0	3207	4389	1		119	420		61	0	7	0		0					0	0			0		0	0
LK-7106005	0	0	0	0	144	197	0		5	19		3	0	0	0		0					0	0			0		0	0
LK-7106010	0	0	0	0	121	166	0		5	16		2	0	0	0		0					0	0			0		0	0
LK-7106015	0	0	0	0	57	78	0		2	7		1	0	0	0		0					0	0			0		0	0
LK-7106020	0	0	0	0	106	145	0		4	14		2	0	0	0		0					0	0			0		0	0
LK-7106025	0	0	0	0	47	64	0		1	6		1	0	0	0		0					0	0			0		0	0
LK-7106030	0	0	0	0	38	52	0		1	5		0	0	0	0		0					0	0			0		0	0
LK-7106035	0	0	0	0	117	160	0		4	15		2	0	0	0		0					0	0			0		0	0
LK-7106040	0	0	0	0	111	152	0		4	14		2	0	0	0		0					0	0			0		0	0
LK-7106045	0	0	0	0	89	122	0		3	11		2	0	0	0		0					0	0			0		0	0
LK-7106050	0	0	0	0	78	107	0		3	10		1	0	0	0		0					0	0			0		0	0
LK-7106055	0	0	0	0	91	124	0		3	12		2	0	0	0		0					0	0			0		0	0
LK-7106060	0	0	0	0	139	190	0		5	18		3	0	0	0		0					0	0			0		0	0
LK-7106065	0	0	0	0	137	188	0		5	18		3	0	0	0		0					0	0			0		0	0
LK-7106070	0	0	0	0	225	308	0		9	30		5	0	1	0		0					0	0			0		0	0
LK-7106075	0	0	0	0	84	115	0		3	11		1	0	0	0		0					0	0			0		0	0
LK-7106080	0	0	0	0	90	124	0		3	12		2	0	0	0		0					0	0			0		0	0
LK-7106085	0	0	0	0	167	228	0		6	22		3	0	1	0		0					0	0			0		0	0
LK-7106090	0	0	0	0	314	430	1		13	42		7	0	2	0		0					0	0			0		0	0
LK-7106095	0	0	0	0	133	182	0		5	17		2	0	0	0		0					0	0			0		0	0
LK-7106100	0	0	0	0	166	228	0		6	22		3	0	1	0		0					0	0			0		0	0
LK-7106105	0	0	0	0	76	104	0		3	10		1	0	0	0		0					0	0			0		0	0
LK-7106110	0	0	0	0	220	301	0		9	29		4	0	1	0		0					0	0			0		0	0
LK-7106115	0	0	0	0	97	133	0		4	13		2	0	0	0		0					0	0			0		0	0
LK-7106120	0	0	0	0	114	156	0		4	15		2	0	0	0		0					0	0			0		0	0
LK-7106125	0	0	0	0	92	125	0		3	12		2	0	0	0		0					0	0			0		0	0
LK-7106130	0	0	0	0	154	210	0		6	20		3	0	1	0		0					0	0			0		0	0
LK-7109	0	0	0	0	6751	9233	4		262	884		134	0	26	0		0					0	0			0		0	0
LK-7109005	0	0	0	0	236	323	0		9	31		5	0	1	0		0					0	0			0		0	0
LK-7109010	0	0	0	0	191	261	0		7	25		4	0	1	0		0					0	0			0		0	0
LK-7109015	0	0	0	0	180	246	0		7	24		4	0	1	0		0					0	0			0		0	0
LK-7109020	0	0	0	0	190	260	0		7	25		4	0	1	0		0					0	0			0		0	0
LK-7109025	0	0	0	0	203	277	0		8	27		4	0	1	0		0					0	0			0		0	0
LK-7109030	0	0	0	0	247	338	1		10	32		5	0	1	0		0					0	0			0		0	0
LK-7109035	0	0	0	0	146	200	0		6	19		3	0	0	0		0					0	0			0		0	0
LK-7109040	0	0	0	0	97	132	0		4	12		2	0	0	0		0					0	0			0		0	0
LK-7109045	0	0	0	0	224	307	0		9	29		5	0	1	0		0					0	0			0		0	0
LK-7109050	0	0	0	0	214	292	0		8	28		4	0	1	0		0					0	0			0		0	0
LK-7109055	0	0	0	0	139	191	0		5	18		3	0	0	0		0					0	0			0		0	0
LK-7109060	0	0	0	0	183	251	0		7	24		4	0	1	0		0					0	0			0		0	0
LK-7109065	0	0	0	0	212	290	0		8	28		4	0	1	0		0					0	0			0		0	0
LK-7109070	0	0	0	0	212	290	0		8	28		4	0	1	0		0					0	0			0		0	0
LK-7109075	0	0	0	0	132	180	0		5	17		2	0	0	0		0					0	0			0		0	0
LK-7109080	0	0	0	0	112	154	0		4	15		2	0	0	0		0					0	0			0		0	0
LK-7109085	0	0	0	0	185	253	0		7	24		4	0	1	0		0					0	0			0		0	0
LK-7109090	0	0	0	0	108	148	0		4	14		2	0	0	0		0					0	0			0		0	0
LK-7109095	0	0	0	0	124	169	0		5	16		2	0	0	0		0					0	0			0		0	0
