entity_id	valid	rejected	polled	electors	UNP	UPFA	JVP	TULF	DP	BJP	NSSP	IG0	UPP	USP	AITM	SEP	IG1	ONF	UPF	JSP	FSP	ELPP	TLP	SLVP	NSU	MJP	SLNF
LK-8130100	415	18	434	577	233	156	19		0	0		0	0								0					0	
LK-8130105	1291	57	1349	1791	724	484	60		1	2		0	1								0					0	
LK-8130110	271	12	284	377	152	102	12		0	0		0	0								0					0	
LK-8130115	757	33	792	1051	424	284	35		0	1		0	0								0					0	
LK-8130120	1277	56	1334	1771	716	479	59		1	2		0	0								0					0	
LK-8130125	836	37	873	1159	468	313	38		1	1		0	0								0					0	
LK-8130130	881	39	921	1222	494	330	41		1	1		0	0								0					0	
LK-8130135	629	27	657	873	352	236	29		0	1		0	0								0					0	
LK-8130140	747	33	781	1037	419	280	34		0	1		0	0								0					0	
LK-8130145	540	24	565	750	303	202	25		0	0		0	0								0					0	
LK-8130150	1196	53	1250	1659	670	448	55		1	2		0	0								0					0	
LK-8130155	340	15	355	472	190	127	15		0	0		0	0								0					0	
LK-8130160	662	29	692	919	371	248	30		0	1		0	0								0					0	
LK-8130165	944	41	987	1310	529	354	43		1	1		0	0								0					0	
LK-8130170	767	34	802	1065	430	287	35		0	1		0	0								0					0	
LK-8130175	1026	45	1072	1424	575	385	47		1	1		0	0								0					0	
LK-8130180	1026	45	1072	1423	575	384	47		1	1		0	0								0					0	
LK-8130185	1051	46	1098	1458	589	394	48		1	1		0	0								0					0	
LK-8130190	491	21	513	681	275	184	22		0	0		0	0								0					0	
LK-8130195	652	28	681	905	365	244	30		0	1		0	0								0					0	
LK-8130200	869	38	908	1206	487	326	40		1	1		0	0								0					0	
LK-8130205	556	24	582	772	312	208	25		0	1		0	0								0					0	
LK-8130210	1027	45	1073	1424	575	385	47		1	1		0	0								0					0	
LK-8130215	417	18	436	579	234	156	19		0	0		0	0								0					0	
LK-8130220	1513	67	1581	2099	848	567	70		1	2		0	1								0					0	
LK-8130225	782	34	817	1085	438	293	36		1	1		0	0								0					0	
LK-8130230	635	28	663	881	356	238	29		0	1		0	0								0					0	
LK-8130235	463	20	484	642	259	173	21		0	0		0	0								0					0	
LK-8130240	541	24	566	751	303	203	25		0	0		0	0								0					0	
LK-8130245	780	34	816	1083	437	292	36		1	1		0	0								0					0	
LK-8130250	625	27	653	867	350	234	29		0	1		0	0								0					0	
LK-8130255	1100	48	1149	1526	616	412	51		1	2		0	0								0					0	
LK-8130260	838	37	876	1163	470	314	39		1	1		0	0								0					0	
LK-8130265	682	30	712	946	382	255	31		0	1		0	0								0					0	
LK-8130270	898	39	939	1246	503	337	41		1	1		0	0								0					0	
LK-8130275	1136	50	1188	1577	637	426	52		1	2		0	0								0					0	
LK-8130280	841	37	879	1167	472	315	39		1	1		0	0								0					0	
LK-8130285	77	3	80	107	43	28	3		0	0		0	0								0					0	
LK-8130290	823	36	860	1141	461	308	38		1	1		0	0								0					0	
LK-8130295	767	34	802	1065	430	287	35		0	1		0	0								0					0	
LK-8130300	725	32	758	1006	406	272	33		0	1		0	0								0					0	
LK-8130305	429	19	448	595	240	160	19		0	0		0	0								0					0	
LK-8130310	796	35	832	1105	446	298	37		1	1		0	0								0					0	
LK-8130315	231	10	241	320	129	86	10		0	0		0	0								0					0	
LK-8130320	1485	65	1552	2060	832	557	69		1	2		0	1								0					0	
LK-8133	35630	1713	37400	49187	19580	13367	1546		14	14		0	11								2					0	
LK-8133005	670	32	703	925	368	251	29		0	0		0	0								0					0	
LK-8133010	676	32	710	933	371	254	29		0	0		0	0								0					0	
LK-8133015	661	32	694	913	363	248	29		0	0		0	0								0					0	
LK-8133020	843	40	884	1163	463	316	36		0	0		0	0								0					0	
LK-8133025	1330	64	1396	1836	731	499	58		1	1		0	1								0					0	
LK-8133030	1360	66	1427	1877	747	510	59		1	1		0	1								0					0	
LK-8133035	1412	68	1483	1950	776	530	61		1	1		0	1								0					0	
LK-8133040	1435	69	1506	1980	788	538	62		1	1		0	1								0					0	
LK-8133045	1377	66	1445	1901	757	517	60		1	1		0	1								0					0	
LK-8133050	816	39	856	1126	448	306	35		0	0		0	0								0					0	
LK-8133055	1384	67	1453	1911	761	519	60		1	1		0	1								0					0	
LK-8133060	1024	49	1075	1414	563	384	44		0	0		0	0								0					0	
LK-8133065	1788	86	1877	2469	983	671	78		1	1		0	1								1					0	
LK-8133070	1731	84	1817	2390	952	650	75		1	1		0	1								0					0	
LK-8133075	1277	62	1340	1763	702	479	56		1	1		0	0								0					0	
LK-8133080	890	43	934	1228	489	334	39		0	0		0	0								0					0	
LK-8133085	833	40	875	1150	458	313	36		0	0		0	0								0					0	
LK-8133090	901	43	946	1244	495	338	39		0	0		0	0								0					0	
LK-8133095	424	20	445	585	233	159	18		0	0		0	0								0					0	
LK-8133100	1368	66	1436	1888	752	513	60		1	1		0	1								0					0	
LK-8133105	961	46	1009	1327	528	361	42		0	0		0	0								0					0	
LK-8133110	1732	84	1818	2391	952	650	76		1	1		0	1								0					0	
LK-8133115	1286	62	1350	1775	707	483	56		1	1		0	0								0					0	
LK-8133120	918	44	963	1267	504	344	40		0	0		0	0								0					0	
LK-8133125	405	19	426	560	223	152	17		0	0		0	0								0					0	
LK-8133130	757	36	794	1044	416	284	33		0	0		0	0								0					0	
LK-8133135	660	32	692	911	362	247	28		0	0		0	0								0					0	
LK-8133140	622	30	653	859	342	233	27		0	0		0	0								0					0	
LK-8133145	341	16	358	471	187	128	14		0	0		0	0								0					0	
LK-8133150	1301	63	1366	1796	715	488	57		1	1		0	0								0					0	
LK-8133155	1042	50	1094	1439	573	391	45		0	0		0	0								0					0	
LK-8133160	633	30	664	874	348	237	27		0	0		0	0								0					0	
LK-8133165	273	13	287	377	150	102	12		0	0		0	0								0					0	
LK-8133170	446	21	469	616	245	167	19		0	0		0	0								0					0	
LK-8133175	2053	99	2155	2834	1128	771	90		1	1		0	1								1					0	
LK-8136	24573	1178	25796	33925	13500	9215	1064		3	3		0	3								0					0	
LK-8136005	1120	54	1175	1546	615	420	49		0	0		0	0								0					0	
LK-8136010	1059	51	1112	1462	582	397	46		0	0		0	0								0					0	
LK-8136015	843	40	885	1164	463	316	36		0	0		0	0								0					0	
LK-8136020	1410	68	1480	1947	775	529	61		1	1		0	1								0					0	
LK-8136025	967	46	1015	1334	531	363	42		0	0		0	0								0					0	
LK-8136030	989	48	1039	1366	544	371	43		0	0		0	0								0					0	
LK-8136035	925	44	971	1277	508	347	40		0	0		0	0								0					0	
LK-8136040	482	23	506	666	265	181	21		0	0		0	0								0					0	
LK-8136045	955	46	1002	1318	525	358	41		0	0		0	0								0					0	
LK-8136050	547	26	574	755	300	205	24		0	0		0	0								0					0	
LK-8136055	522	25	548	721	287	196	22		0	0		0	0								0					0	
LK-8136060	490	23	515	677	269	184	21		0	0		0	0								0					0	
LK-8136065	623	30	654	860	342	233	27		0	0		0	0								0					0	
LK-8136070	643	31	675	887	353	241	28		0	0		0	0								0					0	
LK-8136075	452	21	474	624	248	169	19		0	0		0	0								0					0	
LK-8136080	763	37	801	1053	419	286	33		0	0		0	0								0					0	
LK-8136085	711	34	746	981	391	267	31		0	0		0	0								0					0	
LK-8136090	311	15	326	429	171	116	13		0	0		0	0								0					0	
LK-8136095	813	39	854	1123	447	305	35		0	0		0	0								0					0	
LK-8136100	740	35	776	1021	406	277	32		0	0		0	0								0					0	
LK-8136105	891	43	936	1231	490	334	39		0	0		0	0								0					0	
LK-8136110	1018	49	1069	1406	560	382	44		0	0		0	0								0					0	
LK-8136115	1349	65	1416	1862	741	506	59		1	1		0	1								0					0	
LK-8136120	1327	64	1393	1832	729	498	58		1	1		0	1								0					0	
LK-8136125	780	37	819	1077	429	293	34		0	0		0	0								0					0	
LK-8136130	277	13	290	382	152	104	12		0	0		0	0								0					0	
LK-8136135	826	40	867	1141	454	310	36		0	0		0	0								0					0	
LK-8136140	481	23	505	664	264	180	21		0	0		0	0								0					0	
LK-8136145	355	17	373	490	195	133	15		0	0		0	0								0					0	
LK-8136150	940	45	987	1298	516	353	41		0	0		0	0								0					0	
LK-8136155	632	30	664	873	347	237	27		0	0		0	0								0					0	
LK-8136160	332	16	349	458	182	124	14		0	0		0	0								0					0	
LK-8139	26198	1894	28138	37949	15587	7956	827		28	5		0	17								3					0	
LK-8139005	697	51	749	1011	415	209	21		1	0		0	0								0					0	
LK-8139010	832	61	895	1207	496	250	26		1	0		0	1								0					0	
LK-8139015	882	65	948	1280	526	265	27		1	0		0	1								0					0	
LK-8139020	1214	89	1305	1761	724	365	38		1	0		0	1								0					0	
LK-8139025	868	64	934	1260	518	261	27		1	0		0	1								0					0	
LK-8139030	1116	82	1200	1619	665	336	35		1	0		0	1								0					0	
LK-8139035	789	58	849	1145	471	237	24		1	0		0	0								0					0	
LK-8139040	1735	128	1866	2518	1035	522	54		2	1		0	2								1					0	
LK-8139045	617	45	663	895	368	185	19		0	0		0	0								0					0	
LK-8139050	671	49	721	973	400	202	21		1	0		0	0								0					0	
LK-8139055	579	42	622	840	345	174	18		0	0		0	0								0					0	
LK-8139060	1127	83	1212	1636	672	339	35		1	0		0	1								0					0	
LK-8139065	657	48	706	953	392	197	20		1	0		0	0								0					0	
LK-8139070	1040	46	1087	1443	583	390	48		1	1		0	0								0					0	
LK-8139075	1346	99	1447	1953	803	405	42		2	0		0	1								0					0	
LK-8139080	793	58	853	1151	473	239	24		1	0		0	0								0					0	
LK-8139085	862	63	927	1251	514	259	27		1	0		0	1								0					0	
LK-8139090	1254	92	1349	1820	748	377	39		1	0		0	1								0					0	
LK-8139095	529	39	568	767	315	159	16		0	0		0	0								0					0	
LK-8139100	1094	80	1176	1588	653	329	34		1	0		0	1								0					0	
LK-8139105	265	19	285	385	158	79	8		0	0		0	0								0					0	
LK-8139110	2083	154	2240	3022	1242	627	65		3	1		0	2								1					0	
LK-8139115	1474	109	1585	2138	879	444	46		2	1		0	1								0					0	
LK-8139120	2289	169	2462	3322	1366	689	71		3	1		0	2								1					0	
LK-8139125	634	46	682	921	378	191	19		0	0		0	0								0					0	
LK-8139130	751	55	807	1090	448	226	23		1	0		0	0								0					0	
LK-8142	19756	1445	21244	28672	11777	5941	605		12	2		0	8								1					0	
LK-8142005	598	44	643	868	357	180	18		0	0		0	0								0					0	
LK-8142010	478	35	514	694	285	144	15		0	0		0	0								0					0	
LK-8142015	908	67	976	1317	541	273	28		1	0		0	1								0					0	
LK-8142020	1404	103	1510	2038	838	423	44		2	0		0	1								0					0	
LK-8142025	1453	107	1562	2108	866	437	45		2	1		0	1								0					0	
LK-8142030	141	10	151	204	84	42	4		0	0		0	0								0					0	
LK-8142035	382	28	411	555	228	115	12		0	0		0	0								0					0	
LK-8142040	177	13	191	258	106	53	5		0	0		0	0								0					0	
LK-8142045	429	31	461	623	256	129	13		0	0		0	0								0					0	
LK-8142050	983	72	1057	1426	586	296	30		1	0		0	1								0					0	
LK-8142055	1269	93	1365	1842	757	382	39		1	0		0	1								0					0	
LK-8142060	513	38	552	745	306	154	16		0	0		0	0								0					0	
LK-8142065	2101	155	2259	3048	1253	633	66		3	1		0	2								1					0	
LK-8142070	905	66	973	1313	539	272	28		1	0		0	1								0					0	
LK-8142075	683	50	735	992	408	206	21		1	0		0	0								0					0	
LK-8142080	520	38	559	754	310	156	16		0	0		0	0								0					0	
LK-8142085	231	17	249	336	138	69	7		0	0		0	0								0					0	
LK-8142090	294	21	316	427	175	88	9		0	0		0	0								0					0	
LK-8142095	389	28	418	564	232	117	12		0	0		0	0								0					0	
LK-8142100	311	23	335	452	185	93	9		0	0		0	0								0					0	
LK-8142105	356	26	383	517	212	107	11		0	0		0	0								0					0	
LK-8142110	309	22	332	448	184	93	9		0	0		0	0								0					0	
LK-8142115	328	24	352	475	195	98	10		0	0		0	0								0					0	
LK-8142120	555	41	597	805	331	167	17		0	0		0	0								0					0	
LK-8142125	339	25	364	491	202	102	10		0	0		0	0								0					0	
LK-8142130	300	22	323	436	179	90	9		0	0		0	0								0					0	
LK-8142135	233	17	250	338	139	70	7		0	0		0	0								0					0	
LK-8142140	331	24	356	480	197	99	10		0	0		0	0								0					0	
LK-8142145	332	24	357	482	198	100	10		0	0		0	0								0					0	
LK-8142150	232	17	250	337	138	70	7		0	0		0	0								0					0	
LK-8142155	165	12	177	239	98	49	5		0	0		0	0								0					0	
LK-8142160	320	23	344	464	190	96	10		0	0		0	0								0					0	
LK-8142165	358	26	385	520	213	108	11		0	0		0	0								0					0	
LK-8142170	200	14	215	291	119	60	6		0	0		0	0								0					0	
LK-8142175	107	7	115	155	64	32	3		0	0		0	0								0					0	
LK-8142180	190	14	204	276	113	57	5		0	0		0	0								0					0	
LK-8142185	398	29	428	578	237	120	12		0	0		0	0								0					0	
LK-8142190	86	6	93	126	51	26	2		0	0		0	0								0					0	
LK-8142195	448	33	482	650	267	135	14		0	0		0	0								0					0	
LK-82	245539	8867	254573	339641	101713	130659	12052		49			0	7							0	62				0		0
LK-8203	21690	899	22607	31133	9446	11185	939		0			0	0							0	5				0		0
LK-8203005	183	7	190	262	79	94	8		0			0	0							0	0				0		0
LK-8203010	390	16	407	560	170	201	17		0			0	0							0	0				0		0
LK-8203015	530	22	552	760	231	273	23		0			0	0							0	0				0		0
LK-8203020	392	16	409	563	171	202	17		0			0	0							0	0				0		0
LK-8203025	267	11	278	383	116	137	11		0			0	0							0	0				0		0
LK-8203030	298	12	310	427	130	153	13		0			0	0							0	0				0		0
LK-8203035	758	32	790	1088	330	391	33		0			0	0							0	1				0		0
LK-8203040	580	24	605	833	253	299	25		0			0	0							0	0				0		0
LK-8203045	548	23	571	786	238	282	24		0			0	0							0	0				0		0
LK-8203050	443	18	461	635	193	228	19		0			0	0							0	0				0		0
LK-8203055	530	22	552	760	231	273	23		0			0	0							0	0				0		0
LK-8203060	460	19	480	661	200	237	20		0			0	0							0	0				0		0
LK-8203065	723	30	754	1038	315	373	31		0			0	0							0	0				0		0
LK-8203070	623	26	650	895	272	322	27		0			0	0							0	0				0		0
LK-8203075	532	22	554	763	232	274	23		0			0	0							0	0				0		0
LK-8203080	598	25	623	859	261	309	26		0			0	0							0	0				0		0
LK-8203085	740	31	772	1062	322	382	32		0			0	0							0	0				0		0
LK-8203090	649	27	677	932	283	335	28		0			0	0							0	0				0		0
LK-8203095	423	17	441	607	184	218	18		0			0	0							0	0				0		0
LK-8203100	572	24	596	821	249	295	25		0			0	0							0	0				0		0
LK-8203105	542	22	565	778	236	280	23		0			0	0							0	0				0		0
LK-8203110	467	19	487	671	203	241	20		0			0	0							0	0				0		0
LK-8203115	360	15	375	517	157	186	15		0			0	0							0	0				0		0
LK-8203120	497	21	518	713	216	256	21		0			0	0							0	0				0		0
LK-8203125	852	36	888	1223	371	440	37		0			0	0							0	1				0		0
LK-8203130	557	23	581	800	243	287	24		0			0	0							0	0				0		0
LK-8203135	846	35	881	1214	368	436	37		0			0	0							0	1				0		0
LK-8203140	720	30	751	1034	314	372	31		0			0	0							0	0				0		0
LK-8203145	850	35	885	1219	370	438	37		0			0	0							0	1				0		0
LK-8203150	437	18	455	627	190	225	19		0			0	0							0	0				0		0
LK-8203155	635	26	662	912	277	328	28		0			0	0							0	0				0		0
LK-8203160	459	19	479	659	200	237	20		0			0	0							0	0				0		0
LK-8203165	1101	46	1148	1581	480	568	48		0			0	0							0	1				0		0
LK-8203170	370	15	386	532	161	191	16		0			0	0							0	0				0		0
LK-8203175	570	24	594	818	248	294	25		0			0	0							0	0				0		0
LK-8203180	478	20	498	686	208	247	21		0			0	0							0	0				0		0
LK-8203185	435	18	453	624	189	224	19		0			0	0							0	0				0		0
LK-8203190	402	17	419	577	175	207	17		0			0	0							0	0				0		0
LK-8203195	367	15	383	527	160	189	16		0			0	0							0	0				0		0
LK-8203200	506	21	527	726	220	261	22		0			0	0							0	0				0		0
LK-8206	16797	695	17510	24114	7312	8664	726		0			0	0							0	2				0		0
LK-8206005	247	10	258	355	107	127	10		0			0	0							0	0				0		0
LK-8206010	480	20	500	689	209	247	21		0			0	0							0	0				0		0
LK-8206015	636	26	663	913	277	328	28		0			0	0							0	0				0		0
LK-8206020	753	31	784	1080	328	388	33		0			0	0							0	1				0		0
LK-8206025	427	18	445	613	186	220	18		0			0	0							0	0				0		0
LK-8206030	371	15	387	533	161	191	16		0			0	0							0	0				0		0
LK-8206035	479	20	499	687	208	247	21		0			0	0							0	0				0		0
LK-8206040	374	15	390	537	163	193	16		0			0	0							0	0				0		0
LK-8206045	313	13	327	450	136	162	13		0			0	0							0	0				0		0
LK-8206050	480	20	501	689	209	248	21		0			0	0							0	0				0		0
LK-8206055	524	22	547	753	228	271	23		0			0	0							0	0				0		0
LK-8206060	208	8	217	299	91	107	9		0			0	0							0	0				0		0
LK-8206065	222	9	232	319	97	115	9		0			0	0							0	0				0		0
LK-8206070	443	18	462	636	193	229	19		0			0	0							0	0				0		0
LK-8206075	549	23	572	788	239	283	24		0			0	0							0	0				0		0
LK-8206080	696	29	725	998	303	359	30		0			0	0							0	0				0		0
LK-8206085	503	21	524	722	219	259	22		0			0	0							0	0				0		0
LK-8206090	498	21	519	715	217	257	22		0			0	0							0	0				0		0
LK-8206095	470	19	490	675	205	242	20		0			0	0							0	0				0		0
LK-8206100	529	22	552	760	230	273	23		0			0	0							0	0				0		0
LK-8206105	340	14	354	488	148	175	15		0			0	0							0	0				0		0
LK-8206110	366	15	381	525	159	189	16		0			0	0							0	0				0		0
LK-8206115	333	14	347	478	145	172	14		0			0	0							0	0				0		0
LK-8206120	313	13	326	449	136	161	13		0			0	0							0	0				0		0
LK-8206125	393	16	410	564	171	203	17		0			0	0							0	0				0		0
LK-8206130	452	19	471	649	197	233	20		0			0	0							0	0				0		0
LK-8206135	358	15	373	514	156	185	15		0			0	0							0	0				0		0
LK-8206140	474	20	494	681	207	245	20		0			0	0							0	0				0		0
LK-8206145	305	12	318	438	133	157	13		0			0	0							0	0				0		0
LK-8206150	342	14	357	492	149	177	15		0			0	0							0	0				0		0
LK-8206155	319	13	333	458	139	165	14		0			0	0							0	0				0		0
LK-8206160	408	17	425	585	177	210	18		0			0	0							0	0				0		0
LK-8206165	499	21	520	716	217	257	22		0			0	0							0	0				0		0
LK-8206170	762	32	794	1093	332	393	33		0			0	0							0	1				0		0
LK-8206175	717	30	747	1029	312	370	31		0			0	0							0	0				0		0
LK-8206180	432	18	451	621	188	223	19		0			0	0							0	0				0		0
LK-8206185	357	15	372	512	155	184	15		0			0	0							0	0				0		0
LK-8206190	425	17	443	611	185	219	18		0			0	0							0	0				0		0
LK-8209	19299	798	20113	27697	8407	9955	836		0			0	0							0	4				0		0
LK-8209005	509	21	530	730	222	262	22		0			0	0							0	0				0		0
LK-8209010	539	22	562	774	235	278	23		0			0	0							0	0				0		0
LK-8209015	717	30	747	1029	312	370	31		0			0	0							0	0				0		0
LK-8209020	674	28	703	967	294	348	29		0			0	0							0	0				0		0
LK-8209025	868	36	905	1246	378	448	38		0			0	0							0	1				0		0
LK-8209030	431	18	449	618	188	222	19		0			0	0							0	0				0		0
LK-8209035	606	25	631	869	264	312	26		0			0	0							0	0				0		0
LK-8209040	458	19	478	658	199	236	20		0			0	0							0	0				0		0
LK-8209045	500	21	521	718	218	258	22		0			0	0							0	0				0		0
LK-8209050	630	26	657	905	275	325	27		0			0	0							0	0				0		0
LK-8209055	605	25	631	869	264	312	26		0			0	0							0	0				0		0
LK-8209060	428	18	446	614	186	221	18		0			0	0							0	0				0		0
LK-8209065	432	18	450	620	188	223	19		0			0	0							0	0				0		0
LK-8209070	239	10	249	342	104	123	10		0			0	0							0	0				0		0
LK-8209075	354	14	369	508	154	182	15		0			0	0							0	0				0		0
LK-8209080	460	19	479	660	200	237	20		0			0	0							0	0				0		0
LK-8209085	661	27	688	948	288	341	29		0			0	0							0	0				0		0
LK-8209090	475	20	495	682	207	245	21		0			0	0							0	0				0		0
LK-8209095	682	28	710	978	297	352	30		0			0	0							0	0				0		0
LK-8209100	622	26	649	893	271	321	27		0			0	0							0	0				0		0
LK-8209105	513	21	535	736	223	265	22		0			0	0							0	0				0		0
LK-8209110	846	35	882	1215	369	437	37		0			0	0							0	1				0		0
LK-8209115	897	37	935	1287	391	463	39		0			0	0							0	1				0		0
LK-8209120	507	21	529	728	221	262	22		0			0	0							0	0				0		0
LK-8209125	426	18	444	612	186	220	18		0			0	0							0	0				0		0
LK-8209130	359	15	374	515	156	185	15		0			0	0							0	0				0		0
LK-8209135	559	23	582	802	243	288	24		0			0	0							0	0				0		0
LK-8209140	726	30	756	1042	316	374	32		0			0	0							0	0				0		0
LK-8209145	249	10	259	357	108	128	11		0			0	0							0	0				0		0
LK-8209150	1022	43	1065	1466	445	527	45		0			0	0							0	1				0		0
LK-8209155	511	21	533	734	223	264	22		0			0	0							0	0				0		0
LK-8209160	321	13	335	461	140	166	14		0			0	0							0	0				0		0
LK-8209165	601	25	626	862	262	310	26		0			0	0							0	0				0		0
