entity_id	valid	rejected	polled	electors	IND01	IND02	IND03	IND04	DUNF	OWORS	IND05	IND06	USP	RJA	DNM	NMPP	FSP	JSWP	IND07	OPPP	IND08	IND09	NDF	JSP	NSSP	NSU	IND10	IND11	SLPP	NUA	SLLP	IND12	IND13	SPSL	IND14	SEP	IND15	ONF	NPP
LK-9124145	1930	15	1945	2238	1	2	0	0	3	0	0	0	0	1	0	33	0	2	2	0	2	3	805	2	0	0	0	4	1048	1	1	0	0	3	0	0	0	0	3
LK-9124150	1440	11	1451	1670	0	2	0	0	2	0	0	0	0	1	0	24	0	2	1	0	1	2	600	1	0	0	0	3	782	1	0	0	0	2	0	0	0	0	2
LK-9124155	1526	12	1538	1770	1	2	0	0	2	0	0	0	0	1	0	26	0	2	1	0	1	2	636	1	0	0	0	3	829	1	0	0	0	2	0	0	0	0	2
LK-9124160	2153	17	2170	2498	1	3	0	0	3	0	0	0	0	1	0	37	0	3	2	0	2	3	898	2	0	0	0	4	1170	1	1	0	0	4	0	0	0	1	3
LK-9124165	3524	29	3553	4039	2	6	1	1	8	0	0	0	1	4	1	54	1	6	4	0	3	3	1323	3	0	1	1	8	2056	3	2	0	1	8	1	1	0	2	6
LK-9124170	2162	17	2179	2507	1	3	0	0	3	0	0	0	0	1	0	37	0	3	2	0	2	3	902	2	0	0	0	4	1174	1	1	0	0	4	0	0	0	1	3
LK-9124175	1692	13	1705	1962	1	2	0	0	2	0	0	0	0	1	0	29	0	2	1	0	1	2	705	1	0	0	0	3	919	1	0	0	0	3	0	0	0	0	2
LK-9124180	1895	15	1910	2199	1	2	0	0	2	0	0	0	0	1	0	32	0	2	2	0	2	3	790	2	0	0	0	3	1030	1	1	0	0	3	0	0	0	0	2
LK-9124185	2137	16	2154	2479	1	3	0	0	3	0	0	0	0	1	0	36	0	3	2	0	2	3	891	2	0	0	0	4	1161	1	1	0	0	4	0	0	0	1	3
LK-9127	23833	183	24026	27290	1	28	0	0	40	0	0	0	0	21	0	390	1	33	14	0	12	16	8732	16	0	0	0	43	14093	14	7	0	0	52	0	0	0	2	34
LK-9127005	852	7	859	976	0	1	0	0	1	0	0	0	0	1	0	13	0	1	0	0	0	0	319	0	0	0	0	1	497	0	0	0	0	2	0	0	0	0	1
LK-9127010	1281	10	1292	1468	0	2	0	0	2	0	0	0	0	1	0	19	0	2	1	0	1	1	481	1	0	0	0	2	747	1	1	0	0	3	0	0	0	0	2
LK-9127015	1112	9	1122	1275	0	1	0	0	2	0	0	0	0	1	0	17	0	2	1	0	1	1	417	1	0	0	0	2	649	1	0	0	0	2	0	0	0	0	2
LK-9127020	1325	11	1336	1518	0	2	0	0	3	0	0	0	0	1	0	20	0	2	1	0	1	1	497	1	0	0	0	3	773	1	1	0	0	3	0	0	0	0	2
LK-9127025	1411	11	1423	1617	0	2	0	0	3	0	0	0	0	1	0	21	0	2	1	0	1	1	529	1	0	0	0	3	823	1	1	0	0	3	0	0	0	0	2
LK-9127030	1242	10	1252	1424	0	2	0	0	2	0	0	0	0	1	0	19	0	2	1	0	1	1	466	1	0	0	0	2	725	1	0	0	0	3	0	0	0	0	2
LK-9127035	1163	9	1172	1333	0	2	0	0	2	0	0	0	0	1	0	17	0	2	1	0	1	1	436	1	0	0	0	2	678	1	0	0	0	2	0	0	0	0	2
LK-9127040	1017	7	1024	1161	0	1	0	0	1	0	0	0	0	1	0	21	0	1	0	0	0	1	343	1	0	0	0	2	629	0	0	0	0	3	0	0	0	0	1
LK-9127045	818	6	825	938	0	1	0	0	1	0	0	0	0	1	0	12	0	1	0	0	0	0	307	0	0	0	0	1	477	0	0	0	0	1	0	0	0	0	1
LK-9127050	1644	13	1658	1884	1	2	0	0	3	0	0	0	0	2	0	25	0	3	1	0	1	1	617	1	0	0	0	3	959	1	1	0	0	3	0	0	0	1	3
LK-9127055	1285	10	1296	1473	0	2	0	0	2	0	0	0	0	1	0	19	0	2	1	0	1	1	482	1	0	0	0	2	750	1	1	0	0	3	0	0	0	0	2
LK-9127060	1040	8	1049	1192	0	1	0	0	2	0	0	0	0	1	0	16	0	1	1	0	0	1	390	1	0	0	0	2	607	1	0	0	0	2	0	0	0	0	1
LK-9127065	1018	8	1026	1167	0	1	0	0	2	0	0	0	0	1	0	15	0	1	1	0	0	1	382	1	0	0	0	2	594	1	0	0	0	2	0	0	0	0	1
LK-9127070	1447	12	1459	1658	0	2	0	0	3	0	0	0	0	1	0	22	0	2	1	0	1	1	543	1	0	0	0	3	844	1	1	0	0	3	0	0	0	0	2
LK-9127075	1503	10	1514	1715	0	1	0	0	2	0	0	0	0	1	0	32	1	2	1	0	1	1	506	1	0	0	0	3	929	1	0	0	0	4	0	0	0	1	2
LK-9127080	1156	8	1165	1320	0	1	0	0	2	0	0	0	0	1	0	24	0	1	0	0	0	1	389	1	0	0	0	2	715	0	0	0	0	3	0	0	0	0	2
LK-9127085	911	6	918	1040	0	0	0	0	1	0	0	0	0	1	0	19	0	1	0	0	0	0	307	0	0	0	0	2	563	0	0	0	0	2	0	0	0	0	1
LK-9127090	842	6	848	961	0	0	0	0	1	0	0	0	0	1	0	17	0	1	0	0	0	0	283	0	0	0	0	1	521	0	0	0	0	2	0	0	0	0	1
LK-9127095	1247	10	1257	1429	0	2	0	0	2	0	0	0	0	1	0	19	0	2	1	0	1	1	468	1	0	0	0	2	727	1	0	0	0	3	0	0	0	0	2
LK-9127100	1519	12	1531	1741	0	2	0	0	3	0	0	0	0	1	0	23	0	2	1	0	1	1	570	1	0	0	0	3	886	1	1	0	0	3	0	0	0	0	2
LK-9130	19455	130	19598	22205	0	8	0	0	27	0	0	0	0	12	0	404	2	22	2	0	2	8	6552	8	0	0	0	35	12032	5	0	0	0	48	0	0	0	2	24
LK-9130005	1510	10	1521	1723	0	1	0	0	2	0	0	0	0	1	0	32	1	2	1	0	1	1	509	1	0	0	0	3	934	1	0	0	0	4	0	0	0	1	2
LK-9130010	1021	7	1029	1166	0	1	0	0	1	0	0	0	0	1	0	21	0	1	0	0	0	1	344	1	0	0	0	2	632	0	0	0	0	3	0	0	0	0	1
LK-9130015	627	4	632	716	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	211	0	0	0	0	1	388	0	0	0	0	1	0	0	0	0	1
LK-9130020	1134	8	1142	1294	0	1	0	0	2	0	0	0	0	1	0	24	0	1	0	0	0	1	382	1	0	0	0	2	701	0	0	0	0	3	0	0	0	0	1
LK-9130025	877	6	883	1000	0	0	0	0	1	0	0	0	0	1	0	18	0	1	0	0	0	0	295	0	0	0	0	2	542	0	0	0	0	2	0	0	0	0	1
LK-9130030	1468	10	1479	1676	0	1	0	0	2	0	0	0	0	1	0	31	1	2	1	0	1	1	495	1	0	0	0	3	908	1	0	0	0	4	0	0	0	1	2
LK-9130035	1317	9	1327	1503	0	1	0	0	2	0	0	0	0	1	0	28	0	2	0	0	0	1	444	1	0	0	0	3	814	1	0	0	0	3	0	0	0	0	2
LK-9130040	687	4	692	784	0	0	0	0	1	0	0	0	0	0	0	14	0	1	0	0	0	0	231	0	0	0	0	1	425	0	0	0	0	2	0	0	0	0	1
LK-9130045	747	5	753	853	0	0	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	252	0	0	0	0	1	462	0	0	0	0	2	0	0	0	0	1
LK-9130050	655	4	660	747	0	0	0	0	1	0	0	0	0	0	0	13	0	1	0	0	0	0	220	0	0	0	0	1	405	0	0	0	0	1	0	0	0	0	1
LK-9130055	1115	8	1123	1272	0	1	0	0	2	0	0	0	0	1	0	23	0	1	0	0	0	1	375	1	0	0	0	2	689	0	0	0	0	3	0	0	0	0	1
LK-9130060	887	6	894	1013	0	0	0	0	1	0	0	0	0	1	0	18	0	1	0	0	0	0	299	0	0	0	0	2	549	0	0	0	0	2	0	0	0	0	1
LK-9130065	545	3	548	622	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	183	0	0	0	0	1	337	0	0	0	0	1	0	0	0	0	0
LK-9130070	707	5	712	807	0	0	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	238	0	0	0	0	1	437	0	0	0	0	2	0	0	0	0	1
LK-9130075	1279	9	1288	1460	0	1	0	0	2	0	0	0	0	1	0	27	0	1	0	0	0	1	431	1	0	0	0	2	791	1	0	0	0	3	0	0	0	0	2
LK-9130080	686	4	691	783	0	0	0	0	1	0	0	0	0	0	0	14	0	1	0	0	0	0	231	0	0	0	0	1	424	0	0	0	0	2	0	0	0	0	1
LK-9130085	500	3	503	570	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	168	0	0	0	0	1	309	0	0	0	0	1	0	0	0	0	0
LK-9130090	1287	9	1297	1469	0	1	0	0	2	0	0	0	0	1	0	27	0	2	0	0	0	1	434	1	0	0	0	2	796	1	0	0	0	3	0	0	0	0	2
LK-9130095	793	5	799	906	0	0	0	0	1	0	0	0	0	1	0	16	0	1	0	0	0	0	267	0	0	0	0	1	491	0	0	0	0	2	0	0	0	0	1
LK-9130100	908	6	915	1036	0	0	0	0	1	0	0	0	0	1	0	19	0	1	0	0	0	0	306	0	0	0	0	2	562	0	0	0	0	2	0	0	0	0	1
LK-9130105	705	5	710	805	0	0	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	237	0	0	0	0	1	436	0	0	0	0	2	0	0	0	0	1
LK-9133	32309	219	32546	36878	0	12	0	0	43	0	0	0	0	26	0	675	3	36	3	0	3	12	10884	15	0	0	0	59	19977	9	3	0	0	81	0	0	0	3	40
LK-9133005	1355	9	1365	1546	0	1	0	0	2	0	0	0	0	1	0	28	0	2	0	0	0	1	456	1	0	0	0	3	838	1	0	0	0	4	0	0	0	0	2
LK-9133010	766	5	772	875	0	0	0	0	1	0	0	0	0	1	0	16	0	1	0	0	0	0	258	0	0	0	0	1	474	0	0	0	0	2	0	0	0	0	1
LK-9133015	895	6	902	1022	0	0	0	0	1	0	0	0	0	1	0	19	0	1	0	0	0	0	302	0	0	0	0	2	554	0	0	0	0	2	0	0	0	0	1
LK-9133020	1327	9	1337	1515	0	1	0	0	2	0	0	0	0	1	0	28	0	2	0	0	0	1	447	1	0	0	0	3	821	1	0	0	0	4	0	0	0	0	2
LK-9133025	1276	9	1285	1456	0	1	0	0	2	0	0	0	0	1	0	27	0	1	0	0	0	1	430	1	0	0	0	2	789	1	0	0	0	3	0	0	0	0	2
LK-9133030	1318	9	1328	1505	0	1	0	0	2	0	0	0	0	1	0	28	0	2	0	0	0	1	444	1	0	0	0	3	815	1	0	0	0	3	0	0	0	0	2
LK-9133035	1573	11	1585	1796	0	1	0	0	2	0	0	0	0	2	0	33	1	2	1	0	1	1	530	1	0	0	0	3	973	1	1	0	0	4	0	0	0	1	2
LK-9133040	1124	8	1132	1283	0	1	0	0	2	0	0	0	0	1	0	23	0	1	0	0	0	1	379	1	0	0	0	2	695	0	0	0	0	3	0	0	0	0	1
LK-9133045	707	5	712	807	0	0	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	238	0	0	0	0	1	437	0	0	0	0	2	0	0	0	0	1
LK-9133050	742	5	748	847	0	0	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	250	0	0	0	0	1	459	0	0	0	0	2	0	0	0	0	1
LK-9133055	500	3	503	570	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	168	0	0	0	0	1	309	0	0	0	0	1	0	0	0	0	0
LK-9133060	1158	8	1167	1322	0	1	0	0	2	0	0	0	0	1	0	24	0	1	0	0	0	1	390	1	0	0	0	2	716	0	0	0	0	3	0	0	0	0	2
LK-9133065	815	5	821	931	0	0	0	0	1	0	0	0	0	1	0	17	0	1	0	0	0	0	275	0	0	0	0	1	504	0	0	0	0	2	0	0	0	0	1
LK-9133070	1047	7	1055	1195	0	1	0	0	1	0	0	0	0	1	0	22	0	1	0	0	0	1	353	1	0	0	0	2	648	0	0	0	0	3	0	0	0	0	1
LK-9133075	1803	13	1816	2058	0	1	0	0	3	0	0	0	0	2	0	38	1	2	1	0	1	1	608	1	0	0	0	4	1115	1	1	0	0	5	0	0	0	1	3
LK-9133080	1236	8	1245	1410	0	1	0	0	2	0	0	0	0	1	0	26	0	1	0	0	0	1	416	1	0	0	0	2	764	1	0	0	0	3	0	0	0	0	2
LK-9133085	940	6	947	1073	0	0	0	0	1	0	0	0	0	1	0	20	0	1	0	0	0	0	317	1	0	0	0	2	581	0	0	0	0	2	0	0	0	0	1
LK-9133090	986	7	993	1125	0	0	0	0	1	0	0	0	0	1	0	21	0	1	0	0	0	0	332	1	0	0	0	2	609	0	0	0	0	2	0	0	0	0	1
LK-9133095	809	5	814	923	0	0	0	0	1	0	0	0	0	1	0	17	0	1	0	0	0	0	272	0	0	0	0	1	500	0	0	0	0	2	0	0	0	0	1
LK-9133100	567	4	571	647	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0	0	0	191	0	0	0	0	1	351	0	0	0	0	1	0	0	0	0	0
LK-9133105	703	5	708	802	0	0	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	237	0	0	0	0	1	434	0	0	0	0	2	0	0	0	0	1
LK-9133110	744	5	749	849	0	0	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	250	0	0	0	0	1	460	0	0	0	0	2	0	0	0	0	1
LK-9133115	887	6	893	1012	0	0	0	0	1	0	0	0	0	1	0	18	0	1	0	0	0	0	299	0	0	0	0	2	548	0	0	0	0	2	0	0	0	0	1
LK-9133120	1343	9	1353	1533	0	1	0	0	2	0	0	0	0	1	0	28	0	2	0	0	0	1	452	1	0	0	0	3	830	1	0	0	0	4	0	0	0	0	2
LK-9133125	849	6	856	970	0	0	0	0	1	0	0	0	0	1	0	18	0	1	0	0	0	0	286	0	0	0	0	1	525	0	0	0	0	2	0	0	0	0	1
LK-9133130	1626	11	1638	1856	0	1	0	0	2	0	0	0	0	2	0	34	1	2	1	0	1	1	548	1	0	0	0	3	1006	1	1	0	0	4	0	0	0	1	2
LK-9133135	946	6	953	1080	0	0	0	0	1	0	0	0	0	1	0	20	0	1	0	0	0	0	319	1	0	0	0	2	585	0	0	0	0	2	0	0	0	0	1
LK-9133140	722	5	727	824	0	0	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	243	0	0	0	0	1	446	0	0	0	0	2	0	0	0	0	1
LK-9133145	515	3	519	588	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	173	0	0	0	0	1	318	0	0	0	0	1	0	0	0	0	0
LK-9133150	859	6	865	980	0	0	0	0	1	0	0	0	0	1	0	18	0	1	0	0	0	0	289	0	0	0	0	1	531	0	0	0	0	2	0	0	0	0	1
LK-9133155	907	6	914	1036	0	0	0	0	1	0	0	0	0	1	0	19	0	1	0	0	0	0	306	0	0	0	0	2	561	0	0	0	0	2	0	0	0	0	1
LK-9133160	560	4	564	639	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	189	0	0	0	0	1	346	0	0	0	0	1	0	0	0	0	0
LK-9133165	704	5	709	803	0	0	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	237	0	0	0	0	1	435	0	0	0	0	2	0	0	0	0	1
LK-9136	37856	305	38170	43389	9	53	0	0	74	0	0	0	1	35	1	571	2	59	33	0	23	33	14204	32	0	1	1	74	22086	29	17	0	3	78	2	1	0	11	58
LK-9136005	1445	12	1457	1656	0	2	0	0	3	0	0	0	0	1	0	22	0	2	1	0	1	1	542	1	0	0	0	3	843	1	1	0	0	3	0	0	0	0	2
LK-9136010	2164	17	2182	2480	1	3	0	0	4	0	0	0	0	2	0	33	0	4	2	0	1	2	812	2	0	0	0	4	1263	2	1	0	0	5	0	0	0	1	3
LK-9136015	1699	14	1713	1948	1	2	0	0	3	0	0	0	0	2	0	26	0	3	1	0	1	1	638	1	0	0	0	3	991	1	1	0	0	4	0	0	0	1	3
LK-9136020	1219	10	1230	1398	0	2	0	0	2	0	0	0	0	1	0	18	0	2	1	0	1	1	458	1	0	0	0	2	711	1	0	0	0	2	0	0	0	0	2
LK-9136025	1127	9	1136	1292	0	1	0	0	2	0	0	0	0	1	0	17	0	2	1	0	1	1	423	1	0	0	0	2	657	1	0	0	0	2	0	0	0	0	2
LK-9136030	1166	9	1176	1336	0	2	0	0	2	0	0	0	0	1	0	18	0	2	1	0	1	1	437	1	0	0	0	2	680	1	0	0	0	2	0	0	0	0	2
LK-9136035	999	8	1007	1145	0	1	0	0	2	0	0	0	0	1	0	15	0	1	1	0	0	1	375	1	0	0	0	2	583	1	0	0	0	2	0	0	0	0	1
LK-9136040	1150	9	1160	1318	0	1	0	0	2	0	0	0	0	1	0	17	0	2	1	0	1	1	431	1	0	0	0	2	671	1	0	0	0	2	0	0	0	0	2
LK-9136045	1834	15	1849	2102	1	3	0	0	4	0	0	0	0	2	0	28	0	3	2	0	1	2	688	2	0	0	0	4	1070	1	1	0	0	4	0	0	0	1	3
LK-9136050	1813	15	1828	2078	1	3	0	0	4	0	0	0	0	2	0	27	0	3	2	0	1	2	680	1	0	0	0	4	1058	1	1	0	0	4	0	0	0	1	3
LK-9136055	1501	12	1513	1720	0	2	0	0	3	0	0	0	0	1	0	23	0	2	1	0	1	1	563	1	0	0	0	3	876	1	1	0	0	3	0	0	0	0	2
LK-9136060	1301	10	1311	1491	0	2	0	0	2	0	0	0	0	1	0	20	0	2	1	0	1	1	488	1	0	0	0	2	759	1	1	0	0	3	0	0	0	0	2
LK-9136065	2432	20	2453	2788	1	4	0	0	5	0	0	0	0	3	0	37	0	4	2	0	2	2	913	2	0	0	0	5	1419	2	1	0	1	5	0	0	0	1	4
LK-9136070	1873	15	1889	2147	1	3	0	0	4	0	0	0	0	2	0	28	0	3	2	0	1	2	703	2	0	0	0	4	1093	1	1	0	0	4	0	0	0	1	3
LK-9136075	1479	12	1491	1695	0	2	0	0	3	0	0	0	0	1	0	22	0	2	1	0	1	1	555	1	0	0	0	3	863	1	1	0	0	3	0	0	0	0	2
LK-9136080	1357	11	1369	1556	0	2	0	0	3	0	0	0	0	1	0	20	0	2	1	0	1	1	509	1	0	0	0	3	792	1	1	0	0	3	0	0	0	0	2
LK-9136085	1224	10	1235	1403	0	2	0	0	2	0	0	0	0	1	0	18	0	2	1	0	1	1	459	1	0	0	0	2	714	1	0	0	0	2	0	0	0	0	2
LK-9136090	1061	8	1070	1216	0	1	0	0	2	0	0	0	0	1	0	16	0	1	1	0	0	1	398	1	0	0	0	2	619	1	0	0	0	2	0	0	0	0	1
LK-9136095	2825	23	2848	3238	1	4	0	0	6	0	0	0	0	3	0	43	1	5	3	0	2	3	1060	3	0	0	0	6	1648	2	2	0	1	6	1	0	0	1	5
LK-9136100	2103	17	2120	2410	1	3	0	0	4	0	0	0	0	2	0	32	0	3	2	0	1	2	789	2	0	0	0	4	1227	2	1	0	0	5	0	0	0	1	3
LK-9136105	1095	9	1104	1255	0	1	0	0	2	0	0	0	0	1	0	16	0	2	1	0	0	1	411	1	0	0	0	2	639	1	0	0	0	2	0	0	0	0	2
LK-9136110	1541	12	1553	1766	0	2	0	0	3	0	0	0	0	1	0	23	0	2	1	0	1	1	578	1	0	0	0	3	899	1	1	0	0	3	0	0	0	1	2
LK-9136115	3158	26	3184	3619	1	5	0	0	7	0	0	0	1	3	1	48	1	5	3	0	2	3	1185	3	0	1	1	7	1842	3	2	0	1	7	1	1	0	2	5
LK-9136120	290	2	292	332	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	109	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0
LK-9139	27257	214	27484	31243	5	38	0	0	52	0	0	0	0	23	0	412	0	39	21	0	14	20	10230	19	0	0	0	52	15900	19	10	0	2	54	0	0	0	7	38
LK-9139005	2402	19	2422	2753	1	4	0	0	5	0	0	0	0	3	0	37	0	4	2	0	2	2	902	2	0	0	0	5	1401	2	1	0	1	5	0	0	0	1	4
LK-9139010	1433	11	1445	1642	0	2	0	0	3	0	0	0	0	1	0	22	0	2	1	0	1	1	538	1	0	0	0	3	836	1	1	0	0	3	0	0	0	0	2
LK-9139015	775	6	781	888	0	1	0	0	1	0	0	0	0	0	0	11	0	1	0	0	0	0	291	0	0	0	0	1	452	0	0	0	0	1	0	0	0	0	1
LK-9139020	2373	19	2393	2720	1	4	0	0	5	0	0	0	0	2	0	36	0	4	2	0	2	2	891	2	0	0	0	5	1385	2	1	0	1	5	0	0	0	1	4
LK-9139025	890	7	897	1020	0	1	0	0	2	0	0	0	0	1	0	13	0	1	1	0	0	1	334	0	0	0	0	2	519	0	0	0	0	2	0	0	0	0	1
LK-9139030	2146	17	2164	2460	1	3	0	0	4	0	0	0	0	2	0	33	0	3	2	0	1	2	806	2	0	0	0	4	1252	2	1	0	0	5	0	0	0	1	3
LK-9139035	1027	8	1036	1178	0	1	0	0	2	0	0	0	0	1	0	15	0	1	1	0	0	1	385	1	0	0	0	2	599	1	0	0	0	2	0	0	0	0	1
LK-9139040	1279	10	1290	1466	0	2	0	0	2	0	0	0	0	1	0	19	0	2	1	0	1	1	480	1	0	0	0	2	746	1	1	0	0	3	0	0	0	0	2
LK-9139045	976	8	984	1119	0	1	0	0	2	0	0	0	0	1	0	15	0	1	1	0	0	1	366	1	0	0	0	2	569	1	0	0	0	2	0	0	0	0	1
LK-9139050	1558	12	1571	1786	0	2	0	0	3	0	0	0	0	1	0	24	0	2	1	0	1	1	585	1	0	0	0	3	909	1	1	0	0	3	0	0	0	1	2
LK-9139055	1626	13	1640	1864	0	2	0	0	3	0	0	0	0	2	0	25	0	3	1	0	1	1	610	1	0	0	0	3	949	1	1	0	0	3	0	0	0	1	2
LK-9139060	522	4	526	598	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	196	0	0	0	0	1	304	0	0	0	0	1	0	0	0	0	0
LK-9139065	1950	16	1966	2235	1	3	0	0	4	0	0	0	0	2	0	30	0	3	2	0	1	2	732	2	0	0	0	4	1138	2	1	0	0	4	0	0	0	1	3
LK-9139070	879	7	886	1007	0	1	0	0	2	0	0	0	0	1	0	13	0	1	1	0	0	0	330	0	0	0	0	2	512	0	0	0	0	2	0	0	0	0	1
LK-9139075	1153	9	1163	1322	0	2	0	0	2	0	0	0	0	1	0	17	0	2	1	0	1	1	433	1	0	0	0	2	673	1	0	0	0	2	0	0	0	0	2
LK-9139080	1980	16	1997	2270	1	3	0	0	4	0	0	0	0	2	0	30	0	3	2	0	1	2	743	2	0	0	0	4	1155	2	1	0	0	4	0	0	0	1	3
LK-9139085	705	5	711	808	0	1	0	0	1	0	0	0	0	0	0	10	0	1	0	0	0	0	264	0	0	0	0	1	411	0	0	0	0	1	0	0	0	0	1
LK-9139090	1439	11	1451	1650	0	2	0	0	3	0	0	0	0	1	0	22	0	2	1	0	1	1	540	1	0	0	0	3	840	1	1	0	0	3	0	0	0	0	2
LK-9139095	661	5	666	757	0	1	0	0	1	0	0	0	0	0	0	10	0	1	0	0	0	0	248	0	0	0	0	1	385	0	0	0	0	1	0	0	0	0	1
LK-9139100	1156	9	1165	1325	0	2	0	0	2	0	0	0	0	1	0	17	0	2	1	0	1	1	434	1	0	0	0	2	674	1	0	0	0	2	0	0	0	0	2
LK-9139105	327	2	330	375	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	122	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0
LK-9142	51744	409	52176	60465	6	39	0	0	78	0	0	0	0	33	0	973	2	73	22	0	20	60	21663	35	0	0	0	105	27860	26	10	0	0	94	0	0	0	14	66
LK-9142005	2281	19	2300	2665	1	2	0	0	4	0	0	0	0	2	0	43	0	4	2	0	1	3	955	2	0	0	0	5	1228	2	1	0	0	5	0	0	0	1	3
LK-9142010	1495	12	1507	1747	0	1	0	0	2	0	0	0	0	1	0	28	0	2	1	0	1	2	626	1	0	0	0	3	805	1	1	0	0	3	0	0	0	1	2
LK-9142015	1425	11	1437	1665	0	1	0	0	2	0	0	0	0	1	0	27	0	2	1	0	1	2	597	1	0	0	0	3	767	1	0	0	0	3	0	0	0	1	2
LK-9142020	725	6	731	847	0	0	0	0	1	0	0	0	0	0	0	13	0	1	0	0	0	1	303	0	0	0	0	1	390	0	0	0	0	1	0	0	0	0	1
LK-9142025	919	7	927	1074	0	1	0	0	1	0	0	0	0	0	0	17	0	1	0	0	0	1	385	1	0	0	0	2	495	0	0	0	0	2	0	0	0	0	1
LK-9142030	901	7	908	1052	0	1	0	0	1	0	0	0	0	0	0	17	0	1	0	0	0	1	377	1	0	0	0	2	485	0	0	0	0	1	0	0	0	0	1
LK-9142035	607	5	612	709	0	0	0	0	1	0	0	0	0	0	0	11	0	1	0	0	0	0	254	0	0	0	0	1	327	0	0	0	0	1	0	0	0	0	1
LK-9142040	1084	9	1093	1267	0	1	0	0	2	0	0	0	0	1	0	20	0	1	0	0	0	1	454	1	0	0	0	2	584	1	0	0	0	2	0	0	0	0	1
LK-9142045	629	5	634	735	0	0	0	0	1	0	0	0	0	0	0	12	0	1	0	0	0	0	263	0	0	0	0	1	339	0	0	0	0	1	0	0	0	0	1
LK-9142050	884	7	891	1033	0	1	0	0	1	0	0	0	0	0	0	16	0	1	0	0	0	1	370	0	0	0	0	2	476	0	0	0	0	1	0	0	0	0	1
LK-9142055	2269	18	2288	2651	1	2	0	0	4	0	0	0	0	2	0	43	0	4	2	0	1	3	950	2	0	0	0	5	1222	2	1	0	0	5	0	0	0	1	3
LK-9142060	1047	8	1056	1224	0	1	0	0	2	0	0	0	0	1	0	20	0	1	0	0	0	1	438	1	0	0	0	2	564	1	0	0	0	2	0	0	0	0	1
LK-9142065	1288	10	1299	1506	0	1	0	0	2	0	0	0	0	1	0	24	0	2	1	0	1	1	539	1	0	0	0	3	694	1	0	0	0	2	0	0	0	0	2
LK-9142070	1367	11	1378	1597	0	1	0	0	2	0	0	0	0	1	0	26	0	2	1	0	1	2	572	1	0	0	0	3	736	1	0	0	0	3	0	0	0	0	2
LK-9142075	756	6	763	884	0	0	0	0	1	0	0	0	0	0	0	14	0	1	0	0	0	1	317	0	0	0	0	1	407	0	0	0	0	1	0	0	0	0	1
LK-9142080	946	7	954	1105	0	1	0	0	1	0	0	0	0	1	0	18	0	1	0	0	0	1	396	1	0	0	0	2	509	0	0	0	0	2	0	0	0	0	1
LK-9142085	1335	11	1346	1560	0	1	0	0	2	0	0	0	0	1	0	25	0	2	1	0	1	2	559	1	0	0	0	3	719	1	0	0	0	2	0	0	0	0	2
LK-9142090	801	6	808	936	0	1	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	1	335	0	0	0	0	1	431	0	0	0	0	1	0	0	0	0	1
LK-9142095	1286	10	1297	1503	0	1	0	0	2	0	0	0	0	1	0	24	0	2	1	0	1	1	539	1	0	0	0	3	693	1	0	0	0	2	0	0	0	0	2
LK-9142100	687	5	692	802	0	0	0	0	1	0	0	0	0	0	0	13	0	1	0	0	0	1	287	0	0	0	0	1	370	0	0	0	0	1	0	0	0	0	1
LK-9142105	470	3	474	549	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	197	0	0	0	0	1	253	0	0	0	0	1	0	0	0	0	0
LK-9142110	647	5	652	756	0	0	0	0	1	0	0	0	0	0	0	12	0	1	0	0	0	0	271	0	0	0	0	1	348	0	0	0	0	1	0	0	0	0	1
LK-9142115	984	8	993	1150	0	1	0	0	1	0	0	0	0	1	0	18	0	1	0	0	0	1	412	1	0	0	0	2	530	0	0	0	0	2	0	0	0	0	1
LK-9142120	1127	9	1136	1317	0	1	0	0	2	0	0	0	0	1	0	21	0	2	0	0	0	1	472	1	0	0	0	2	607	1	0	0	0	2	0	0	0	0	1
